	E2F4	EGR1	ELF1	EPAS1	EYA2	FOXO1	GATA2	GFI1B	HCFC1	HDAC2	IKZF1	IRF8	IRF9	JUN	KLF6	MAPK1	MEIS1	MYB	MYC	MYCN	NDN	NFAT5	NFATC2	NFE2	NR3C2	NUPR1	PLAG1	RARB	RB1	REL	RELB	RUNX1T1	SALL2	SATB1	SLA2	SMARCA2	SPI1	STAT2	YBX1	ZBTB16	ABL1	BTG2	CBFB	CENPK	CREB5	CTR9	DDX20	ERCC8	GTF2F1	GTF2H1	H1F0	HDAC11	HDAC7	HLF	HMGB2	IRF6	IRF7	JARID2	MAML3	MAPK12	MCM2	MCM3	MCM4	MCM5	MCM6	MCM7	MECOM	MIS18BP1	NFKBIA	ORC2	PA2G4	PBX1	PHF10	POLR1B	POLR2B	RNF4	RORC	RUVBL2	SNRPB	SPO11	SRSF1	TOPORS	TRPS1	VDR	XPC	XRCC6	ZDHHC6	ZFP36
IKZF1	0.331701736001889	0.304348821466759	0.335410196624968	0.32659863237109	0.215410109213832	0.255344115428476	0.237646593946679	0.340206908719886	0.327805034053593	0.180578779628654	1	0.355934248407187	0.372677996249965	0.290695279147	0.331133089266261	0.138250315902333	0.321633760451339	0.326395604916933	0.203672042472588	0.280670699693906	0.259237923682606	0.316227766016838	0.39167472590032	0.305555555555556	0.261116483933547	0.130558241966773	0.298019780339635	0.264135271897687	0.202336162068524	0.307728727448332	0.336787657027282	0.270030862433661	0.347182537414707	0.333333333333333	0.125988157669742	0.222324322949972	0.125108648434245	0.317542648054294	0.0884099347405071	0.3125	0.115193919396023	0.120385853085769	0.322748612183951	0.136930639376292	0.298142396999972	0.176776695296637	0.229639663385923	0.0902893898143269	0.251976315339485	0.115727512471569	0.0944911182523068	0.174077655955698	0.233314131314346	0.335410196624968	0.267651689515655	0.316227766016838	0.326637289959244	0.226133508433323	0.163663417676994	0.157485197087178	0.157459164324443	0.147313912747197	0.150482316357212	0.153864363724166	0.180578779628654	0.166666666666667	0.315584372133601	0.218217890235992	0.164957219768465	0.198272638838644	0.120096115353815	0.347011046894284	0.198148480975304	0.188982236504614	0.149071198499986	0.213560549044312	0.35218036253025	0.218217890235992	0.127577590769957	0.136386181397495	0.105409255338946	0.150755672288882	0.451446949071635	0.309142011167656	0.181466546577824	0.229415733870562	0.038575837490523	0.159900537266708
IRF8	0.348742916231458	0.30586777135732	0.424476359978009	0.278994332985166	0.105149945584917	0.335578027607012	0.270676997769406	0.309993703316851	0.240021336178199	0.137118234038212	0.355934248407187	1	0.509371631973611	0.278820124830194	0.377157143202357	0.0787328356524048	0.274753129892699	0.297408958257966	0.201049625529064	0.348742916231458	0.236215438142997	0.330165123853215	0.396545277677288	0.348024598442583	0.247840798548305	0.123920399274152	0.26401000024165	0.30084732633834	0.141820789703788	0.38554980047803	0.273998312175596	0.175749910065499	0.351499820130998	0.348024598442583	0.179374000833544	0.207184164982259	0.234146452895423	0.328797974610715	0.143499200666835	0.28474739872575	0.157445610705798	0.137118234038212	0.294085848837523	0.155962573473011	0.382028723980208	0.234904619324909	0.203433367801684	0.0685591170191061	0.179374000833544	0.131812432549124	0.107624400500126	0.148704479128983	0.118107719071499	0.424476359978009	0.239526955970138	0.420210157631365	0.429272855274107	0.143090951758036	0.18641092980036	0.107624400500126	0.155699788832305	0.134231211042805	0.137118234038212	0.140199927446556	0.137118234038212	0.126554399433667	0.282422891279703	0.18641092980036	0.117427848075255	0.28036521032894	0.0911921505175107	0.325493388482694	0.16120647005479	0.143499200666835	0.127342907993403	0.189189189189189	0.325917936866535	0.18641092980036	0.116247638743819	0.12427395320024	0.120060045037533	0.143090951758036	0.342795585095531	0.227835580867107	0.177161578607248	0.195976600339204	0.0439374775163747	0.161888931703271
IRF9	0.456435464587638	0.320256307610174	0.6	0.3286335345031	0.165144564768954	0.316227766016838	0.283410100632568	0.365148371670111	0.209426954145848	0.107676380411633	0.372677996249965	0.509371631973611	1	0.328428330902384	0.533113989983183	0.0741929050244247	0.383570641188307	0.350324524872685	0.218603775400767	0.456435464587638	0.278243337456101	0.471404520791032	0.467099366496914	0.447213595499958	0.311399577664609	0.116774841624228	0.414644214431365	0.314999692383263	0.139211511597426	0.440385506050544	0.387298334620742	0.207019667802706	0.414039335605413	0.347832796499967	0.112687233963802	0.253085534121765	0.250580720875367	0.568037557443755	0.0891091838708226	0.298142396999972	0.103032573745655	0.107676380411633	0.288675134594813	0.244948974278318	0.533333333333333	0.210818510677892	0.182574185835055	0.107676380411633	0.225374467927604	0.0690065559342354	0.112687233963802	0.155699788832305	0.13912166872805	0.6	0.239394948819869	0.565685424949238	0.629253204965693	0.134839972492648	0.195180014589707	0.0563436169819011	0.122627867896993	0.105409255338946	0.16151457061745	0.110096376512636	0.16151457061745	0.198761597999981	0.282267243490929	0.29277002188456	0.147542222712663	0.260132990857236	0.0716114874039433	0.401663208837122	0.202547873416733	0.225374467927604	0.133333333333333	0.169790543991204	0.354374653931171	0.227710017021324	0.136930639376292	0.14638501094228	0.0942809041582063	0.134839972492648	0.323029141234899	0.29277002188456	0.185495558304067	0.205195670417031	0.0690065559342354	0.158910431540932
JUN	0.337289260048138	0.262953111423425	0.328428330902384	0.254840774258593	0.0677976922058353	0.288494881605277	0.232699765779077	0.274828285965149	0.206345234988273	0.209973595008704	0.290695279147	0.278820124830194	0.328428330902384	1	0.291816229851478	0.121835259809855	0.295254997192109	0.287641247445267	0.279205395326019	0.262336091148551	0.171343115447655	0.309645199886473	0.415481801865386	0.285595361968982	0.223720970235208	0.127840554420119	0.218862172388609	0.242472241884843	0.217174770882618	0.248591538088063	0.282666101335029	0.198307444884526	0.283296349835037	0.265195693256912	0.0693931503088838	0.222644088072723	0.779579442869107	0.275599448801654	0.130051217752471	0.290695279147	0.118435856783518	0.132614902110761	0.21332045841299	0.100560228473099	0.328428330902384	0.15145981284277	0.187382922248965	0.0884099347405071	0.138786300617768	0.169977809901022	0.161917350720729	0.0639202772100593	0.11422874363177	0.355797358477583	0.210600223573316	0.309645199886473	0.276782919404274	0.221426335523419	0.120192462032251	0.0462621002059225	0.288429975200615	0.0649113483611873	0.0884099347405071	0.0677976922058353	0.110512418425634	0.122398012272421	0.198652627817449	0.120192462032251	0.181713922286805	0.421637021355784	0.117596206407571	0.26983140803851	0.145517881237061	0.138786300617768	0.164214165451192	0.139410062415097	0.226307425759186	0.160256616043001	0.0749531688995861	0.0801283080215004	0.0580584749787138	0.11071316776171	0.287332287906648	0.213675488057334	0.152304991509027	0.168480178858653	0.0283296349835037	0.104381375587932
KLF6	0.446108908109597	0.369921755595907	0.533113989983183	0.291998558035373	0.195646395217807	0.312195270527231	0.302179779099527	0.4325904563487	0.186080731891197	0.119591218308735	0.331133089266261	0.377157143202357	0.533113989983183	0.291816229851478	1	0.109870210072262	0.340811458273844	0.311271508739734	0.237397785226333	0.446108908109597	0.247225693029099	0.502624689950035	0.415028678319645	0.397359707119513	0.345857231933037	0.138342892773215	0.473684210526316	0.314870142843594	0.123692673998823	0.391292790435615	0.382359556450936	0.18394180184549	0.490511471587973	0.309057549981843	0.150187852296528	0.192747769860971	0.299342170044625	0.412948320967011	0.0938563819722847	0.231793162486383	0.146474950634088	0.095672974646988	0.256494588021288	0.145095250022002	0.473879102207274	0.140487871737254	0.202776776413453	0.047836487323494	0.250313087160879	0.122627867896993	0.200250469728704	0.138342892773215	0.164817128686066	0.592348877759092	0.243094850185106	0.418853908291695	0.439297685106979	0.119808459574631	0.260132990857236	0.200250469728704	0.312195270527231	0.187317162316339	0.143509461970482	0.195646395217807	0.143509461970482	0.176604314275339	0.322458463755008	0.173421993904824	0.131094705068892	0.391292790435615	0.190885428892733	0.356887126487678	0.224960635332924	0.350438322025231	0.236939551103637	0.226294285921414	0.314870142843594	0.202325659555628	0.162221421130763	0.173421993904824	0.125656172487509	0.159744612766174	0.287018923940964	0.28903665650804	0.288429975200615	0.212707993911967	0	0.169434748417471
MAPK1	0.101592819221789	0.0712822374419838	0.0494619366829498	0.0406371276887158	0.102104625076691	0.104274918267437	0.0420540373583895	0.0903047281971462	0.139841947066477	0.0599161759894059	0.138250315902333	0.0787328356524048	0.0741929050244247	0.121835259809855	0.109870210072262	1	0.0711455503796044	0.0866386473386862	0.108125660975265	0.0677285461478596	0.12042147547243	0.1049246125174	0.129957971008029	0.110600252721866	0.101078421895134	0.0721988727822385	0.0659221260433573	0.0730335695616076	0.0619710387495266	0.0816837000613531	0.143673942783173	0.127994921262284	0.0255989842524569	0.0368667509072887	0.146310381821476	0.0938857549807597	0.14888750009564	0.114939154226538	0.174963553055941	0.0829501895413997	0.183462863000003	0.0798882346525412	0.0856705873756239	0.0605782532815383	0.0741929050244247	0.0586546415254331	0.118524955758754	0.0998602933156765	0.083605932469415	0.127994921262284	0.083605932469415	0.115518196451582	0.0860153396231644	0.0494619366829498	0.101493752577826	0.0699497416782669	0.100041692726431	0.0833680772720258	0.0724048614255996	0.355325212995014	0.231455024943138	0.117309283050866	0.119832351978812	0.12252555009203	0.139804410641947	0.147467003629155	0.0897524005192657	0.108607292138399	0.177882024398214	0.101015254455221	0.0531306428361855	0.0948199646070035	0.0563535567574008	0.125408898704123	0.0989238733658996	0.110225969913367	0.0730335695616076	0.132742245946933	0.0846606826848245	0.0724048614255996	0.0699497416782669	0.100041692726431	0.0798882346525412	0.0844723383298663	0.154827611321696	0.126867190722283	0.102395937009828	0.0943202124376537
MEIS1	0.426745906794098	0.230326719852439	0.431516971336846	0.367658012007223	0.118771137369734	0.277969282645598	0.32612338205663	0.393919298579168	0.210866331595072	0.154880618532473	0.321633760451339	0.274753129892699	0.383570641188307	0.295254997192109	0.340811458273844	0.0711455503796044	1	0.251951629930134	0.209624975741642	0.328266082149306	0.200111203789521	0.372934926991446	0.363930132121305	0.285896675956745	0.223957004382342	0.139973127738964	0.340811458273844	0.22654618871544	0.140168303006073	0.356313412109203	0.278543007265578	0.198516666794186	0.397033333588372	0.321633760451338	0.0810440898473108	0.234022935371555	0.0718575757147955	0.297112541083283	0.255376959227625	0.268028133709449	0.0592804055623539	0.0774403092662366	0.33218191941496	0.176166065854411	0.335624311039769	0.227429413073671	0.131306432859723	0.0774403092662366	0.202610224618277	0.14888750009564	0.121566134770966	0.111978502191171	0.100055601894761	0.479463301485384	0.147575690382985	0.339031751810405	0.290928682725856	0.193952455150571	0.210558721903079	0.0810440898473108	0.080582296402538	0.113714706536836	0.154880618532473	0.118771137369734	0.154880618532473	0.142948337978373	0.232005916226297	0.210558721903079	0.106111621815458	0.279205395326019	0.0515026202624605	0.446441871723057	0.182089260182307	0.162088179694622	0.191785320594154	0.152640627718166	0.2831827358943	0.163767894813506	0.0984798246447919	0.140372481268719	0.101709525543122	0.129301636767047	0.271041082431828	0.257349548992652	0.133407469193014	0.147575690382985	0.0496291666985465	0.137145096264748
MYB	0.293150984988964	0.261785157202368	0.350324524872685	0.234520787991171	0.0964236519799837	0.22566773346211	0.231666187312523	0.248734169081546	0.195646395217807	0.125738922692386	0.326395604916933	0.297408958257966	0.350324524872685	0.287641247445267	0.311271508739734	0.0866386473386862	0.251951629930134	1	0.241092311813895	0.293150984988964	0.216612144429553	0.27524094128159	0.295454545454545	0.29012942659283	0.159090909090909	0.113636363636364	0.345857231933037	0.229900244935851	0.130051217752471	0.321412173266612	0.301511344577764	0.201455741006345	0.322329185610152	0.232103541274264	0.0986927542439654	0.1688801323683	0.0769990503509018	0.271360210119987	0.345032779671177	0.217597069944622	0.0962528998502844	0.0943041920192897	0.235969951862135	0.143019388386839	0.311399577664609	0.184637236468999	0.186550626811159	0.0628694613461932	0.164487923739942	0.161164592805076	0.0986927542439654	0.0909090909090909	0.162459108322165	0.389249472080761	0.159744612766174	0.27524094128159	0.314918328648887	0.262431940540739	0.170940864689457	0.0657951694959769	0.290928682725856	0.0923186182344996	0.125738922692386	0.0964236519799837	0.125738922692386	0.145064713296415	0.235440804674006	0.170940864689457	0.129219147676184	0.131590338991954	0.0836242010007091	0.277160931262294	0.147828098997271	0.164487923739942	0.116774841624228	0.148704479128983	0.229900244935851	0.151947435279517	0.106600358177805	0.113960576459638	0.110096376512636	0.131215970270369	0.251477845384773	0.246914582329216	0.162459108322165	0.139776536170403	0.040291148201269	0.111340442853781
MYC	0.216186784202265	0.245032332788227	0.267182392156493	0.212860833676077	0.0601687089090165	0.204825432704685	0.185863553954972	0.177384028063397	0.198386599003518	0.127500009430474	0.203672042472588	0.201049625529064	0.218603775400767	0.279205395326019	0.237397785226333	0.108125660975265	0.209624975741642	0.241092311813895	1	0.315965299987926	0.135166764551141	0.223276750636136	0.269456113203765	0.217250178637427	0.156000907644285	0.14181900694935	0.237397785226333	0.172150305012654	0.192737026091485	0.240674835636066	0.188144173676719	0.150850936546281	0.226276404819421	0.271562723296784	0.0615846369598918	0.171245450561521	0.268010084069123	0.169329756309047	0.270063831222311	0.203672042472588	0.0900932384402329	0.0980769303311342	0.189316422860252	0.0892446175963094	0.218603775400767	0.153619074528514	0.133038021047548	0.0980769303311342	0.143697486239747	0.150850936546281	0.143697486239747	0.0850914041696099	0.0675833822755704	0.291471700534356	0.224282741245272	0.223276750636136	0.229261877147555	0.147382635309143	0.106667720180217	0.0615846369598918	0.339031751810405	0.0768095372642569	0.0784615442649073	0.0601687089090165	0.0784615442649073	0.126729270871833	0.132224325212324	0.106667720180217	0.120949825935034	0.212238179989004	0.0782727075428324	0.212860833676077	0.129143378665859	0.123169273919784	0.121446541889315	0.108257490669496	0.200842022514763	0.142223626906956	0.0498892578928304	0.0711118134534778	0.0515254039929545	0.114630938573778	0.235384632794722	0.165927564724782	0.135166764551141	0.137061675205444	0.0251418227577135	0.0810563139992967
MYCN	0.40625	0.285043856274785	0.502079011046402	0.3	0.0753778361444409	0.288675134594813	0.271652683997216	0.333333333333333	0.229415733870562	0.129011711635535	0.280670699693906	0.348742916231458	0.456435464587638	0.262336091148551	0.446108908109597	0.0677285461478596	0.328266082149306	0.293150984988964	0.315965299987926	1	0.190500190500286	0.387298334620742	0.373101253622318	0.374227599591874	0.239850805900062	0.106600358177805	0.405553552826906	0.296540126309456	0.190623212915756	0.414578098794425	0.294627825494395	0.188982236504614	0.330718913883074	0.272165526975909	0.077151674981046	0.222783197169752	0.145190801728126	0.318198051533946	0.125738922692386	0.280670699693906	0.084649897197465	0.0737209780774486	0.237170824512628	0.167705098312484	0.456435464587638	0.180421959121758	0.125	0.0737209780774486	0.192879187452615	0.14173667737846	0.115727512471569	0.106600358177805	0.0635000635000953	0.502079011046402	0.234146452895423	0.419573195839137	0.369274472937998	0.153864363724166	0.200445931434318	0.077151674981046	0.254587538608658	0.108253175473055	0.147441956154897	0.113066754216661	0.147441956154897	0.170103454359943	0.248470933668405	0.200445931434318	0.101015254455221	0.177384028063397	0.098058067569092	0.325	0.173343811320384	0.192879187452615	0.136930639376292	0.174371458115729	0.296540126309456	0.17817416127495	0.09375	0.133630620956212	0.0968245836551854	0.153864363724166	0.25802342327107	0.222717701593687	0.190500190500286	0.163902517026796	0.0472455591261534	0.0870388279778489
NDN	0.254000254000381	0.178218367741645	0.185495558304067	0.177800177800267	0.153167916213497	0.195529486695138	0.197142430671938	0.211666878333651	0.233086618699226	0.187251471568285	0.259237923682606	0.236215438142997	0.278243337456101	0.171343115447655	0.247225693029099	0.12042147547243	0.200111203789521	0.216612144429553	0.135166764551141	0.190500190500286	1	0.229539042524384	0.243688662483247	0.207390338946085	0.189535626375859	0.162459108322165	0.288429975200615	0.219116414265911	0.135571364597118	0.229751874320245	0.299342170044625	0.192006144294928	0.192006144294928	0.172825282455071	0.156772360333924	0.150898636448357	0.149801177254628	0.251447422837485	0.139875721236047	0.181466546577824	0.129006572335574	0.187251471568285	0.281126765115875	0.170388550274119	0.185495558304067	0.21997067253203	0.222250222250333	0.112350882940971	0.274351630584367	0.0960030721474639	0.117579270250443	0.162459108322165	0.161290322580645	0.231869447880084	0.190314427227923	0.196747750735186	0.250122159792289	0.156326349870181	0.203653269990639	0.117579270250443	0.0869565217391304	0.183308893776692	0.149801177254628	0.153167916213497	0.149801177254628	0.172825282455071	0.168297814035964	0.203653269990639	0.153947401737236	0.131590338991954	0.0996270962773436	0.228600228600343	0.140893990735269	0.195965450417405	0.13912166872805	0.177161578607248	0.164337310699433	0.181025128880568	0.158750158750238	0.135768846660426	0.131165167156791	0.125061079896144	0.262152060195598	0.203653269990639	0.193548387096774	0.166525123824432	0.0480015360737319	0.132647306485615
NFAT5	0.451848057057532	0.294392028877595	0.471404520791032	0.309838667696593	0.155699788832305	0.32298759674997	0.300601806021076	0.344265186329548	0.236939551103637	0.133242722834704	0.316227766016838	0.330165123853215	0.471404520791032	0.309645199886473	0.502624689950035	0.1049246125174	0.372934926991446	0.27524094128159	0.223276750636136	0.387298334620742	0.229539042524384	1	0.55048188256318	0.351364184463153	0.27524094128159	0.137620470640795	0.418853908291695	0.250580720875367	0.118124884643724	0.389249472080761	0.334719340697602	0.195180014589707	0.341565025531987	0.316227766016838	0.0796819072889596	0.17895849739772	0.118216560935865	0.365148371670111	0.186096842079694	0.184466196843155	0.101997044210118	0.114208048144032	0.204124145231931	0.173205080756888	0.424264068711929	0.149071198499986	0.161374306091976	0.0761386987626881	0.159363814577919	0.243975018237133	0.159363814577919	0.110096376512636	0.131165167156791	0.518544972870135	0.217642875033004	0.366666666666667	0.381385035698237	0.158910431540932	0.207019667802706	0.119522860933439	0.270063831222311	0.186338998124983	0.152277397525376	0.194624736040381	0.152277397525376	0.210818510677892	0.22810637940488	0.207019667802706	0.130410132739325	0.158910431540932	0.101273936708367	0.335658556671309	0.143222974807887	0.239045721866879	0.235702260395516	0.180090067556299	0.250580720875367	0.207019667802706	0.129099444873581	0.138013111868471	0.1	0.127128345232746	0.228416096288064	0.25302403842553	0.229539042524384	0.19346033336267	0	0.112366643743874
NFATC2	0.426401432711221	0.336580916403045	0.467099366496914	0.362441217804538	0.160706086633306	0.369274472937998	0.31440411135271	0.355334527259351	0.269013793424485	0.172891018702031	0.39167472590032	0.396545277677288	0.467099366496914	0.415481801865386	0.415028678319645	0.129957971008029	0.363930132121305	0.295454545454545	0.269456113203765	0.373101253622318	0.243688662483247	0.55048188256318	1	0.348155311911396	0.25	0.136363636363636	0.345857231933037	0.275880293923022	0.178820424409648	0.417835825246596	0.326637289959244	0.161164592805076	0.322329185610152	0.377168254570679	0.131590338991954	0.232210182006412	0.140248178363304	0.33166247903554	0.264906471413009	0.261116483933547	0.10828451233157	0.157173653365483	0.269679944985297	0.143019388386839	0.389249472080761	0.184637236468999	0.186550626811159	0.0943041920192897	0.164487923739942	0.241746889207614	0.131590338991954	0.136363636363636	0.189535626375859	0.467099366496914	0.259584995745033	0.412861411922385	0.419891104865182	0.209945552432591	0.170940864689457	0.0986927542439654	0.289875452182101	0.123091490979333	0.125738922692386	0.128564869306645	0.125738922692386	0.174077655955698	0.235440804674006	0.170940864689457	0.150755672288882	0.180090067556299	0.125436301501064	0.341121146168977	0.177393718796725	0.164487923739942	0.194624736040381	0.198272638838644	0.321860342910192	0.227921152919276	0.159900537266708	0.113960576459638	0.110096376512636	0.157459164324443	0.345782037404062	0.265908011739155	0.216612144429553	0.199680765957718	0.040291148201269	0.167010664280671
NFE2	0.408248290463863	0.238704958013144	0.397523195999963	0.2993820796735	0.123091490979333	0.288080540483408	0.232365558525642	0.31752644813856	0.218536689369062	0.100321544238141	0.305555555555556	0.348024598442583	0.447213595499958	0.285595361968982	0.397359707119513	0.110600252721866	0.285896675956745	0.29012942659283	0.217250178637427	0.374227599591874	0.207390338946085	0.351364184463153	0.348155311911396	1	0.29012942659283	0.203090598614981	0.264906471413009	0.293483635441875	0.166019415030584	0.328243975944887	0.320750149549792	0.25717224993682	0.25717224993682	0.296296296296296	0.125988157669742	0.215587222254518	0.285298701078728	0.384900179459751	0.132453235706504	0.305555555555556	0.0921551355168183	0.160514470781026	0.215165741455968	0.121716123890037	0.397523195999963	0.157134840263677	0.204124145231931	0.0802572353905128	0.167984210226323	0.102868899974728	0.125988157669742	0.174077655955698	0.103695169473043	0.496903994999953	0.178434459677104	0.421637021355784	0.435516386612325	0.201007563051842	0.145478593490662	0.125988157669742	0.227835580867107	0.157134840263677	0.160514470781026	0.164121987972444	0.200643088476282	0.185185185185185	0.210389581422401	0.218217890235992	0.137464349807054	0.0258630300055936	0.106752102536725	0.353815185068681	0.150970271219279	0.167984210226323	0.149071198499986	0.1898315991505	0.293483635441875	0.193971457987549	0.136082763487954	0.145478593490662	0.140545673785261	0.134005042034562	0.280900323866795	0.26671075473288	0.172825282455071	0.152943822580375	0.051434449987364	0.118444842419784
NR3C2	0.293150984988964	0.261785157202368	0.311399577664609	0.21320071635561	0.128564869306645	0.246182981958665	0.231666187312523	0.248734169081546	0.171190595815581	0.0785868266827414	0.261116483933547	0.247840798548305	0.311399577664609	0.223720970235208	0.345857231933037	0.101078421895134	0.223957004382342	0.159090909090909	0.156000907644285	0.239850805900062	0.189535626375859	0.27524094128159	0.25	0.29012942659283	1	0.113636363636364	0.207514339159822	0.321860342910192	0.113794815533412	0.25712973861329	0.226133508433323	0.241746889207614	0.241746889207614	0.203090598614981	0.131590338991954	0.147770115822262	0.164957219768465	0.33166247903554	0.216186784202265	0.174077655955698	0.0962528998502844	0.0943041920192897	0.235969951862135	0.143019388386839	0.311399577664609	0.153864363724166	0.133250447722257	0.0943041920192897	0.164487923739942	0.080582296402538	0.131590338991954	0.136363636363636	0.108306072214776	0.350324524872685	0.179712689361946	0.27524094128159	0.262431940540739	0.131215970270369	0.170940864689457	0.131590338991954	0.250313087160879	0.123091490979333	0.125738922692386	0.128564869306645	0.157173653365483	0.116051770637132	0.188352643739204	0.170940864689457	0.150755672288882	0.136797113611354	0.0836242010007091	0.255840859626732	0.177393718796725	0.164487923739942	0.155699788832305	0.247840798548305	0.298870318416607	0.189934294099397	0.106600358177805	0.142450720574547	0.110096376512636	0.157459164324443	0.314347306730966	0.265908011739155	0.162459108322165	0.159744612766174	0.120873444603807	0.129897183329411
NUPR1	0.159900537266708	0.112193638801015	0.0778498944161523	0.0852802865422442	0.0964236519799837	0.123091490979333	0.0992855088482243	0.14213381090374	0.146734796413356	0.110021557355838	0.130558241966773	0.123920399274152	0.116774841624228	0.127840554420119	0.138342892773215	0.0721988727822385	0.139973127738964	0.113636363636364	0.14181900694935	0.106600358177805	0.162459108322165	0.137620470640795	0.136363636363636	0.203090598614981	0.113636363636364	1	0.103757169579911	0.114950122467926	0.130051217752471	0.128564869306645	0.125629726907402	0.120873444603807	0.080582296402538	0.116051770637132	0.0986927542439654	0.189990148914337	0.0721988727822385	0.120604537831105	0.350438322025231	0.0870388279778489	0.0842212873689989	0.188608384038579	0.168549965615811	0.0953462589245592	0.0778498944161523	0.0923186182344996	0.159900537266708	0.0628694613461932	0.131590338991954	0.120873444603807	0.0986927542439654	0.136363636363636	0.108306072214776	0.155699788832305	0.159744612766174	0.137620470640795	0.131215970270369	0.131215970270369	0.170940864689457	0.131590338991954	0.186096842079694	0.153864363724166	0.125738922692386	0.128564869306645	0.125738922692386	0.116051770637132	0.0941763218696022	0.170940864689457	0.0646095738380922	0.278543007265578	0.125436301501064	0.127920429813366	0.0886968593983624	0.131590338991954	0.155699788832305	0.123920399274152	0.0919600979743406	0.0759737176397586	0.106600358177805	0.113960576459638	0.110096376512636	0.131215970270369	0.125738922692386	0.132954005869578	0.162459108322165	0.119808459574631	0.040291148201269	0.0742269619025206
PLAG1	0.324442842261525	0.284555196612236	0.414644214431365	0.25955427380922	0.146734796413356	0.249756216421785	0.276998130841233	0.324442842261525	0.223296878269436	0.095672974646988	0.298019780339635	0.26401000024165	0.414644214431365	0.218862172388609	0.473684210526316	0.0659221260433573	0.340811458273844	0.345857231933037	0.237397785226333	0.405553552826906	0.288429975200615	0.418853908291695	0.345857231933037	0.264906471413009	0.207514339159822	0.103757169579911	1	0.279884571416528	0.123692673998823	0.391292790435615	0.382359556450936	0.245255735793986	0.429197537639476	0.264906471413009	0.0500626174321759	0.160623141550809	0.0800160048016006	0.321182027418786	0.091003151038658	0.198679853559757	0.0915468441463049	0.047836487323494	0.205195670417031	0.145095250022002	0.355409326655455	0.187317162316339	0.162221421130763	0.047836487323494	0.200250469728704	0.122627867896993	0.150187852296528	0.0691714463866075	0.123612846514549	0.473879102207274	0.182321137638829	0.293197735804187	0.319489225532349	0.119808459574631	0.346843987809648	0.150187852296528	0.28903665650804	0.187317162316339	0.143509461970482	0.146734796413356	0.143509461970482	0.176604314275339	0.250801027365006	0.173421993904824	0.0983210288016693	0.122627867896993	0.0636284762975778	0.25955427380922	0.179968508266339	0.250313087160879	0.236939551103637	0.188578571601179	0.244898999989462	0.202325659555628	0.121666065848072	0.173421993904824	0.125656172487509	0.199680765957718	0.23918243661747	0.260132990857236	0.164817128686066	0.121547425092553	0	0.112956498944981
RARB	0.269581933008596	0.245896556053699	0.354374653931171	0.237232101047565	0.162564022190589	0.269781549424699	0.251083390830662	0.287554061875836	0.197908278398117	0.111293525131056	0.264135271897687	0.30084732633834	0.314999692383263	0.242472241884843	0.314870142843594	0.0730335695616076	0.22654618871544	0.229900244935851	0.172150305012654	0.296540126309456	0.219116414265911	0.250580720875367	0.275880293923022	0.293483635441875	0.321860342910192	0.114950122467926	0.279884571416528	1	0.147999093736719	0.29261523994306	0.228747855498907	0.203784786484806	0.285298701078728	0.2347869083535	0.133111665127944	0.149478497615644	0.209980262782904	0.243997712532167	0.165024590496112	0.220112726581406	0.109536397994264	0.158990750187223	0.238698018814666	0.144672846651124	0.236249769287447	0.186771841909407	0.188707353106017	0.095394450112334	0.16638958140993	0.0815139145939222	0.0998337488459583	0.137940146961511	0.136947758916194	0.354374653931171	0.141392503568186	0.389792232472793	0.265465936600949	0.185826155620665	0.17291712531127	0.133111665127944	0.0741929050244247	0.124514561272938	0.127192600149779	0.130051217752471	0.127192600149779	0.146741817720937	0.261979029526248	0.17291712531127	0.108927550237575	0.28039700806402	0.0845909868875627	0.301931764969628	0.149537151138645	0.16638958140993	0.157499846191632	0.20056488422556	0.325581395348837	0.134491097464321	0.107832773203438	0.144097604426059	0.111369209277941	0.132732968300475	0.317981500374447	0.307408222775592	0.164337310699433	0.161591432649355	0.0407569572969611	0.131398934761199
RB1	0.190623212915756	0.120375084638761	0.139211511597426	0.167748427365865	0.0919600979743406	0.146741817720937	0.15387039919305	0.20333142711014	0.157435071421797	0.157392812644651	0.202336162068524	0.141820789703788	0.139211511597426	0.217174770882618	0.123692673998823	0.0619710387495266	0.140168303006073	0.130051217752471	0.192737026091485	0.190623212915756	0.135571364597118	0.118124884643724	0.178820424409648	0.166019415030584	0.113794815533412	0.130051217752471	0.123692673998823	0.147999093736719	1	0.114950122467926	0.143777030937918	0.17291712531127	0.201736646196482	0.20752426878823	0.0705931208002517	0.181195301666741	0.101997044210118	0.129399327844126	0.195180014589707	0.155643201591173	0.0946659142103794	0.179877500165315	0.168784987759644	0.102299150920571	0.139211511597426	0.110056363290703	0.152498570332605	0.0449693750413288	0.117655201333753	0.0864585626556352	0.141186241600503	0.130051217752471	0.11620402679753	0.167053813916911	0.157110796986012	0.157499846191632	0.131398934761199	0.187712763944569	0.122270871890883	0.117655201333753	0.193746064573032	0.0880450906325624	0.112423437603322	0.0919600979743406	0.134908125123986	0.145266988151761	0.168406498460619	0.203784786484806	0.0924280913172329	0.247435829652697	0.0897222906831869	0.167748427365865	0.148034227053235	0.0941241610670023	0.111369209277941	0.124093190990815	0.115110406239671	0.108685219458563	0.0571869638747267	0.0815139145939222	0.0590624423218618	0.0938563819722847	0.224846875206644	0.135856524323204	0.0968366889979414	0.0999795980820074	0.0288195208852117	0.0929130778103323
