,Gene,index
573,PLD3,573
574,NCOA6,574
575,ELL2,575
576,IFT140,576
577,GYPC,577
578,GMPR,578
579,DTL,579
580,PRMT7,580
581,DCTD,581
582,FEM1B,582
583,NCEH1,583
584,ARMC8,584
585,ERCC8,585
586,TBC1D10C,586
587,CCNE1,587
588,HOXA9,588
589,CERS4,589
590,DENND2D,590
591,FAM76B,591
592,UBXN2B,592
593,PLCG2,593
594,GRAMD1A,594
595,ELMO1,595
596,TRIM59,596
597,TWSG1,597
598,ADGRG3,598
599,MAPK1,599
600,CSTF2,600
601,CEPT1,601
602,CPOX,602
603,DDX20,603
604,NIT1,604
605,HSPA4L,605
606,FAR1,606
607,GOLM1,607
608,CENPL,608
609,CD63-PS,609
610,ICA1,610
611,4833439L19RIK,611
612,XPNPEP1,612
613,CD55,613
614,SCARB1,614
615,CENPA,615
616,MT1,616
617,CYB5R1,617
618,SMIM5,618
619,ZFP143,619
620,ETS1,620
621,CDK1,621
622,MFSD2B,622
623,SPRYD4,623
624,RMND5A,624
625,MMUT,625
626,NDUFV1,626
627,PHAX,627
628,NT5DC1,628
629,NARFL,629
630,SPI1,630
631,ASAH1,631
632,PLEC,632
633,CRIP2,633
634,TAF1,634
635,PTDSS2,635
636,CENPF,636
637,PPP2R1B,637
638,CRK,638
639,USP8,639
640,QARS,640
641,RFC4,641
642,RRM1,642
643,GDF3,643
644,DOCK2,644
645,AHCYL1,645
646,ME2,646
647,CSRP3,647
648,AFF4,648
649,LY6A,649
650,DCAF4,650
651,ADSSL1,651
652,NEAT1,652
653,E2F4,653
654,SNAP23,654
655,DIS3L2,655
656,ARHGEF18,656
657,SPHK1,657
658,ANAPC4,658
659,ANKLE1,659
660,NUPR1,660
661,TMEM176A,661
662,SNX10,662
663,THUMPD3,663
664,NEK9,664
665,NDE1,665
666,TACC3,666
667,RARB,667
668,KIF22,668
669,ZZZ3,669
670,TMEM64,670
671,ATG4B,671
672,CUL3,672
673,MFN2,673
674,DECR1,674
675,TNFAIP2,675
676,HCFC1,676
677,UBL4A,677
678,TBC1D2B,678
679,HACD4,679
680,ZBTB10,680
681,LMO4,681
682,GNG11,682
683,ELF4,683
684,ZFP871,684
685,1700017B05RIK,685
686,NR2C1,686
687,CLPX,687
688,TIMM29,688
689,ARID3B,689
690,APOE,690
691,MYNN,691
692,FZR1,692
693,LPCAT3,693
694,TMEM173,694
695,TMEM109,695
696,EPS15,696
697,BUB1,697
698,PRPS1,698
699,PSMD5,699
700,BID,700
701,DDX1,701
702,CHP1,702
703,EPSTI1,703
704,UBR7,704
705,TREML2,705
706,FECH,706
707,MED16,707
708,GRN,708
709,STX17,709
710,SQLE,710
711,UBE2G2,711
712,CHMP7,712
713,TLR4,713
714,MTHFD1,714
715,BUB3,715
716,PKM,716
717,VPS35,717
718,ARAP1,718
719,TCF12,719
720,VPS16,720
721,SDSL,721
722,HPN,722
723,PLAG1,723
724,FAM234B,724
725,MYH10,725
726,IL21R,726
727,EPDR1,727
728,MIS12,728
729,FBXW5,729
730,GSR,730
731,CDC7,731
732,CHMP3,732
733,AW112010,733
734,CTPS,734
735,UTP4,735
736,SLC30A6,736
737,TMEM56,737
738,B230219D22RIK,738
739,BAP1,739
740,HACD3,740
741,TVP23B,741
742,RPA1,742
743,GATA2,743
744,OTUD6B,744
745,BATF2,745
746,ISG20,746
747,FES,747
748,CMPK2,748
749,NUDT4,749
750,BTAF1,750
751,ARHGAP4,751
752,NDEL1,752
753,SETD2,753
754,TXNRD2,754
755,RUVBL2,755
756,DYNLT3,756
757,PIK3R2,757
758,TUBGCP2,758
759,IFI44,759
760,MXD3,760
761,ITIH5,761
762,TMEM263,762
763,DHX33,763
764,EYA1,764
765,PACSIN2,765
766,ZKSCAN17,766
767,SASH3,767
768,SERPINF1,768
769,MCM6,769
770,REXO4,770
771,ANXA2,771
772,TM7SF3,772
773,RFC5,773
774,ABCB8,774
775,MRM1,775
776,SESN1,776
777,TRIM47,777
778,SLC30A5,778
779,ESAM,779
780,VKORC1L1,780
781,DHFR,781
782,NFE2,782
783,SLC14A1,783
784,NUDCD1,784
785,POGLUT1,785
786,TIMM50,786
787,IARS,787
788,BTG2,788
789,RABGGTB,789
790,ZFP24,790
791,GPR171,791
792,CD82,792
793,USP37,793
794,ACAA2,794
795,SGPP1,795
796,HEMGN,796
797,CDCA8,797
798,GTF2F1,798
799,PADI4,799
800,BC005561,800
801,CUL2,801
802,FAM136A,802
803,RANBP3,803
804,LPCAT1,804
805,DCAF13,805
806,D1ERTD622E,806
807,FBXO5,807
808,NUDT9,808
809,RMND5B,809
810,ABCB10,810
811,ADGRL4,811
812,GOLPH3,812
813,FIGNL1,813
814,RPAP1,814
815,MBTPS1,815
816,PPIC,816
817,MT2,817
818,PLK1,818
819,RORC,819
820,TOX4,820
821,TMEM176B,821
822,HELLS,822
823,FCHSD2,823
824,PON2,824
825,ESR1,825
826,RORA,826
827,2610301B20RIK,827
828,EMB,828
829,IRF5,829
830,EMILIN1,830
831,HSDL1,831
832,VPS33A,832
833,PPARGC1A,833
834,FKBP1A,834
835,CENPK,835
836,SLC25A38,836
837,MIS18BP1,837
838,RGS1,838
839,SUPT7L,839
840,FAM45A,840
841,GSS,841
842,GMNN,842
843,GRINA,843
844,AI506816,844
845,SOX18,845
846,CD9,846
847,OASL2,847
848,MFGE8,848
849,SMARCA2,849
850,EXOC3,850
851,FAM91A1,851
852,RGCC,852
853,SPTLC1,853
854,TOR3A,854
855,DNAJC5,855
856,RBPMS,856
857,NELFB,857
858,RNASEL,858
859,EBI3,859
860,BTRC,860
861,CNN2,861
862,UNK,862
863,TSC22D3,863
864,MYC,864
865,HMMR,865
866,SEPT6,866
867,RPP40,867
868,PKLR,868
869,PRDM16,869
870,ID2,870
871,APLP2,871
872,DCAF11,872
873,KAT7,873
874,COPB1,874
875,TPX2,875
876,INTS13,876
877,ANXA1,877
878,OPTN,878
879,SLA2,879
880,DDHD2,880
881,NIF3L1,881
882,JAK3,882
883,HUS1,883
884,HAGH,884
885,FGFR1OP,885
886,BMI1,886
887,GARS,887
888,PRELID3B,888
889,NUDCD3,889
890,STOM,890
891,ORC6,891
892,GSTM5,892
893,ATG12,893
894,HNF4A,894
895,HDGF,895
896,GTF2H1,896
897,TTF2,897
898,NR4A1,898
899,GANAB,899
900,PSMD9,900
901,YOD1,901
902,NAE1,902
903,HMBS,903
904,SLC38A5,904
905,PCYT2,905
906,IARS2,906
907,ENPP4,907
908,UCKL1,908
909,TARS,909
910,YBX1,910
911,MUC13,911
912,MCM5,912
913,POT1A,913
914,NUDT19,914
915,GT(ROSA)26SOR,915
916,TANGO2,916
917,COA5,917
918,MAVS,918
919,ATAD2,919
920,KEL,920
921,ATAD1,921
922,CD93,922
923,SGO1,923
924,MMRN1,924
925,LIG1,925
926,TFG,926
927,NADK,927
928,PRKCH,928
929,FEM1A,929
930,GTF3C3,930
931,UBA5,931
932,SCRN3,932
933,2610035D17RIK,933
934,CDC6,934
935,PPIL4,935
936,ILVBL,936
937,SERPINB6B,937
938,VPS26C,938
939,SEC23IP,939
940,PAK1,940
941,NR3C2,941
942,GOSR2,942
943,ANXA6,943
944,CDK19,944
945,NCAPH,945
946,UAP1,946
947,CERS5,947
948,AP3S1,948
949,ZFP36,949
950,G6PDX,950
951,P2RX4,951
952,ADO,952
953,HEBP1,953
954,IPO4,954
955,ATP6AP1,955
956,APEH,956
957,VPS33B,957
958,HDAC9,958
959,SLC29A1,959
960,MCM7,960
961,RNF141,961
962,SLC39A10,962
963,CENPE,963
964,MAGED1,964
965,WDR45B,965
966,MARCH5,966
967,MPL,967
968,ZFP322A,968
969,TOP2A,969
970,MOGS,970
971,ANXA4,971
972,NRF1,972
973,HPCAL1,973
974,FNTA,974
975,HAUS2,975
976,CCNB2,976
977,TBXAS1,977
978,RUNX1T1,978
979,TTLL12,979
980,GSTM1,980
981,ITGA6,981
982,TRMT11,982
983,STXBP3,983
984,JARID2,984
985,SLC6A6,985
986,MYL10,986
987,GYPA,987
988,MEIS1,988
989,STARD10,989
990,ORC5,990
991,RNF19A,991
992,AP5M1,992
993,ETF1,993
994,RHOF,994
995,RASAL3,995
996,ASF1B,996
997,IL27RA,997
998,ARHGAP15,998
999,UBR1,999
1000,NAA50,1000
1001,LYZ2,1001
1002,IFI204,1002
1003,2210016F16RIK,1003
1004,CNP,1004
1005,DNAJC11,1005
1006,ERLIN1,1006
1007,ZFP639,1007
1008,VWA5A,1008
1009,SLA,1009
1010,CNOT10,1010
1011,TCN2,1011
1012,CASP2,1012
1013,WDR55,1013
1014,PWWP3A,1014
1015,NCAPG,1015
1016,MTREX,1016
1017,RPA2,1017
1018,RCOR1,1018
1019,CNIH1,1019
1020,CEP70,1020
1021,PRDM5,1021
1022,ZFP592,1022
1023,BLVRB,1023
1024,DPH6,1024
1025,GLIS2,1025
1026,KNSTRN,1026
1027,KDM6A,1027
1028,SRSF1,1028
1029,ABCF3,1029
1030,OAT,1030
1031,PIK3C3,1031
1032,SLC25A21,1032
1033,GM2A,1033
1034,PSAT1,1034
1035,SPPL2B,1035
1036,FUCA2,1036
1037,OSTM1,1037
1038,LCP1,1038
1039,ALDH18A1,1039
1040,PPAT,1040
1041,ANGPT1,1041
1042,REL,1042
1043,SPIRE1,1043
1044,TRPS1,1044
1045,COG7,1045
1046,ZDHHC13,1046
1047,ACOX1,1047
1048,METTL27,1048
1049,CDCA5,1049
1050,TBC1D15,1050
1051,TCF19,1051
1052,CYTH4,1052
1053,CTR9,1053
1054,NFATC1,1054
1055,PSEN1,1055
1056,SERPINB1A,1056
1057,AURKA,1057
1058,COL5A1,1058
1059,IRF1,1059
1060,CDCA3,1060
1061,PRPS2,1061
1062,MCM4,1062
1063,ST8SIA4,1063
1064,PDK3,1064
1065,SLC18A2,1065
1066,MTFR1,1066
1067,MAU2,1067
1068,GYG,1068
1069,NFKBIA,1069
1070,ASNS,1070
1071,EPOR,1071
1072,PCLAF,1072
1073,NOL9,1073
1074,DENND1C,1074
1075,NAGA,1075
1076,CIPC,1076
1077,IRF6,1077
1078,RGS19,1078
1079,FLOT2,1079
1080,ZFP62,1080
1081,MECOM,1081
1082,CAMK1,1082
1083,TMEM185A,1083
1084,PRIM2,1084
1085,GNAI3,1085
1086,DCP1A,1086
1087,GBP2,1087
1088,MYO1G,1088
1089,NDOR1,1089
1090,MFNG,1090
1091,PPP6C,1091
1092,SMIM15,1092
1093,ACSS2,1093
1094,METTL8,1094
1095,CALCRL,1095
1096,EDC3,1096
1097,SMC2,1097
1098,DNAJC10,1098
1099,ELP3,1099
1100,CASP4,1100
1101,RAB37,1101
1102,NUP93,1102
1103,ALAD,1103
1104,ABHD16A,1104
1105,EXT2,1105
1106,AFAP1L1,1106
1107,CORO1A,1107
1108,MAP4K2,1108
1109,NUBP2,1109
1110,GM4759,1110
1111,SP100,1111
1112,XK,1112
1113,TSPAN14,1113
1114,TRIB2,1114
1115,TEAD2,1115
1116,DUSP1,1116
1117,SAMD14,1117
1118,POLR2B,1118
1119,SP4,1119
1120,CCNE2,1120
1121,NARF,1121
1122,GMCL1,1122
1123,POLE3,1123
1124,LAPTM4B,1124
1125,PRSS50,1125
1126,EIF1AD,1126
1127,SLC7A4,1127
1128,HIST1H2BC,1128
1129,GORASP1,1129
1130,MYO1D,1130
1131,CELA1,1131
1132,PHETA2,1132
1133,RNF13,1133
1134,E2F6,1134
1135,VAV1,1135
1136,TRMT2A,1136
1137,PML,1137
1138,COPB2,1138
1139,CD84,1139
1140,ATL2,1140
1141,MAPK9,1141
1142,VILL,1142
1143,LMBRD1,1143
1144,NSD2,1144
1145,CTSO,1145
1146,PCP4L1,1146
1147,PITRM1,1147
1148,CDC20,1148
1149,CDCA4,1149
1150,DNM1L,1150
1151,STX2,1151
1152,TNFRSF13B,1152
1153,NFAT5,1153
1154,MAD2L1,1154
1155,ZFP35,1155
1156,IL15,1156
1157,ARL8B,1157
1158,WDHD1,1158
1159,SMAD2,1159
1160,TOLLIP,1160
1161,TNFAIP8,1161
1162,ORC2,1162
1163,EYA2,1163
1164,MORC3,1164
1165,PICALM,1165
1166,CHCHD10,1166
1167,CTNNA1,1167
1168,CKAP2,1168
1169,COG6,1169
1170,HDAC11,1170
1171,ABCB4,1171
1172,RASA3,1172
1173,ANKFY1,1173
1174,ARL6IP6,1174
1175,TYK2,1175
1176,CES2G,1176
1177,RNF145,1177
1178,KIF20B,1178
1179,LZTS1,1179
1180,H1F0,1180
1181,PWP2,1181
1182,ABI1,1182
1183,CALU,1183
1184,CRNKL1,1184
1185,MIEF1,1185
1186,WDR36,1186
1187,BCAP29,1187
1188,CTLA2B,1188
1189,ABCG2,1189
1190,PWP1,1190
1191,FARSB,1191
1192,PROCR,1192
1193,TEAD3,1193
1194,TYMS,1194
1195,NOTCH1,1195
1196,CCDC137,1196
1197,ATP6V1A,1197
1198,KIDINS220,1198
1199,PAFAH1B2,1199
1200,ATP2A3,1200
1201,TERF2IP,1201
1202,NEDD1,1202
1203,HARS2,1203
