,Gene,index
185,MCM10,185
186,RLIM,186
187,MAPK8,187
188,POLR1A,188
189,CTNNB1,189
190,2200002D01RIK,190
191,TRH,191
192,FRRS1,192
193,GM4202,193
194,ZFP532,194
195,CTBP2,195
196,GM9531,196
197,AY036118,197
198,TBX18,198
199,GM13166,199
200,ASNS,200
201,LNCENC1,201
202,AES,202
203,GM38312,203
204,NCOA3,204
205,FOXQ1,205
206,ZBTB7A,206
207,PIAS1,207
208,GM24494,208
209,GJA1,209
210,FOSL2,210
211,TOP2B,211
212,SERPINB6C,212
213,CELF3,213
214,SGK1,214
215,HDGF,215
216,CRTAP,216
217,PMS1,217
218,AGPAT4,218
219,SNORD87,219
220,SLC26A10,220
221,SIN3A,221
222,RASGRP2,222
223,PGA5,223
224,HSPA5,224
225,PURA,225
226,RHOX5,226
227,RAPGEF3,227
228,GM44330,228
229,RBM14,229
230,RNPEPL1,230
231,HIST1H2BF,231
232,PDIA3,232
233,LMO4,233
234,KLF15,234
235,SLC16A6,235
236,STMN1,236
237,MEN1,237
238,HIST1H2AF,238
239,WDFY1,239
240,TFAP4,240
241,RFX7,241
242,GM4617,242
243,GM25701,243
244,CLIC1,244
245,CPM,245
246,MCM6,246
247,CYP26A1,247
248,SNORA73B,248
249,HDAC7,249
250,TCF15,250
251,SLC16A1,251
252,IRF3,252
253,SUZ12,253
254,NRF1,254
255,FGF3,255
256,ARHGEF5,256
257,GATA6,257
258,BTF3,258
259,EOMES,259
260,CNN2,260
261,TYRO3,261
262,SRSF6,262
263,CTSL,263
264,CNOT6L,264
265,SNORA81,265
266,GM22988,266
267,EIF2S2,267
268,TGIF1,268
269,4930402H24RIK,269
270,RAI14,270
271,TMF1,271
272,GM26448,272
273,GM26156,273
274,CREB5,274
275,PSIP1,275
276,SMARCC2,276
277,GM23833,277
278,POLR1C,278
279,NUSAP1,279
280,POLR3B,280
281,CRIP2,281
282,UBTF,282
283,EED,283
284,GM43238,284
285,ATG16L2,285
286,TUBB4B,286
287,ERP29,287
288,ZFP335,288
289,2410141K09RIK,289
290,PEG3,290
291,NFE2L1,291
292,KDELR2,292
293,HIST1H2AG,293
294,GM26387,294
295,KRT19,295
296,CBX8,296
297,FAHD2A,297
298,PELP1,298
299,GM38009,299
300,MIR1949,300
301,AFF1,301
302,NFYA,302
303,TCF4,303
304,BTBD11,304
305,SLC25A36,305
306,ANKRD6,306
307,PLA2G1B,307
308,ZBTB32,308
309,SKIL,309
310,LY6G6E,310
311,PHF20,311
312,KDM5B,312
313,TRIM25,313
314,BNC2,314
315,MINDY3,315
316,GM9385,316
317,F3,317
318,GRB10,318
319,RRBP1,319
320,GM24488,320
321,POLR2I,321
322,GM13147,322
323,RHPN1,323
324,AHCY,324
325,COMMD3,325
326,HIRIP3,326
327,STARD10,327
328,MIR466B-6,328
329,HSF2BP,329
330,GM16235,330
331,MIR5121,331
332,GM45213,332
333,P4HA1,333
334,GTF3C1,334
335,GM22455,335
336,SUB1,336
337,ZFP979,337
338,NRIP1,338
339,LY75,339
340,DMRT1,340
341,GM24455,341
342,KANK3,342
343,GTF2A1L,343
344,BASP1,344
345,DUSP3,345
346,P4HB,346
347,MIR466B-4,347
348,GHR,348
349,ZFP367,349
350,MIR7063,350
351,LAMA1,351
352,FNDC3B,352
353,FAM102A,353
354,CUX1,354
355,TAF1A,355
356,TXNDC5,356
357,GM22353,357
358,MEIS1,358
359,FOXH1,359
360,COL4A2,360
361,RB1,361
362,MFSD10,362
363,SEPT1,363
364,ARHGAP21,364
365,MAGED1,365
366,DNAJC3,366
367,AKAP12,367
368,SND1,368
369,SDCBP,369
370,PGAM1-PS2,370
371,AGAP3,371
372,AATF,372
373,COPS2,373
374,USP3,374
375,MAN1A2,375
376,CNOT6,376
377,SEMA4C,377
378,MIR291B,378
379,GM10184,379
380,PAFAH1B3,380
381,SOS2,381
382,SLC25A22,382
383,MAPK3,383
384,GM23268,384
385,BSG,385
386,TCF20,386
387,FST,387
388,HSP90B1,388
389,RNF14,389
390,ZFP398,390
391,GM15446,391
392,SNORD32A,392
393,EIF4A-PS4,393
394,ID4,394
395,HIST1H1A,395
396,SMS,396
397,CALCOCO2,397
398,TRIM13,398
399,STT3A,399
400,SNORA33,400
401,TET2,401
402,RRP1B,402
403,SPRY4,403
404,KHDC3,404
405,SETD7,405
406,KHDRBS1,406
407,ZBTB20,407
408,IRF1,408
409,CDH1,409
410,SERPING1,410
411,SIX5,411
412,RNPEP,412
413,UBE2S,413
414,DIDO1,414
415,SNORA43,415
416,RIF1,416
417,SIDT2,417
418,ARF4,418
419,SEC61A1,419
420,EP400,420
421,AKR1B8,421
422,ECHDC2,422
423,GM17035,423
424,ARHGAP45,424
425,KRT42,425
426,HKDC1,426
427,LAMP2,427
428,ZFP980,428
429,STAT5B,429
430,TSPAN9,430
431,WDR1,431
432,GM25663,432
433,PDE4DIP,433
434,AKT1,434
435,GM24497,435
436,SMAD3,436
437,ZFP978,437
438,TOP2A,438
439,GM22635,439
440,AMFR,440
441,FAM168A,441
442,PML,442
443,CCND1,443
444,VEZF1,444
445,CEBPZ,445
446,MBD2,446
447,POLR2A,447
448,MYO18A,448
449,CREB3L2,449
450,CNDP2,450
451,KCNG1,451
452,PHLDB2,452
453,ID3,453
454,GM15181,454
455,KAT6B,455
456,GNRH1,456
457,GM28960,457
458,TIMP3,458
459,TRP53BP1,459
460,OSTC,460
461,HOPX,461
462,RCC2,462
463,PAX1,463
464,GLDC,464
465,PBXIP1,465
466,DDX54,466
467,CARMIL1,467
468,MYO7A,468
469,MORF4L2,469
470,DPP4,470
471,TUBB6,471
472,PPIB,472
473,HMGCS1,473
474,VILL,474
475,PAX6,475
476,TAF10,476
477,ADGRE5,477
478,FUBP3,478
479,LDHB,479
480,DDIT3,480
481,CTSZ,481
482,BCAM,482
483,SNORA73A,483
484,OVOL1,484
485,PATJ,485
486,PDPN,486
487,BEX3,487
488,RFXAP,488
489,PARVB,489
490,TRIM28,490
491,PCOLCE2,491
492,SOCS2,492
493,JAM2,493
494,SNORD35A,494
495,NCOA6,495
496,RCN3,496
497,GM23578,497
498,HYOU1,498
499,ZBTB43,499
500,TMED9,500
501,KDM3A,501
502,PMM1,502
503,SEC24D,503
504,ZEB2,504
505,JDP2,505
506,GNPTAB,506
507,TOX3,507
508,SIN3B,508
509,PRDM1,509
510,FIZ1,510
511,HMGB2,511
512,GM44429,512
513,PDGFA,513
514,SLCO3A1,514
515,SNHG1,515
516,EP300,516
517,MFSD1,517
518,DPPA2,518
519,LRRC1,519
520,PROX1,520
521,SLC7A3,521
522,NFATC3,522
523,SMARCAD1,523
524,ENO1B,524
525,MME,525
526,NOTUM,526
527,SFPQ,527
528,PLATR14,528
529,ZMYM2,529
530,CTNNBIP1,530
531,DDX5,531
532,AARS,532
533,TGFBR3,533
534,PAWR,534
535,GM22626,535
536,DCTPP1,536
537,BMI1,537
538,MANBA,538
539,NANOG,539
540,GM25316,540
541,EIF4A2,541
542,GM23946,542
543,CHD4,543
544,ST5,544
545,RNF2,545
546,NFIC,546
547,TRIM2,547
548,NAGK,548
549,ZFP277,549
550,SPP1,550
551,COBL,551
552,SOX4,552
553,SRM,553
554,SRGN,554
555,SLC7A5,555
556,D230025D16RIK,556
557,CD63,557
558,FOXJ2,558
559,MAPK13,559
560,APP,560
561,MIR669B,561
562,ABCC5,562
563,MAFK,563
564,MT-TF,564
565,AIP,565
566,MAPKAPK2,566
567,ATF2,567
568,PXDN,568
569,POLR2E,569
570,ACP6,570
571,CAR4,571
572,LOXL2,572
573,TAF9,573
574,SMARCA2,574
575,SNHG12,575
576,GM8203,576
577,TDH,577
578,NXF7,578
579,PTPN3,579
580,MYO6,580
581,LGMN,581
582,SLC25A39,582
583,TCF7L2,583
584,FAT1,584
585,HDAC10,585
586,MYD88,586
587,PLAT,587
588,DKK1,588
589,PLOD2,589
590,DAP,590
591,GM22072,591
592,HMCES,592
593,GM23571,593
594,HIST1H1D,594
595,SPC25,595
596,GGTA1,596
597,ZFAS1,597
598,FGFR3,598
599,NOTCH4,599
600,ARHGAP29,600
601,RAB3IL1,601
602,SNORA74A,602
603,RBM47,603
604,GM44206,604
605,COL4A1,605
606,ZFP219,606
607,MLLT1,607
608,TMEM144,608
609,TRIB3,609
610,PHB2,610
611,RUNX3,611
612,ADAM19,612
613,CALD1,613
614,POFUT2,614
615,POLR2B,615
616,SLC5A11,616
617,CKAP4,617
618,TCEAL9,618
619,GM49369,619
620,PITX2,620
621,LAMA5,621
622,SMAD7,622
623,TCERG1,623
624,TMEM231,624
625,DKC1,625
626,TFE3,626
627,USP9X,627
628,TMEM165,628
629,RENBP,629
630,ELK4,630
631,ADAMTS9,631
632,PEG10,632
633,TXNIP,633
634,SSB,634
635,GLI1,635
636,FOXO3,636
637,HMGXB4,637
638,YBX1,638
639,GM24289,639
640,ELK1,640
641,TEAD1,641
642,KPNA2,642
643,BTG1,643
644,JARID2,644
645,MYBBP1A,645
646,PIK3AP1,646
647,TEAD3,647
648,ELF2,648
649,IMPDH1,649
650,GM27326,650
651,ILDR1,651
652,GM6594,652
653,DAZAP2,653
654,MIR7005,654
655,HK2,655
656,GM44335,656
657,SRF,657
658,ETV5,658
659,SMARCA5,659
660,PRDX1,660
661,EDA2R,661
662,GM26825,662
663,ASPH,663
664,TRIP11,664
665,SFMBT2,665
666,GM49450,666
667,ZMYND11,667
668,LEFTY1,668
669,ANKS1,669
670,KRBA1,670
671,PHF2,671
672,APPBP2,672
673,GM25451,673
674,MARCKS,674
675,ETL4,675
676,SINHCAF,676
677,TRIP6,677
678,SLC1A5,678
679,DCXR,679
680,CSRP2,680
681,SERPINE2,681
682,FN1,682
683,TRRAP,683
684,HMGA1B,684
685,1110038B12RIK,685
686,RBPMS2,686
687,ZFP989,687
688,RPL15-PS3,688
689,SLC25A5,689
690,TMEM150A,690
691,POLE4,691
692,RDM1,692
693,ABT1,693
694,GRHL1,694
695,PARP1,695
696,BMP6,696
697,PAX8,697
698,TNS4,698
699,PHF12,699
700,BRCA2,700
701,CCNE1,701
702,GM23130,702
703,GM25680,703
704,TCAF1,704
705,ELP2,705
706,NFYB,706
707,GM13597,707
708,DDB2,708
709,CSTB,709
710,DENND2C,710
711,MAPK11,711
712,GM37917,712
713,YAF2,713
714,HDLBP,714
715,GM28037,715
716,HIST1H1B,716
717,ARHGAP32,717
718,CCNB1,718
719,ISYNA1,719
720,GPX3,720
721,GM37404,721
722,GM26083,722
723,FUT8,723
724,CALM2,724
725,TGFB1I1,725
726,FXYD3,726
727,GM24564,727
728,GM25117,728
729,GM26280,729
730,MIR8091,730
731,BTAF1,731
732,AKR1B3,732
733,SIX1,733
734,SMARCD1,734
735,KLF4,735
736,CAR2,736
737,GM12276,737
738,ST3GAL6,738
739,MCM5,739
740,LRRC8D,740
741,TFAP2C,741
742,HIST1H2AI,742
743,POU2F1,743
744,TPM1,744
745,HSPA8,745
746,HSBP1,746
747,HNF4A,747
748,HTRA1,748
749,POLR3D,749
750,GM21962,750
751,PRSS35,751
752,SRPRB,752
753,MYH9,753
754,ITPK1,754
755,HIST1H2AK,755
756,RYBP,756
757,SNURF,757
758,HIF3A,758
759,SPOCK1,759
760,MTF2,760
761,ZSCAN10,761
762,HSPB1,762
763,POU4F2,763
764,HSPH1,764
765,RANBP17,765
766,SDC4,766
767,TXNDC11,767
768,ZDHHC15,768
769,PITPNC1,769
770,FAM129B,770
771,TBPL1,771
772,TBRG1,772
773,ITGA6,773
774,ERCC3,774
775,GNPDA1,775
776,RFX5,776
777,GM26165,777
778,IQSEC1,778
779,LIPG,779
780,ZFP57,780
781,VSIR,781
782,BRCA1,782
783,TEAD4,783
784,XRCC5,784
785,FBXO15,785
786,TDGF1,786
787,SNHG3,787
788,CLTC,788
789,CTNNBL1,789
790,CIC,790
791,IRF6,791
792,UTF1,792
793,CR1L,793
794,PLAG1,794
795,TAX1BP3,795
796,GM43110,796
797,ANK,797
798,POU4F1,798
799,TET1,799
800,ATP6V0B,800
801,ZFP462,801
802,TTC7,802
803,ATP1B1,803
804,2810025M15RIK,804
805,NACC1,805
806,CNOT8,806
807,ARHGEF40,807
808,CDC5L,808
809,COX7A1,809
810,GM7993,810
811,GTF3C5,811
812,MIR28B,812
813,TGM1,813
814,AHNAK,814
815,MIR669E,815
816,CENPV,816
817,TMEM214,817
818,HMGA1,818
819,CHCHD10,819
820,CTCF,820
821,UHRF1,821
822,TRPS1,822
823,TPM4,823
824,GNAS,824
825,VANGL1,825
826,BARX1,826
827,GTF2I,827
828,EPS8,828
829,CACHD1,829
830,PDK1,830
831,NDRG1,831
832,LIFR,832
833,REV1,833
834,GLUL,834
835,BCLAF1,835
836,SHF,836
837,NPL,837
838,KLF9,838
839,SNORD70,839
840,GM8818,840
841,RELA,841
842,GM24616,842
843,CERS4,843
844,DUSP9,844
845,MSL3,845
846,BAG2,846
847,ELF1,847
848,IFRD1,848
849,RPL17-PS10,849
850,GM15459,850
851,GLIPR1,851
852,MATR3,852
853,SOX15,853
854,POLR1B,854
855,GABARAPL1,855
856,5031439G07RIK,856
857,GM45105,857
858,SIRT3,858
859,GABARAP,859
860,ULK1,860
861,MTA3,861
862,KLF13,862
863,GM24044,863
864,BCAT1,864
865,CTH,865
866,GM44450,866
867,GM10221,867
868,GM13502,868
869,GBX2,869
870,ELL2,870
871,PSAP,871
872,RHOX6,872
873,NFE2L2,873
874,TSHZ3,874
875,FXYD6,875
876,PLAGL2,876
877,DTX1,877
878,TNS1,878
879,RCOR2,879
880,ALDH2,880
881,NASP,881
882,DCP1A,882
883,TCN2,883
884,ARL6IP5,884
885,HS3ST1,885
886,VIM,886
887,NSD2,887
888,ATF3,888
889,MOV10,889
890,EYA1,890
891,MCAM,891
892,ZFP990,892
893,MEF2D,893
894,ZBTB38,894
895,GASK1B,895
896,DDAH2,896
897,IGF2,897
898,HIF1A,898
899,GM25735,899
900,ITGAV,900
901,GLIS2,901
902,TAF1,902
903,FBLIM1,903
904,ME1,904
905,GM14519,905
906,NUTF2-PS2,906
907,MRPL42,907
908,CREBZF,908
909,SMURF2,909
910,FOXA2,910
911,GATA4,911
912,TPI1,912
913,MARC2,913
914,RBFOX2,914
915,RAD51,915
916,SOX2,916
917,SNORD35B,917
918,NOTCH1,918
919,RUVBL1,919
920,UCHL1,920
921,MIR669F,921
922,NFATC2IP,922
923,SLC25A4,923
924,CDC20,924
925,SSBP4,925
926,NR5A2,926
927,GM25500,927
928,DNAJC10,928
929,SNORA44,929
930,ZFPM1,930
931,PRDM5,931
932,BMP4,932
933,BARD1,933
934,FAM25C,934
935,XAB2,935
936,ARHGAP1,936
937,BIN1,937
938,EPHA2,938
939,PARVA,939
940,TBX3,940
941,PIK3R1,941
942,PITX1,942
943,GM17545,943
944,UAP1,944
945,USF1,945
946,H1F0,946
947,ZFP281,947
948,UBP1,948
949,SOX17,949
950,PTH1R,950
951,EGR1,951
952,RNF157,952
953,ZFP296,953
954,PCNA,954
955,STXBP2,955
956,CEMIP,956
957,PRRX2,957
958,CDIPT,958
959,KLF6,959
960,SLC6A6,960
961,UPP1,961
962,GM24640,962
963,TTF2,963
964,PIPOX,964
965,TAGLN2,965
966,FOXP1,966
967,COIL,967
968,INSIG1,968
969,GNG10,969
970,GM25185,970
971,SNORD34,971
972,GFPT2,972
973,MCM2,973
974,GM23497,974
975,OPLAH,975
976,HDAC4,976
977,UNG,977
978,UBALD2,978
979,TRP53,979
980,CSF1,980
981,LY6E,981
982,RPP25,982
983,NUP93,983
984,GM7125,984
985,FNDC3A,985
986,MIR295,986
987,HIP1,987
988,ESRRB,988
989,CCND3,989
990,NDN,990
991,AMOT,991
992,MAP3K1,992
993,RPL5,993
994,GFPT1,994
995,ANP32A,995
996,IL33,996
997,PLATR10,997
998,HDAC1,998
999,BACH2,999
1000,IFI30,1000
1001,SEC31A,1001
1002,GM22091,1002
1003,APLP1,1003
1004,NME2,1004
1005,ITM2B,1005
1006,GSTA4,1006
1007,ARFGAP1,1007
1008,GNG2,1008
1009,KRT8,1009
1010,AI506816,1010
1011,ENAH,1011
1012,NFXL1,1012
1013,MYO1C,1013
1014,P3H2,1014
1015,ZIC3,1015
1016,PLTP,1016
1017,SPEN,1017
1018,SFI1,1018
1019,GM29397,1019
1020,FOXJ3,1020
1021,TOPORS,1021
1022,MORC4,1022
1023,BRD7,1023
1024,SPARC,1024
1025,GM24451,1025
1026,STX5A,1026
1027,SET,1027
1028,COTL1,1028
1029,LBHD1,1029
1030,GM25158,1030
1031,GM25926,1031
1032,ESPL1,1032
1033,SUN1,1033
1034,LHX2,1034
1035,ECPAS,1035
1036,KANK2,1036
1037,MITF,1037
1038,SNORA23,1038
1039,TUBB2B,1039
1040,PATZ1,1040
1041,SCMH1,1041
1042,MCFD2,1042
1043,KDELR3,1043
1044,GM28030,1044
1045,MEG3,1045
1046,PCSK6,1046
1047,ATF4,1047
1048,MIR186,1048
1049,MSANTD3,1049
1050,TIMP2,1050
1051,CYBA,1051
1052,BRPF1,1052
1053,EIF4EBP1,1053
1054,NAA15,1054
1055,MIR3535,1055
1056,HIST1H4K,1056
1057,GM10780,1057
1058,MRPL23-PS1,1058
1059,CUBN,1059
1060,ZFP236,1060
1061,ZC3H7A,1061
1062,FHL2,1062
1063,ZFHX3,1063
1064,PHGDH,1064
1065,PLXNB2,1065
1066,CREB3,1066
1067,GM25636,1067
1068,SEC23A,1068
1069,KRT18,1069
1070,MEF2C,1070
1071,HSP90AA1,1071
1072,PLAUR,1072
1073,CRABP2,1073
1074,MIR669A-1,1074
1075,ABTB1,1075
1076,SURF4,1076
1077,KIT,1077
1078,GLMP,1078
1079,SRRT,1079
1080,SSR3,1080
1081,OAT,1081
1082,PWWP3B,1082
1083,GM2399,1083
1084,DDX58,1084
1085,ITGA9,1085
1086,GM10039,1086
1087,ANKRD54,1087
1088,CKB,1088
1089,F2R,1089
1090,FOXN3,1090
1091,CMKLR1,1091
1092,MTHFD2,1092
1093,ETV3,1093
1094,HNRNPAB,1094
1095,SLC9A6,1095
1096,ZBTB39,1096
1097,PCBP2,1097
1098,HIST1H2BK,1098
1099,PFKL,1099
1100,RBMS1,1100
1101,ZFP275,1101
1102,POU5F1,1102
1103,DNMT1,1103
1104,SOX7,1104
1105,CDKN1A,1105
1106,AU018091,1106
1107,DPPA4,1107
1108,CCNB2,1108
1109,CHD7,1109
1110,PHC1,1110
1111,LMF2,1111
1112,SMS-PS,1112
1113,LAMB1,1113
1114,ARNTL,1114
1115,DAB2,1115
1116,LDB1,1116
1117,PROS1,1117
1118,PFKP,1118
1119,FXR1,1119
1120,GATAD2B,1120
1121,GM26287,1121
1122,NRG2,1122
1123,XBP1,1123
1124,GM20721,1124
1125,NIPSNAP1,1125
1126,GM37746,1126
1127,FXR2,1127
1128,POU6F1,1128
1129,ZFP961,1129
1130,ZFAND3,1130
1131,EZH1,1131
1132,NSMAF,1132
1133,ETS1,1133
1134,ETV4,1134
1135,AMOTL2,1135
1136,FUS,1136
1137,PRKAB1,1137
1138,GM26229,1138
1139,RETREG2,1139
1140,PLOD3,1140
1141,ILF2,1141
1142,GAA,1142
1143,GALK1,1143
1144,1810032O08RIK,1144
1145,MEIS3,1145
1146,GM25183,1146
1147,MIR6357,1147
1148,NR3C1,1148
1149,GNS,1149
1150,PRPS2,1150
1151,ARID5B,1151
1152,RERE,1152
1153,SH3PXD2B,1153
1154,EZH2,1154
1155,MSX2,1155
1156,CENPB,1156
1157,SLC35F5,1157
1158,EPHA4,1158
1159,PCOLCE,1159
1160,NR1D1,1160
1161,AIRE,1161
1162,COPA,1162
1163,CHST15,1163
1164,ZDHHC16,1164
1165,MROH1,1165
1166,JPT1,1166
1167,SLC45A4,1167
1168,ELL3,1168
1169,SMAD4,1169
1170,CST3,1170
1171,ZEB1,1171
1172,FOXD3,1172
1173,PLXNA1,1173
1174,IKBKB,1174
1175,MCM4,1175
1176,TCOF1,1176
1177,GM24888,1177
1178,DDX21,1178
1179,SELENOS,1179
1180,CALCOCO1,1180
1181,HSD17B14,1181
1182,NPAS2,1182
1183,PER1,1183
1184,HDAC3,1184
1185,TNFAIP3,1185
1186,DDAH1,1186
1187,IRF4,1187
1188,ELAVL2,1188
1189,CTDSPL,1189
1190,COBLL1,1190
1191,LGALS3,1191
1192,CRYBG2,1192
1193,ZFYVE21,1193
1194,ALPL,1194
1195,PTTG1IP,1195
1196,MSC,1196
1197,FKBP11,1197
1198,PCBD1,1198
1199,SNX2,1199
1200,DNAJC2,1200
1201,ARID3B,1201
1202,HIST1H2BB,1202
1203,MIR6928,1203
1204,TFCP2L1,1204
1205,PGD,1205
1206,UBQLN2,1206
1207,CDCA7,1207
1208,CRYAB,1208
1209,MIS18BP1,1209
1210,ZFP768,1210
1211,VAMP8,1211
1212,SNORD11,1212
1213,GM24330,1213
1214,BCL3,1214
1215,AQP3,1215
1216,RPS4L,1216
1217,GM23569,1217
1218,MTCL1,1218
1219,PLSCR1,1219
1220,RESF1,1220
1221,NOTCH2,1221
1222,SPNS2,1222
1223,ZHX3,1223
1224,TULP3,1224
1225,RRM2,1225
1226,NFATC4,1226
1227,SALL1,1227
1228,ETV1,1228
1229,NRG1,1229
1230,SLC17A9,1230
1231,RARA,1231
1232,ECD,1232
1233,ARNT2,1233
1234,LDLR,1234
1235,SNX1,1235
1236,RBMXL2,1236
1237,SNORA68,1237
1238,EMP2,1238
1239,GM10046,1239
1240,ASAH1,1240
1241,GM45236,1241
1242,MGST3,1242
1243,KLF3,1243
1244,PSME2,1244
1245,GM17212,1245
1246,HIST1H2BL,1246
1247,EBF4,1247
1248,CDH6,1248
1249,MCM7,1249
1250,MLXIP,1250
1251,GM28439,1251
1252,POLR1E,1252
1253,SERTAD2,1253
1254,UBE2C,1254
1255,APOBEC3,1255
1256,DUSP6,1256
1257,MIR669J,1257
1258,MANF,1258
1259,MYBL2,1259
1260,YEATS4,1260
1261,E2F6,1261
1262,IFITM3,1262
1263,TOX4,1263
1264,RBBP4,1264
1265,YEATS2,1265
1266,ZFP987,1266
1267,FHOD1,1267
1268,CBX4,1268
1269,SELENOI,1269
1270,GM25787,1270
1271,BEND5,1271
1272,SLC7A7,1272
1273,EPS8L2,1273
1274,ADAM15,1274
1275,MYL6,1275
1276,MIR1905,1276
1277,GM7329,1277
1278,USP28,1278
1279,GM14870,1279
1280,TUBA4A,1280
1281,SNORD49B,1281
1282,NR4A1,1282
1283,SPRY2,1283
1284,LTBP4,1284
1285,NR2C1,1285
1286,GOT1,1286
1287,KLF10,1287
1288,MXD4,1288
1289,FRMD4A,1289
1290,MYDGF,1290
1291,MED31,1291
1292,HIST1H2BN,1292
1293,ZFP148,1293
1294,WBP11,1294
1295,POLR2J,1295
1296,EMX2,1296
1297,HIST1H3H,1297
1298,ETV6,1298
1299,GM8355,1299
1300,GM26447,1300
1301,ASH1L,1301
1302,MED21,1302
1303,ZFP91,1303
1304,GSR,1304
1305,B2M,1305
1306,TXNDC12,1306
1307,E2F1,1307
1308,GM10698,1308
1309,SREBF1,1309
1310,LAMC1,1310
1311,PDIA5,1311
1312,CBX6,1312
1313,ZBTB3,1313
1314,FAM83D,1314
1315,SNAI1,1315
1316,GABBR1,1316
1317,SMARCA4,1317
1318,GTF2H4,1318
1319,DDX20,1319
1320,NSD1,1320
1321,NKTR,1321
1322,APAF1,1322
1323,CBX7,1323
1324,GM13165,1324
1325,FBP2,1325
1326,KNTC1,1326
1327,RUNX1,1327
1328,ESRRA,1328
1329,NDRG4,1329
1330,WDR45,1330
1331,RRAS2,1331
1332,XRCC6,1332
1333,PIAS3,1333
1334,MPP1,1334
1335,SERPINH1,1335
1336,GM23302,1336
1337,AQP8,1337
1338,SNX25,1338
1339,L1TD1,1339
1340,GM22862,1340
1341,GLS,1341
1342,VKORC1,1342
1343,CARHSP1,1343
1344,GM26420,1344
1345,SALL4,1345
1346,PHF1,1346
1347,CCNG1,1347
1348,SIRT1,1348
1349,CTSA,1349
1350,SNORD33,1350
1351,MT1,1351
1352,KLF8,1352
1353,TAF6,1353
1354,GM43558,1354
1355,RAD54B,1355
1356,ADAM23,1356
1357,APBB1,1357
1358,PKNOX2,1358
1359,DR1,1359
1360,LASP1,1360
