,Gene,index
546,MRAS,546
547,TYRO3,547
548,PLTP,548
549,DCXR,549
550,AF357399,550
551,CALR,551
552,PHF20,552
553,TNFAIP3,553
554,ADAM19,554
555,HIST1H1D,555
556,SOX4,556
557,ZSWIM4,557
558,MIR1192,558
559,GM23268,559
560,GM26060,560
561,GM17545,561
562,SNORA81,562
563,ZFP979,563
564,SIRT2,564
565,SND1,565
566,PCBD1,566
567,GTF2H3,567
568,ZFP277,568
569,MAML3,569
570,SRSF1,570
571,RBPMS2,571
572,NRF1,572
573,LAMA5,573
574,NFIC,574
575,EP300,575
576,FABP3,576
577,DDX20,577
578,NCOR1,578
579,FN1,579
580,NRG1,580
581,MED15,581
582,IL33,582
583,RRM2,583
584,EDEM1,584
585,UBTF,585
586,GLDC,586
587,NAA15,587
588,PLAGL2,588
589,ZFP236,589
590,KHDRBS1,590
591,FGFR3,591
592,CLDN6,592
593,OBSL1,593
594,PLOD2,594
595,CNOT6L,595
596,RFXAP,596
597,GM25943,597
598,ZFP296,598
599,NDRG4,599
600,SPEN,600
601,MYO6,601
602,BARX1,602
603,OVOL1,603
604,MIR669G,604
605,HMGA1,605
606,AU018091,606
607,GNPDA1,607
608,FLRT3,608
609,HIST1H2BF,609
610,GM23833,610
611,BAZ1A,611
612,NR2F2,612
613,TDGF1,613
614,HDGF,614
615,ABHD5,615
616,POLR1C,616
617,NR2F6,617
618,HES1,618
619,NR5A2,619
620,SMURF2,620
621,HMGA2,621
622,BMP6,622
623,ZBTB39,623
624,GM43238,624
625,PAX8,625
626,MAPK3,626
627,CTNNBIP1,627
628,GM23130,628
629,FUS,629
630,PBXIP1,630
631,CCND1,631
632,GM28439,632
633,ATF2,633
634,DDB1,634
635,PRSS35,635
636,SDC4,636
637,CRY1,637
638,GTF2H4,638
639,MEG3,639
640,EOMES,640
641,CST3,641
642,NFIA,642
643,GM26156,643
644,CREBZF,644
645,BEND5,645
646,FOXP1,646
647,NOTCH2,647
648,FOXJ3,648
649,GM26426,649
650,GM24044,650
651,UBE2C,651
652,ATP6V0A1,652
653,MME,653
654,LAPTM5,654
655,GM26287,655
656,NR1D2,656
657,PLOD3,657
658,SNORD49B,658
659,MIR8091,659
660,IFI30,660
661,TRIP6,661
662,GM25701,662
663,TMF1,663
664,EZH2,664
665,NR1H2,665
666,GABBR1,666
667,MITF,667
668,SRM,668
669,GLMP,669
670,ZFP42,670
671,GM24289,671
672,HSP90AA1,672
673,POLR3F,673
674,NFYB,674
675,SLC16A1,675
676,GM27624,676
677,MATR3,677
678,PHB2,678
679,ZBTB3,679
680,P4HB,680
681,HDAC2,681
682,POU6F1,682
683,D230025D16RIK,683
684,SURF4,684
685,TXNDC5,685
686,GPX3,686
687,PKNOX2,687
688,SNORD33,688
689,ETS1,689
690,KLF3,690
691,GM24497,691
692,VIM,692
693,TFRC,693
694,GRIN1,694
695,CAR2,695
696,TOX3,696
697,SOX15,697
698,ETV5,698
699,NR2C1,699
700,NFIL3,700
701,RBBP7,701
702,PAX6,702
703,GSTA4,703
704,GM2399,704
705,GM23136,705
706,MIR297A-2,706
707,FGF10,707
708,SNORD70,708
709,ELAVL2,709
710,MIR7003,710
711,CTBP2,711
712,MCM3,712
713,EPHA2,713
714,BARD1,714
715,KAT2B,715
716,MSX2,716
717,MIR291B,717
718,ABTB1,718
719,GJA1,719
720,SRRT,720
721,CD63,721
722,TRPS1,722
723,SLC7A3,723
724,ERCC8,724
725,HNRNPAB,725
726,PEG3,726
727,CCNB1,727
728,IRF2,728
729,GM15181,729
730,FAM129B,730
731,MOV10,731
732,TCL1,732
733,LOXL2,733
734,SEMA4C,734
735,ARHGAP29,735
736,COBL,736
737,ELK1,737
738,ZFYVE21,738
739,EZH1,739
740,GM25500,740
741,LDHB,741
742,POLR2I,742
743,SEPT1,743
744,GM37746,744
745,HSP25-PS1,745
746,POLR1B,746
747,YEATS2,747
748,GLIPR2,748
749,RB1,749
750,MYBBP1A,750
751,ATF6,751
752,LNCENC1,752
753,ZBTB43,753
754,PHC1,754
755,CALCOCO1,755
756,XBP1,756
757,RCN3,757
758,SOX17,758
759,UTF1,759
760,SAT1,760
761,HNRNPK,761
762,MYBL2,762
763,TCF12,763
764,PRDM1,764
765,KLF6,765
766,ANKRD6,766
767,UHRF1,767
768,HIVEP2,768
769,AIRE,769
770,SNORA43,770
771,TBX3,771
772,GM25787,772
773,MLXIPL,773
774,SFPQ,774
775,SLC26A10,775
776,HIF3A,776
777,BASP1,777
778,MAPK8,778
779,TMEM150A,779
780,TAX1BP3,780
781,TIMP3,781
782,BMI1,782
783,FST,783
784,DIDO1,784
785,GM22862,785
786,ECD,786
787,ERP29,787
788,JMJD1C,788
789,LTBP4,789
790,ATM,790
791,SNAPC3,791
792,PSIP1,792
793,GABPA,793
794,KLF2,794
795,TRIM32,795
796,DPPA4,796
797,GM10039,797
798,SLC5A11,798
799,ZFP987,799
800,MEN1,800
801,CALU,801
802,IFITM2,802
803,TAF5,803
804,CHST15,804
805,HIST1H2AI,805
806,MORC4,806
807,BMPER,807
808,NFE2L1,808
809,CIC,809
810,SIRT3,810
811,GM26448,811
812,ESRRA,812
813,SORD,813
814,LRRK1,814
815,HMGA1B,815
816,AKR1B8,816
817,TENM4,817
818,MCM4,818
819,SHKBP1,819
820,KNTC1,820
821,GM24330,821
822,MIS18BP1,822
823,ADAMTS9,823
824,FOXO1,824
825,YBX1,825
826,TSHZ3,826
827,RAI14,827
828,PAWR,828
829,ZFP275,829
830,PAPOLA,830
831,FAM25C,831
832,MIR466B-4,832
833,TBX18,833
834,GLI1,834
835,2410141K09RIK,835
836,BRWD1,836
837,GM10259,837
838,OPLAH,838
839,POLR1A,839
840,RARG,840
841,MANF,841
842,OTX2,842
843,APP,843
844,SNORD35B,844
845,RBMXL2,845
846,MXD4,846
847,TRIM13,847
848,FXR1,848
849,PHF1,849
850,STARD10,850
851,SLCO3A1,851
852,HDAC10,852
853,HS3ST1,853
854,PITX1,854
855,HIST1H1A,855
856,GAS6,856
857,STAT5A,857
858,WWTR1,858
859,SNORA26,859
860,HNRNPD,860
861,FOXQ1,861
862,TMEM144,862
863,ALPL,863
864,MRPL23-PS1,864
865,PLAT,865
866,GM22281,866
867,EWSR1,867
868,SAP30,868
869,MCM2,869
870,NRIP1,870
871,TXNIP,871
872,CALCOCO2,872
873,DDAH2,873
874,KANK3,874
875,GM22091,875
876,AY036118,876
877,NANOG,877
878,JUN,878
879,UCHL1,879
880,PTH1R,880
881,GM14519,881
882,EED,882
883,SEC24D,883
884,SLC25A4,884
885,ITGA6,885
886,SNORA68,886
887,SPARC,887
888,AIP,888
889,RCC2,889
890,KAT6B,890
891,ANXA2,891
892,NPHS1,892
893,CTSL,893
894,ZMYND11,894
895,BRD7,895
896,LAMC1,896
897,HTT,897
898,IMPDH1,898
899,PHLDA3,899
900,GM25057,900
901,ETV4,901
902,IFITM1,902
903,EIF4A2,903
904,DUSP9,904
905,RLIM,905
906,SNORA73A,906
907,COL4A1,907
908,HIST1H2BL,908
909,GLIS2,909
910,CSF1,910
911,GM22678,911
912,MIR186,912
913,CLCN5,913
914,DDIT3,914
915,MED21,915
916,PMM1,916
917,SGK1,917
918,FOXD3,918
919,ZSCAN10,919
920,BCAM,920
921,HMCES,921
922,KEAP1,922
923,AES,923
924,SCMH1,924
925,ETV3,925
926,ORC2,926
927,ZIC3,927
928,GM38312,928
929,TRIB3,929
930,KRBA1,930
931,CTCF,931
932,NFYA,932
933,AGAP3,933
934,SMAD4,934
935,RIF1,935
936,HSP90B1,936
937,KRT42,937
938,NACC1,938
939,AMOTL2,939
940,CREB5,940
941,SSB,941
942,E2F6,942
943,RNF19A,943
944,SATB1,944
945,PLA2G1B,945
946,MIR3070B,946
947,SP8,947
948,COTL1,948
949,COL27A1,949
950,DMRT1,950
951,NUTF2-PS2,951
952,FOXO3,952
953,P3H1,953
954,DAB2,954
955,NXF7,955
956,FOXH1,956
957,RHOX6,957
958,BEX1,958
959,BACH2,959
960,TMSB4X,960
961,MIR669J,961
962,MSC,962
963,MCM6,963
964,L3MBTL2,964
965,TEAD4,965
966,KDELR2,966
967,CITED2,967
968,RBFOX2,968
969,XRCC5,969
970,IRF6,970
971,POLR2J,971
972,GM22620,972
973,POU2F1,973
974,ASXL1,974
975,CKAP4,975
976,FXYD3,976
977,ID3,977
978,KANK2,978
979,SOS2,979
980,CMKLR1,980
981,POU4F1,981
982,MYMX,982
983,POU5F1,983
984,APBB1,984
985,FDPS,985
986,RAB3IL1,986
987,ZFP36L1,987
988,SREBF1,988
989,PIAS2,989
990,RPL22L1,990
991,GASK1B,991
992,SRI,992
993,ZBTB20,993
994,NUP210,994
995,EIF4A-PS4,995
996,TAF9,996
997,GTF2A1L,997
998,FUBP3,998
999,GM4202,999
1000,SRGN,1000
1001,SNORD35A,1001
1002,MEF2C,1002
1003,BCLAF1,1003
1004,TRP53BP1,1004
1005,ADAM23,1005
1006,POLR2B,1006
1007,GATA3,1007
1008,SKIL,1008
1009,RARA,1009
1010,KLF10,1010
1011,NEDD4,1011
1012,TCEA3,1012
1013,SLC6A8,1013
1014,BTF3,1014
1015,SIX1,1015
1016,HIST1H2AF,1016
1017,HDAC7,1017
1018,RUNX1,1018
1019,KRT8,1019
1020,ZFP219,1020
1021,FIZ1,1021
1022,CUX1,1022
1023,DAZAP2,1023
1024,P4HA1,1024
1025,EP400,1025
1026,MEIS3,1026
1027,RUVBL1,1027
1028,FOXJ2,1028
1029,ZMYM2,1029
1030,APOBEC3,1030
1031,E2F1,1031
1032,SFI1,1032
1033,ID4,1033
1034,ELL2,1034
1035,GM22072,1035
1036,SNORD93,1036
1037,APEX1,1037
1038,PRDM5,1038
1039,TGFB1I1,1039
1040,BRCA2,1040
1041,GM37404,1041
1042,HTRA1,1042
1043,TCERG1,1043
1044,ATF1,1044
1045,ASH2L,1045
1046,HIST1H4K,1046
1047,PLOD1,1047
1048,TCEA1,1048
1049,MYCN,1049
1050,HDAC3,1050
1051,NCOA3,1051
1052,APOE,1052
1053,FBLIM1,1053
1054,DDX58,1054
1055,GM24494,1055
1056,SMAD2,1056
1057,F3,1057
1058,THRAP3,1058
1059,NFATC1,1059
1060,ARID3B,1060
1061,NCOA6,1061
1062,TET1,1062
1063,GATA4,1063
1064,ZEB1,1064
1065,TRH,1065
1066,GM24451,1066
1067,NFIB,1067
1068,TCOF1,1068
1069,RERE,1069
1070,GNRH1,1070
1071,RBPJ,1071
1072,ZBTB7A,1072
1073,DNMT3A,1073
1074,GM44330,1074
1075,CUBN,1075
1076,GM44335,1076
1077,PIAS1,1077
1078,ELP2,1078
1079,GM22988,1079
1080,MYD88,1080
1081,ECT2,1081
1082,EBF4,1082
1083,HIST1H2AK,1083
1084,2810025M15RIK,1084
1085,POLR2H,1085
1086,LAMB2,1086
1087,TUBA4A,1087
1088,POLR2A,1088
1089,MIR466B-6,1089
1090,GM13597,1090
1091,SNORA3,1091
1092,GM28960,1092
1093,MORF4L2,1093
1094,GM24455,1094
1095,ERF,1095
1096,CKB,1096
1097,CEBPZ,1097
1098,RAB11A,1098
1099,TRIM28,1099
1100,KHDC3,1100
1101,HIST1H1B,1101
1102,PA2G4,1102
1103,HDAC4,1103
1104,LEFTY2,1104
1105,ELK4,1105
1106,NR0B1,1106
1107,HOPX,1107
1108,SMARCAD1,1108
1109,ETV6,1109
1110,TPM4,1110
1111,SRSF3,1111
1112,SHROOM3,1112
1113,PLAG1,1113
1114,STAT5B,1114
1115,GM9385,1115
1116,ZEB2,1116
1117,RAPGEF3,1117
1118,TOX4,1118
1119,BNIP3,1119
