,Gene,index
678,SPTLC3,678
679,INMT,679
680,RFC2,680
681,GATA4,681
682,UTP18,682
683,TBX3,683
684,UBE2C,684
685,GTF2F2,685
686,TPX2,686
687,AFP,687
688,GTF2I,688
689,HERPUD1,689
690,DUT,690
691,CRAT,691
692,GMNN,692
693,PTMA,693
694,MRPS27,694
695,ERCC8,695
696,SRSF3,696
697,GATA5,697
698,YAE1D1,698
699,TGIF2,699
700,JAG1,700
701,STAT2,701
702,ID2,702
703,CPSF3,703
704,PEF1,704
705,CACYBP,705
706,CENPE,706
707,NR5A2,707
708,WDYHV1,708
709,SSRP1,709
710,SRRM1,710
711,SNRPD1,711
712,GABPB1,712
713,PRMT5,713
714,MTUS1,714
715,POLR2G,715
716,FMO5,716
717,TIMELESS,717
718,HGD,718
719,DNPEP,719
720,TARBP2,720
721,MED4,721
722,APOC4.APOC2,722
723,RAB28,723
724,MYBBP1A,724
725,ANP32E,725
726,YBX1,726
727,FAM114A1,727
728,ZNF217,728
729,DDX54,729
730,EBNA1BP2,730
731,GATAD2B,731
732,NUSAP1,732
733,HMGA2,733
734,ALB,734
735,TEAD4,735
736,LMO7,736
737,LCP1,737
738,DPF2,738
739,SKA3,739
740,HNF4A,740
741,HPX,741
742,DOT1L,742
743,RARG,743
744,EFNA1,744
745,CENPF,745
746,JUND,746
747,CBX3,747
748,DSN1,748
749,SP100,749
750,GATM,750
751,ERBB4,751
752,TCF25,752
753,NFATC2,753
754,SALL3,754
755,TRIM22,755
756,ZNF770,756
757,E2F5,757
758,WDHD1,758
759,RNASEH2A,759
760,MTERF3,760
761,CBR1,761
762,HPN,762
763,IVNS1ABP,763
764,PRDM1,764
765,TMEM120A,765
766,IRF3,766
767,ZNF766,767
768,CUTC,768
769,KNTC1,769
770,CDKN3,770
771,IFITM2,771
772,LAPTM4B,772
773,MAPK1,773
774,ZWILCH,774
775,UCP2,775
776,QPCT,776
777,GTF3C2,777
778,CCL2,778
779,DPPA4,779
780,APEH,780
781,ATL2,781
782,ACY1,782
783,TUBB6,783
784,NFKBIZ,784
785,ZNF239,785
786,SAAL1,786
787,POP5,787
788,TIPIN,788
789,COMMD10,789
790,ING1,790
791,HMGA1,791
792,P4HA2,792
793,ZBTB3,793
794,MGST2,794
795,HSD17B11,795
796,HIF1AN,796
797,SUB1,797
798,RNASE4,798
799,RBMX,799
800,AGT,800
801,PIM2,801
802,IQCB1,802
803,GEMIN2,803
804,SPP1,804
805,NSD1,805
806,MEST,806
807,ASPH,807
808,HIF3A,808
809,E2F4,809
810,CUEDC2,810
811,FANCD2,811
812,PAFAH1B3,812
813,UGP2,813
814,WFDC2,814
815,GEMIN8,815
816,ECHDC2,816
817,MXD1,817
818,KDM4C,818
819,GNRH2,819
820,MPC1,820
821,AKR1D1,821
822,GPM6B,822
823,DNMT3A,823
824,PIGH,824
825,PBX1,825
826,CEBPA,826
827,HMGN2,827
828,CCS,828
829,GATA6,829
830,PTTG1,830
831,MSH2,831
832,S100A6,832
833,MYC,833
834,SDAD1,834
835,EEF1A1,835
836,HCFC1,836
837,TRIM25,837
838,LAMC1,838
839,FKBP11,839
840,THAP1,840
841,ALDH9A1,841
842,RUNX1T1,842
843,TSFM,843
844,DROSHA,844
845,PPP1R7,845
846,BCL11A,846
847,DDAH1,847
848,KPNA2,848
849,L1TD1,849
850,CIDEB,850
851,ANG,851
852,POLR1E,852
853,APOC2,853
854,CDKN1A,854
855,HAUS1,855
856,EEF1E1,856
857,ACAD11,857
858,CA2,858
859,HNRNPD,859
860,TEAD2,860
861,ETV1,861
862,NUP88,862
863,ELF1,863
864,NIF3L1,864
865,GNPNAT1,865
866,TAF1B,866
867,NEDD1,867
868,KIAA0101,868
869,PRC1,869
870,SERTAD3,870
871,RAD51,871
872,PDCD11,872
873,FLRT3,873
874,SCAPER,874
875,ZNF670,875
876,STX8,876
877,AURKB,877
878,TFAP2C,878
879,PSAT1,879
880,ZNF675,880
881,TCOF1,881
882,BRCA1,882
883,ZNF300,883
884,ZDHHC4,884
885,PPFIBP2,885
886,ICE2,886
887,TRIM27,887
888,ACADVL,888
889,NUP35,889
890,TOPORS,890
891,TAGLN,891
892,GGCT,892
893,SNRPB,893
894,BUB1B,894
895,SMARCA4,895
896,BRIX1,896
897,POLR2K,897
898,KLF5,898
899,HMGB2,899
900,PEMT,900
901,F3,901
902,TCFL5,902
903,F2,903
904,FEN1,904
905,MMS22L,905
906,ILF3,906
907,POU5F1,907
908,CDK1,908
909,GALK1,909
910,BZW2,910
911,SNAPC1,911
912,DEK,912
913,ILF2,913
914,ESRG,914
915,DPH5,915
916,ASUN,916
917,SMAD2,917
918,CREB1,918
919,NONO,919
920,IRF1,920
921,ZWINT,921
922,RUVBL2,922
923,ZNF33A,923
924,PARPBP,924
925,GLIPR2,925
926,ISG15,926
927,NANOG,927
928,GSTA1,928
929,ATG5,929
930,MPHOSPH9,930
931,VRK1,931
932,ANPEP,932
933,FOXA2,933
934,THRAP3,934
935,BPTF,935
936,IRF9,936
937,IFITM1,937
938,HIST1H1C,938
939,ECT2,939
940,ORC2,940
941,PMS1,941
942,EIF5B,942
943,SHMT2,943
944,RBM39,944
945,APOC3,945
946,TAF11,946
947,ETS1,947
