,Gene,index
353,ICA1,353
354,IFITM1,354
355,EGFR,355
356,TBX3,356
357,NMRK2,357
358,CDC23,358
359,SALL2,359
360,FOXA2,360
361,ANPEP,361
362,COMMD10,362
363,ZNF208,363
364,ECT2,364
365,CCNB2,365
366,BUB1B,366
367,KLHL7,367
368,ANKRD32,368
369,PNPT1,369
370,POLR2G,370
371,TCEB3,371
372,TIMM50,372
373,NNT,373
374,KLF5,374
375,BTF3,375
376,RFXANK,376
377,DNPEP,377
378,JAZF1,378
379,STMN1,379
380,WDHD1,380
381,HIST1H1B,381
382,SNRPB,382
383,RAB25,383
384,RAB34,384
385,CUL2,385
386,MYBBP1A,386
387,P4HA2,387
388,RARRES2,388
389,PROSER1,389
390,BMPR1A,390
391,GAL,391
392,GTF2E1,392
393,CUTC,393
394,MGME1,394
395,HIF3A,395
396,NR1I3,396
397,S100A14,397
398,NUDCD1,398
399,GPRC5C,399
400,FOXA1,400
401,NR2F2,401
402,MRPL2,402
403,TFDP1,403
404,MCM3,404
405,ASGR1,405
406,NTMT1,406
407,CASP8AP2,407
408,GMNN,408
409,UBL7,409
410,ASNSD1,410
411,CHTF18,411
412,ZNRD1,412
413,THAP4,413
414,CPSF3,414
415,METTL13,415
416,CKS2,416
417,CNBP,417
418,ZSWIM7,418
419,TBC1D31,419
420,ITGB3BP,420
421,ZNF397,421
422,HMGN4,422
423,ZNF287,423
424,EIF2B3,424
425,ELF1,425
426,USP11,426
427,HCFC1,427
428,NAA50,428
429,HDHD1,429
430,ATP2C1,430
431,UCHL1,431
432,GULP1,432
433,MTIF2,433
434,COQ3,434
435,NDC80,435
436,BST2,436
437,HNRNPUL1,437
438,PARPBP,438
439,KIF20A,439
440,GLMN,440
441,RBBP8,441
442,SGOL1,442
443,ECHDC2,443
444,NUP35,444
445,TCEA1,445
446,ZNF91,446
447,ENO1,447
448,SHKBP1,448
449,GTF3C4,449
450,WIPI1,450
451,HIST1H2BC,451
452,BPHL,452
453,KIZ,453
454,RECQL,454
455,SSRP1,455
456,LAMA1,456
457,RFC1,457
458,SERTAD3,458
459,HNF1B,459
460,HDHD3,460
461,POLE4,461
462,PHC1,462
463,ZNF93,463
464,MTUS1,464
465,PDZK1,465
466,HSD17B2,466
467,ACADSB,467
468,TTLL4,468
469,SRRM1,469
470,ISG20,470
471,MLST8,471
472,NUPR1,472
473,C17orf75,473
474,ASNS,474
475,THOC1,475
476,DEK,476
477,IFT22,477
478,BUB1,478
479,ZNF589,479
480,FGB,480
481,PRC1,481
482,ZNF160,482
483,DBF4,483
484,AGTRAP,484
485,ASUN,485
486,TM4SF5,486
487,TRIAP1,487
488,CDH2,488
489,ZNF670,489
490,GATA4,490
491,SLC7A7,491
492,FANCA,492
493,GTF2H3,493
494,RIOK1,494
495,ISY1,495
496,CAPG,496
497,GCHFR,497
498,HAUS2,498
499,TMEM177,499
500,GSN,500
501,NONO,501
502,TAF7,502
503,B4GALT3,503
504,MAT2B,504
505,FOXM1,505
506,GYG1,506
507,TK1,507
508,TARDBP,508
509,ZCCHC7,509
510,TADA3,510
511,NBAS,511
512,CFAP36,512
513,PIAS3,513
514,CDK4,514
515,GRPR,515
516,SLC25A17,516
517,POLR3E,517
518,KIF23,518
519,LHX1,519
520,TBC1D1,520
521,C1GALT1,521
522,SAAL1,522
523,RIN2,523
524,MYCBP,524
525,ZNF74,525
526,METTL1,526
527,EPS8L2,527
528,DPYSL2,528
529,DMKN,529
530,ISG15,530
531,CCL2,531
532,GPM6B,532
533,TFAP2C,533
534,CA2,534
535,ECI2,535
536,DNAH14,536
537,RNASE4,537
538,ASL,538
539,NNAT,539
540,UCHL5,540
541,SERPINF1,541
542,NME1,542
543,LAMC1,543
544,R3HDM1,544
545,HDAC6,545
546,UGP2,546
547,GALK1,547
548,ELOVL6,548
549,SFRP1,549
550,PSAT1,550
551,ARHGAP26,551
552,FAM64A,552
553,PPP1R7,553
554,SUV39H2,554
555,AGT,555
556,UBE2E3,556
557,HMGCS2,557
558,SRSF6,558
559,ATF3,559
560,POLR2F,560
561,DHPS,561
562,GRHL1,562
563,CXCR4,563
564,NFKBIZ,564
565,PARP1,565
566,CREB3L3,566
567,FAM46A,567
568,ELP2,568
569,ACADVL,569
570,ENO2,570
571,AKR1B1,571
572,DYNLT3,572
573,PTPRM,573
574,ZFP36,574
575,WDR3,575
576,AMBP,576
577,ZBTB24,577
578,ORC6,578
579,CHAF1A,579
580,TMEM37,580
581,USP45,581
582,ZNF675,582
583,S100A16,583
584,NVL,584
585,CENPE,585
586,TFRC,586
587,XPO5,587
588,OBFC1,588
589,DHRS3,589
590,NOL10,590
591,MCM7,591
592,MTHFD1,592
593,DDX39A,593
594,LIAS,594
595,KIFAP3,595
596,RBP2,596
597,SYTL2,597
598,ZSWIM8,598
599,GSTK1,599
600,TIMMDC1,600
601,TIMELESS,601
602,ALDH1A1,602
603,FANCB,603
604,CNOT10,604
605,MYBL2,605
606,RAI14,606
607,RFC4,607
608,YAF2,608
609,CAMK2D,609
610,ZFHX3,610
611,NFIB,611
612,GTF3C2,612
613,ZNF561,613
614,HELLS,614
615,ATG101,615
616,CSRP2,616
617,SLC25A20,617
618,LTV1,618
619,OAZ2,619
620,ANAPC4,620
621,GGH,621
622,CD200,622
623,EPSTI1,623
624,EYA3,624
625,UTRN,625
626,NUF2,626
627,CKAP2,627
628,SEMA3E,628
629,RNPS1,629
630,HK1,630
631,LCMT1,631
632,GALM,632
633,CYB5B,633
634,TM4SF4,634
635,PSME3,635
636,ICT1,636
637,TRIM22,637
638,NCAPG,638
639,SLC51A,639
640,ZNHIT3,640
641,PHKA2,641
642,TAF6,642
643,FXR1,643
644,SMC6,644
645,TMEM126B,645
646,SEC11C,646
647,SOX2,647
648,TAF1A,648
649,LCP1,649
650,GSTA2,650
651,PLCD1,651
652,SRM,652
653,DCAF13,653
654,MRPS30,654
655,CDKN1A,655
656,MTMR2,656
657,BCKDK,657
658,PPP1R16A,658
659,SPTLC3,659
660,HIST1H4C,660
661,TIPARP,661
662,ITLN2,662
663,PHF5A,663
664,B3GNT7,664
665,PLA2G12B,665
666,F3,666
667,TADA1,667
668,YARS,668
669,DDC,669
670,F2,670
671,PPAT,671
672,PSIP1,672
673,PIGH,673
674,SNAPC1,674
675,CTDSPL,675
676,GSTA1,676
677,THYN1,677
678,PRPS2,678
679,KLHDC2,679
680,ZMYM1,680
681,FANCL,681
682,EIF5B,682
683,MYO10,683
684,DAXX,684
685,CRABP2,685
686,ATP5SL,686
687,HPRT1,687
688,E2F5,688
689,MIS18A,689
690,FAM49B,690
691,PRKCE,691
692,MRPS9,692
693,C3orf14,693
694,SAE1,694
695,MXD1,695
696,TEAD2,696
697,DDIT3,697
698,WDR5,698
699,BCAS2,699
700,COPS7A,700
701,UBLCP1,701
702,APEX1,702
703,HMGCR,703
704,DDHD1,704
705,TSFM,705
706,PPP2R1B,706
707,NDUFAF4,707
708,RBP4,708
709,GEMIN2,709
710,RIOK3,710
711,RSU1,711
712,EMC2,712
713,THRAP3,713
714,PPFIBP2,714
715,SMC2,715
716,SHMT2,716
717,SPDL1,717
718,ZFP64,718
719,DGAT1,719
720,CCDC77,720
721,PTPRZ1,721
722,HTATSF1,722
723,FOXP1,723
724,BTG2,724
725,GATAD2B,725
726,HMBS,726
727,RNF26,727
728,H1F0,728
729,DTYMK,729
730,S100A13,730
731,CER1,731
732,ZGRF1,732
733,CCDC169,733
734,RBMX,734
735,DNMT3B,735
736,CCDC126,736
737,NIF3L1,737
738,TTI2,738
739,ANP32E,739
740,ATG4C,740
741,IPO5,741
742,ZBTB16,742
743,KIF20B,743
744,NRIP1,744
745,EGF,745
746,NDUFAF5,746
747,GLI1,747
748,FBXO22,748
749,ATL2,749
750,EXOSC9,750
751,TYMS,751
752,KDELR3,752
753,PMM1,753
754,C2orf47,754
755,DAB2,755
756,SUGCT,756
757,CAT,757
758,CEBPD,758
759,IGF2BP3,759
760,ETV5,760
761,TBPL1,761
762,SF3A3,762
763,C6orf203,763
764,NTHL1,764
765,IMP4,765
766,TOP2B,766
767,CIDEB,767
768,SKA3,768
769,RABEPK,769
770,JUND,770
771,ALB,771
772,LDB2,772
773,CFAP97,773
774,CNN2,774
775,PCNA,775
776,CHEK1,776
777,TRNT1,777
778,PAX6,778
779,HAUS4,779
780,SLC2A1,780
781,CUEDC2,781
782,SLC38A1,782
783,CENPF,783
784,C9orf78,784
785,RRM1,785
786,METTL8,786
787,DTWD1,787
788,FOSB,788
789,MRPS35,789
790,TBL1X,790
791,UCK2,791
792,RAD51,792
793,EXOC5,793
794,USP1,794
795,NCOA1,795
796,PAPSS1,796
797,FGA,797
798,EHMT1,798
799,VCAN,799
800,NAA25,800
801,RFX6,801
802,LAMB2,802
803,NAA10,803
804,DECR1,804
805,ADNP,805
806,KNSTRN,806
807,DCTPP1,807
808,MCM5,808
809,CEBPA,809
810,ARID2,810
811,L1TD1,811
812,HACL1,812
813,CAPRIN1,813
814,CAPN12,814
815,ORC4,815
816,SLC38A2,816
817,POLR2I,817
818,RAD54B,818
819,DPEP1,819
820,ACOT7,820
821,FOSL1,821
822,PIK3R4,822
823,TIMM21,823
824,HN1,824
825,VRK1,825
826,HAUS1,826
827,RUNX1T1,827
828,ZNF217,828
829,UPP1,829
830,MAEA,830
831,KLC4,831
832,C9orf72,832
833,DHCR7,833
834,CSDE1,834
835,FOXH1,835
836,EXOSC5,836
837,LGALS1,837
838,HNRNPR,838
839,AGO2,839
840,PPARA,840
841,NR2F6,841
842,VPS26A,842
843,GPN3,843
844,IGF1R,844
845,TCF3,845
846,TOP2A,846
847,TF,847
848,EFNA1,848
849,WBP11,849
850,CCS,850
851,CALML4,851
852,BLVRA,852
853,PIK3R1,853
854,MRPS27,854
855,CDCA2,855
856,F10,856
857,HSPE1.MOB4,857
858,MEST,858
859,CDCA7L,859
860,UCP2,860
861,TFPI,861
862,SMOX,862
863,CNTRL,863
864,BRCA1,864
865,PYGL,865
866,ANG,866
867,ZNF202,867
868,MED14,868
869,VTN,869
870,KNG1,870
871,BDP1,871
872,SKIL,872
873,GPC3,873
874,NCK1,874
875,QPCT,875
876,C12orf45,876
877,ESYT1,877
878,TP53,878
879,ACAA1,879
880,APOA1,880
881,PIH1D1,881
882,RAMP1,882
883,SSBP3,883
884,PISD,884
885,DROSHA,885
886,CMPK1,886
887,DR1,887
888,FGFR1,888
889,ARL15,889
890,ZNF239,890
891,C11orf1,891
892,PREB,892
893,SCN7A,893
894,SRSF1,894
895,WFDC2,895
896,DNASE1,896
897,BZW2,897
898,DDX20,898
899,BBS9,899
900,POP5,900
901,SRSF10,901
902,PITX2,902
903,BRIP1,903
904,NUP54,904
905,ATG5,905
906,KAT7,906
907,NHEJ1,907
908,ICE2,908
909,CKS1B,909
910,RUVBL2,910
911,PRDM1,911
912,PEX19,912
913,MTF2,913
914,SUPT16H,914
915,WARS,915
916,HPX,916
917,UQCC1,917
918,IDI1,918
919,ARL14EP,919
920,SIRT1,920
921,PRIM1,921
922,KIAA0101,922
923,SS18,923
924,IRF1,924
925,DNMT1,925
926,MED20,926
927,DBNDD2,927
928,GOT1,928
929,RGN,929
930,RAD54L,930
931,LIN28A,931
932,SULF2,932
933,EXOSC8,933
934,E2F7,934
935,LEFTY2,935
936,LRRC40,936
937,YAE1D1,937
938,DNAJC2,938
939,COPS5,939
940,POLR1D,940
941,SLC39A1,941
942,SERPIND1,942
943,CTPS1,943
944,PIAS2,944
945,DPP4,945
946,SMLR1,946
947,IQGAP2,947
948,MPHOSPH9,948
949,S100A6,949
950,SLC25A26,950
951,ZNF354A,951
952,PRDM14,952
953,CDC6,953
954,SMAD5,954
955,BMP2,955
956,ZRANB2,956
957,SNRNP25,957
958,AHR,958
959,ORC5,959
960,MRPL1,960
961,FKBP11,961
962,RFC2,962
963,MEP1A,963
964,SCGB3A2,964
965,VPS33A,965
966,HPR,966
967,PHGDH,967
968,TCF19,968
969,NUSAP1,969
970,FARSA,970
971,NODAL,971
972,CDK1,972
973,HPN,973
974,DUT,974
975,PITX1,975
976,ING3,976
977,ABT1,977
978,DNAJB9,978
979,AIMP2,979
980,PEG3,980
981,TTC39C,981
982,GXYLT2,982
983,LGALS2,983
984,ZNF644,984
985,ZNF567,985
986,APOA4,986
987,ZNF581,987
988,LEFTY1,988
989,LITAF,989
990,MRPS11,990
991,ALDH9A1,991
992,UROD,992
993,MAFF,993
994,SMARCC1,994
995,ABCE1,995
996,BLM,996
997,ESPL1,997
998,TAGLN,998
999,SMIM20,999
1000,NCOA6,1000
1001,KIAA0586,1001
1002,ZDHHC13,1002
1003,TRIM28,1003
1004,NR1H3,1004
1005,PLG,1005
1006,C21orf59,1006
1007,NME2,1007
1008,RNF4,1008
1009,ACAT2,1009
1010,NREP,1010
1011,IL32,1011
1012,PDE6D,1012
1013,APOC2,1013
1014,SUPV3L1,1014
1015,DPAGT1,1015
1016,TCOF1,1016
1017,G6PC3,1017
1018,SEC14L2,1018
1019,HINFP,1019
1020,DPPA4,1020
1021,PLRG1,1021
1022,IFITM2,1022
1023,RAD51AP1,1023
1024,GMPS,1024
1025,PSPH,1025
1026,EHMT2,1026
1027,ZNF398,1027
1028,TDGF1,1028
1029,ZFAND2A,1029
1030,JMJD1C,1030
1031,THAP1,1031
1032,TRERF1,1032
1033,DDX55,1033
1034,CRYZL1,1034
1035,GATM,1035
1036,FASTKD2,1036
1037,APPL2,1037
1038,NOTCH3,1038
1039,MAP1B,1039
1040,GLIPR2,1040
1041,FN1,1041
1042,METTL10,1042
1043,FEN1,1043
1044,USP39,1044
1045,PLK1,1045
1046,ING5,1046
1047,CREG1,1047
1048,RUVBL1,1048
1049,LRRC1,1049
1050,UBAC2,1050
1051,HIF1AN,1051
1052,PTPN12,1052
1053,FABP1,1053
1054,SERPINB1,1054
1055,IQCB1,1055
1056,PHB2,1056
1057,LIFR,1057
1058,MEF2C,1058
1059,GALE,1059
1060,FOSL2,1060
1061,TPGS2,1061
1062,OPA1,1062
1063,NAA16,1063
1064,MT1X,1064
1065,STX8,1065
1066,GLUD1,1066
1067,PRMT5,1067
1068,BLMH,1068
1069,FUBP1,1069
1070,XRCC5,1070
1071,RAB28,1071
1072,ITM2A,1072
1073,SMAD2,1073
1074,INMT,1074
1075,REST,1075
1076,CRBN,1076
1077,PRAP1,1077
1078,TMEM120A,1078
1079,DPCD,1079
1080,IRF3,1080
1081,GDAP1,1081
1082,KNTC1,1082
1083,CCDC82,1083
1084,NUDT15,1084
1085,GPATCH4,1085
1086,TGIF2,1086
1087,UFSP2,1087
1088,TTC4,1088
1089,VPS72,1089
1090,COPS2,1090
1091,SP100,1091
1092,ID3,1092
1093,MCM8,1093
1094,SOX11,1094
1095,GABPB1,1095
1096,HESX1,1096
1097,TBCB,1097
1098,TKT,1098
1099,POLR2L,1099
1100,APOC3,1100
1101,NTPCR,1101
1102,SH3BGR,1102
1103,AFF4,1103
1104,DNMT3A,1104
1105,IVNS1ABP,1105
1106,BSCL2,1106
1107,SEPT10,1107
1108,HERPUD1,1108
1109,PDLIM7,1109
1110,EEF1A1,1110
1111,SMARCA5,1111
1112,PON2,1112
1113,HIBCH,1113
1114,G2E3,1114
1115,MCM2,1115
1116,TCERG1,1116
1117,EFNA5,1117
1118,C3,1118
1119,ELAVL2,1119
1120,UFD1L,1120
1121,SLC35B4,1121
1122,SLC10A1,1122
1123,EWSR1,1123
1124,USP3,1124
1125,CYP3A5,1125
1126,MTFP1,1126
1127,KLF6,1127
1128,SGOL2,1128
1129,PLA2G16,1129
1130,GGCT,1130
1131,HLA.DRB5,1131
1132,SCD5,1132
1133,CD37,1133
1134,TNNT1,1134
1135,CDK5RAP1,1135
1136,SIL1,1136
1137,ELOF1,1137
1138,MPHOSPH6,1138
1139,KATNA1,1139
1140,AARS,1140
1141,NPM1,1141
1142,MATR3,1142
1143,C12orf10,1143
1144,TIMM9,1144
1145,DSCR3,1145
1146,METTL18,1146
1147,PA2G4,1147
1148,MECR,1148
1149,DEPDC7,1149
1150,RFC5,1150
1151,CMSS1,1151
1152,ZNF195,1152
1153,ZNF638,1153
1154,AFP,1154
1155,ARID3B,1155
1156,HSD17B11,1156
1157,SLC39A10,1157
1158,CYFIP2,1158
1159,ACAD11,1159
1160,TCFL5,1160
1161,METTL3,1161
1162,PTP4A1,1162
1163,RANGRF,1163
1164,KEAP1,1164
1165,P2RX4,1165
1166,FLAD1,1166
1167,CCNB1,1167
1168,CD9,1168
1169,HSD17B14,1169
1170,SIRT2,1170
1171,PAFAH1B3,1171
1172,NAA15,1172
1173,POLR2D,1173
1174,GLIS3,1174
1175,PLAC8,1175
1176,BCS1L,1176
1177,ATG3,1177
1178,CLDN4,1178
1179,C19orf48,1179
1180,MTAP,1180
1181,SLC35D2,1181
1182,ESCO2,1182
1183,FGG,1183
1184,CENPH,1184
1185,ASRGL1,1185
1186,ORC2,1186
1187,GRTP1,1187
1188,HMGN2,1188
1189,TARBP2,1189
1190,AKR1D1,1190
1191,USP44,1191
1192,TPM2,1192
1193,CDCA3,1193
1194,ELMOD2,1194
1195,HOOK2,1195
1196,PLAGL2,1196
1197,NUP37,1197
1198,E2F8,1198
1199,PPA2,1199
1200,MRS2,1200
1201,TM7SF3,1201
1202,RHNO1,1202
1203,NANOG,1203
1204,ZIC3,1204
1205,ZHX1,1205
1206,NARS2,1206
1207,HSD17B10,1207
1208,PTGR1,1208
1209,UBE2L6,1209
1210,ARG2,1210
1211,CXXC1,1211
1212,SLC7A6,1212
1213,SNRPD1,1213
1214,MRPL16,1214
1215,CDKN3,1215
1216,HEXB,1216
1217,DEDD,1217
1218,PLTP,1218
1219,AXL,1219
1220,DEF8,1220
1221,SMARCE1,1221
1222,HNRNPK,1222
1223,TTK,1223
1224,BIRC5,1224
1225,RBBP4,1225
1226,MAD2L1BP,1226
1227,NT5DC2,1227
1228,NOL11,1228
1229,ALPL,1229
1230,DDB2,1230
1231,JAG1,1231
1232,CDX2,1232
1233,TCEB1,1233
1234,PPAPDC1B,1234
1235,S100PBP,1235
1236,TRIM25,1236
1237,DOT1L,1237
1238,PCID2,1238
1239,PEF1,1239
1240,DCLRE1C,1240
1241,THAP11,1241
1242,ETV1,1242
1243,C11orf74,1243
1244,EPAS1,1244
1245,MSH2,1245
1246,MOV10,1246
1247,AGPAT2,1247
1248,CTSE,1248
1249,RARG,1249
1250,LRR1,1250
1251,CTSC,1251
1252,FANCD2,1252
1253,CAAP1,1253
1254,PRKCI,1254
1255,RAB31,1255
1256,SLC5A6,1256
1257,RREB1,1257
1258,TUBE1,1258
1259,SPP1,1259
1260,CRAT,1260
1261,SPAG9,1261
1262,QTRTD1,1262
1263,USB1,1263
1264,PUS7L,1264
1265,HSDL2,1265
1266,MTHFD2,1266
1267,EXTL2,1267
1268,HP,1268
1269,ITGB5,1269
1270,HMGN1,1270
1271,FTSJ1,1271
1272,SCAPER,1272
1273,NUP107,1273
1274,THY1,1274
1275,SORBS2,1275
1276,CAPN2,1276
1277,FAM13A,1277
1278,KLF3,1278
1279,RRM2,1279
1280,FLRT3,1280
1281,GNPNAT1,1281
1282,M6PR,1282
1283,SAMHD1,1283
1284,HNF4A,1284
1285,VEZF1,1285
1286,PAWR,1286
1287,EPHX2,1287
1288,MAD2L1,1288
1289,ZFYVE21,1289
1290,EZH2,1290
1291,EFTUD2,1291
1292,MRPS2,1292
1293,HMGXB4,1293
1294,FUCA1,1294
1295,SALL3,1295
1296,SLC25A11,1296
1297,ILF3,1297
1298,AHSG,1298
1299,LAMB1,1299
1300,HMGB3,1300
1301,NIP7,1301
1302,MYO9A,1302
1303,ASPH,1303
1304,TGIF1,1304
1305,HNRNPD,1305
1306,LEAP2,1306
1307,GTF2I,1307
1308,GNRH2,1308
1309,CACYBP,1309
1310,ILF2,1310
1311,SLC39A5,1311
1312,METAP1,1312
1313,ACTL6A,1313
1314,ADSL,1314
1315,UBE2C,1315
1316,HDAC1,1316
1317,PMAIP1,1317
1318,PHF11,1318
1319,TCF7L1,1319
1320,RRM2B,1320
1321,ZNF766,1321
1322,DNA2,1322
1323,SLC44A2,1323
1324,CFAP20,1324
1325,FOXO1,1325
1326,HMGN3,1326
1327,RCAN1,1327
1328,HMGA2,1328
1329,DPF2,1329
1330,TMEM147,1330
1331,FXYD5,1331
1332,MFAP2,1332
1333,POLD2,1333
1334,NIFK,1334
1335,SLC7A8,1335
1336,PBX1,1336
1337,C1orf109,1337
1338,AASS,1338
1339,UNC93A,1339
1340,TMEM69,1340
1341,FANCI,1341
1342,E2F3,1342
1343,ZNF227,1343
1344,PSEN1,1344
1345,ETS1,1345
1346,LGALS3,1346
1347,MRPL49,1347
1348,MT1G,1348
1349,MAPK1,1349
1350,TERF1,1350
1351,PTTG1,1351
1352,STARD3NL,1352
1353,SOX4,1353
1354,USP10,1354
1355,TRIM59,1355
1356,PEMT,1356
1357,HIST1H1C,1357
