,Gene,index
202,OTULINL,202
203,GMNN,203
204,D630039A03RIK,204
205,CBX7,205
206,SLA,206
207,DOCK10,207
208,RP2,208
209,CDK19,209
210,CDKN1C,210
211,PTGS1,211
212,SAT1,212
213,RNF13,213
214,ENG,214
215,CTTN,215
216,RAB38,216
217,EFNA1,217
218,HOXA9,218
219,BTG2,219
220,S100A6,220
221,ADGRL4,221
222,BTLA,222
223,PKIB,223
224,TRIM59,224
225,ITGB5,225
226,FDFT1,226
227,GIMAP4,227
228,CD53,228
229,LTB,229
230,CPXM1,230
231,SDC1,231
232,H2-OB,232
233,MECOM,233
234,SP100,234
235,LCK,235
236,DTL,236
237,GBP9,237
238,F630028O10RIK,238
239,RAG2,239
240,KIF17,240
241,MEIS1,241
242,UAP1L1,242
243,CDK17,243
244,LY9,244
245,ATP8B4,245
246,TPM4,246
247,ADAM17,247
248,GOLM1,248
249,P2RY14,249
250,DOCK11,250
251,NDRG2,251
252,GIMAP1OS,252
253,TTC39B,253
254,RNF38,254
255,TOP2A,255
256,GDF3,256
257,TSC22D3,257
258,METTL7A1,258
259,TNS2,259
260,SCARF1,260
261,CD74,261
262,PRIM1,262
263,PLSCR4,263
264,FRMD6,264
265,CD69,265
266,TMEM14C,266
267,MPL,267
268,HNRNPAB,268
269,TEK,269
270,ACAP1,270
271,APP,271
272,KRT18,272
273,GSTM1,273
274,PRSS57,274
275,LPCAT2,275
276,SERPINA3G,276
277,NLRC3,277
278,RAB27B,278
279,CD48,279
280,SMPDL3A,280
281,VAMP1,281
282,GAS2L3,282
283,ABCG3,283
284,ZMIZ1,284
285,CTNNAL1,285
286,FAM171A1,286
287,OBSCN,287
288,PIRB,288
289,GPR18,289
290,CCDC112,290
291,EYA2,291
292,SLFN2,292
293,GAA,293
294,C130089K02RIK,294
295,CISH,295
296,OBSL1,296
297,COL4A2,297
298,ME2,298
299,TFEC,299
300,GNG2,300
301,SLC35D3,301
302,NCEH1,302
303,IFI206,303
304,CD55,304
305,TMEM268,305
306,TMEM206,306
307,LHCGR,307
308,IGHV1-82,308
309,GM5111,309
310,GGTA1,310
311,FUT7,311
312,IPCEF1,312
313,SERPINB6A,313
314,NFIA,314
315,TLR7,315
316,FLNA,316
317,JPT1,317
318,CAPG,318
319,PGRMC1,319
320,FKBP9,320
321,ANXA5,321
322,NPDC1,322
323,GBP4,323
324,LAG3,324
325,CCNG2,325
326,PARP8,326
327,CDT1,327
328,MAML3,328
329,2610307P16RIK,329
330,ZFP367,330
331,SLC26A11,331
332,TEAD2,332
333,IL1R1,333
334,PDE1B,334
335,CADPS2,335
336,SLC29A1,336
337,NUCB2,337
338,CKS1B,338
339,ZFP62,339
340,IGHM,340
341,PKN3,341
342,CD63,342
343,MCM4,343
344,GATA2,344
345,TBXA2R,345
346,GM4951,346
347,HID1,347
348,GBP2,348
349,SLC18A2,349
350,NT5C3,350
351,WFDC18,351
352,ITGB2,352
353,BCL2,353
354,GRAMD1A,354
355,LAX1,355
356,CD244A,356
357,DUSP5,357
358,LDHD,358
359,FOXO1,359
360,PRPS2,360
361,IL7R,361
362,NOTCH1,362
363,CPQ,363
364,MPO,364
365,PGR,365
366,C030034L19RIK,366
367,ESAM,367
368,ITPR2,368
369,SLC43A2,369
370,RFTN1,370
371,SLC18A1,371
372,FCGRT,372
373,IKZF1,373
374,EEPD1,374
375,CD34,375
376,BPIFC,376
377,FADS1,377
378,IL12A,378
379,AC174780.1,379
380,PRNP,380
381,KLHL4,381
382,CYFIP2,382
383,GSTT1,383
384,IGFBP4,384
385,PRR5,385
386,TESPA1,386
387,WLS,387
388,KCTD12,388
389,PANX1,389
390,NAV1,390
391,SLC16A10,391
392,ANKRD33B,392
393,CCT2,393
394,FSTL1,394
395,ZNRF2,395
396,MAGED2,396
397,LRRC8C,397
398,BLNK,398
399,DEF8,399
400,GFI1B,400
401,YBX1,401
402,E430014B02RIK,402
403,ENPP5,403
404,COQ8A,404
405,MCM7,405
406,ABHD17B,406
407,GM20342,407
408,ADGRG3,408
409,ARHGAP18,409
410,RNF213,410
411,SERPINA3F,411
412,DACH1,412
413,DYNLL1,413
414,TINAGL1,414
415,PLXNA4OS1,415
416,PSTPIP1,416
417,MYC,417
418,CD63-PS,418
419,DUSP1,419
420,MMRN1,420
421,PLPPR3,421
422,CTSW,422
423,DPP4,423
424,PLXDC2,424
425,CTR9,425
426,DENND2D,426
427,IFI209,427
428,SLC39A6,428
429,P2RX1,429
430,NUDT19,430
431,ABCG2,431
432,RCSD1,432
433,UPP1,433
434,CD7,434
435,TRIB3,435
436,HNF4A,436
437,BC035044,437
438,TMEM173,438
439,CREG1,439
440,SELL,440
441,PROCR,441
442,ARPP21,442
443,N4BP3,443
444,SYTL1,444
445,RANBP1,445
446,MLLT3,446
447,WFDC17,447
448,SH2D5,448
449,RASSF2,449
450,CTSB,450
451,MYO5A,451
452,PF4,452
453,SERPINB1A,453
454,PLAC8,454
455,ERP29,455
456,FCHO2,456
457,CD93,457
458,CLIP3,458
459,RAMP1,459
460,TIE1,460
461,AP1S2,461
462,GGT5,462
463,SLBP,463
464,ZBTB20,464
465,NKG7,465
466,LYN,466
467,NR3C2,467
468,TRIM16,468
469,KBTBD11,469
470,SELPLG,470
471,ITSN1,471
472,IGHV1-81,472
473,STK17B,473
474,BGN,474
475,OTUB2,475
476,STXBP1,476
477,SULT1A1,477
478,LGMN,478
479,GM4759,479
480,IL18RAP,480
481,TRIM47,481
482,ICA1,482
483,SAMSN1,483
484,PTPRE,484
485,LGALS1,485
486,TAPT1,486
487,JCHAIN,487
488,SPNS2,488
489,DDX4,489
490,VDR,490
491,FHL1,491
492,RORA,492
493,SSTR2,493
494,FGD5,494
495,PBX1,495
496,MN1,496
497,PLD4,497
498,CDK18,498
499,GM10384,499
500,APOE,500
501,GIMAP5,501
502,CASP12,502
503,PAG1,503
504,TMEM37,504
505,ART4,505
506,RUNX1T1,506
507,GP9,507
508,MGAT1,508
509,ALDH1A1,509
510,CD44,510
511,RHOH,511
512,PARVG,512
513,NWD1,513
514,MKI67,514
515,SLC44A2,515
516,GPR65,516
517,SGMS1,517
518,TSPAN2,518
519,GM973,519
520,F11R,520
521,IL17RE,521
522,PPCDC,522
523,SATB1,523
524,TES,524
525,TFR2,525
526,CD81,526
527,NAPSA,527
528,RARB,528
529,CRACR2B,529
530,HLF,530
531,VLDLR,531
532,IL17RA,532
533,PECAM1,533
534,RHOF,534
535,4833407H14RIK,535
536,ANGPT1,536
537,CLEC12A,537
538,REL,538
539,FAM110C,539
540,SDSL,540
541,CORO7,541
542,TRAF1,542
543,CTSL,543
544,TIPIN,544
545,POLA2,545
546,MYLK,546
547,XPC,547
548,ARHGEF18,548
549,FUT8,549
550,NEURL3,550
551,ARID5A,551
552,9030619P08RIK,552
553,CDK6,553
554,LSP1,554
555,GIMAP3,555
556,SERP1,556
557,JAM3,557
558,CAMK1D,558
559,9530082P21RIK,559
