,Gene,index
407,PDE1B,407
408,COL4A1,408
409,TFR2,409
410,GSTM1,410
411,ARPP21,411
412,TEK,412
413,LAPTM5,413
414,ZNRF2,414
415,CTSG,415
416,IFI209,416
417,GM10419,417
418,LACTB,418
419,MEIS1,419
420,PRSS57,420
421,CD44,421
422,SERPINF1,422
423,NAIP6,423
424,MPEG1,424
425,ITM2A,425
426,ANXA2,426
427,RFTN1,427
428,ADAM17,428
429,SLC35D3,429
430,YBX1,430
431,FSTL1,431
432,CLEC1A,432
433,IKZF1,433
434,GIMAP1,434
435,NWD1,435
436,DYNLL1,436
437,PLXNA4OS1,437
438,ATP1A3,438
439,CTSL,439
440,DOCK10,440
441,RPL41,441
442,CCT2,442
443,RASIP1,443
444,IGLV1,444
445,SPNS3,445
446,OBSL1,446
447,LARS2,447
448,ITGAM,448
449,SP100,449
450,PLPPR3,450
451,SDSL,451
452,GM973,452
453,MECOM,453
454,PARVG,454
455,GIMAP1OS,455
456,MEF2C,456
457,MAML3,457
458,ZFP62,458
459,TPM4,459
460,TXNIP,460
461,CTNNAL1,461
462,IFI27,462
463,FADS1,463
464,ITGA6,464
465,XDH,465
466,INHBA,466
467,BCL2,467
468,AC174780.1,468
469,PEAR1,469
470,GPC1,470
471,STXBP1,471
472,CD52,472
473,SLC16A2,473
474,HNF4A,474
475,NLRC3,475
476,GM26917,476
477,ENPP5,477
478,XIST,478
479,RANBP1,479
480,UBA7,480
481,VEGFC,481
482,LGALS1,482
483,CLIP3,483
484,PLXNC1,484
485,WFDC2,485
486,SATB1,486
487,NKG7,487
488,CLEC12A,488
489,C1RL,489
490,CBFB,490
491,BTG2,491
492,IL17RE,492
493,IGHV1-74,493
494,ADGRL4,494
495,RGS2,495
496,DRC7,496
497,SLCO3A1,497
498,NRROS,498
499,ICA1,499
500,NDRG2,500
501,GDA,501
502,GM45837,502
503,SERPINB1A,503
504,GFI1B,504
505,BTLA,505
506,TMSB4X,506
507,GM8203,507
508,LCK,508
509,FUT7,509
510,CTSS,510
511,OSGIN1,511
512,GM37124,512
513,ITGB7,513
514,SLC39A6,514
515,RAMP1,515
516,FGD2,516
517,CYP26B1,517
518,HSD3B7,518
519,ALDH1A1,519
520,CNN3,520
521,GOLM1,521
522,PROCR,522
523,GM4951,523
524,RUNX1T1,524
525,TBXA2R,525
526,PRR5,526
527,RORA,527
528,GIMAP4,528
529,PLEK,529
530,C230085N15RIK,530
531,ZFP367,531
532,PRDM16,532
533,SERPINA3G,533
534,NUPR1,534
535,HMGB2,535
536,CPQ,536
537,CTNND2,537
538,CFP,538
539,PLXDC2,539
540,TSPAN2,540
541,NT5C3,541
542,ELF1,542
543,RHOH,543
544,CDK19,544
545,EPSTI1,545
546,LAX1,546
547,MPO,547
548,MCM7,548
549,ARHGDIB,549
550,DUSP1,550
551,NAV1,551
552,CARD6,552
553,RCSD1,553
554,SIGLECG,554
555,PTP4A3,555
556,IL10RA,556
557,CTSF,557
558,ART4,558
559,CTTN,559
560,LSP1,560
561,IFI27L2A,561
562,SAMSN1,562
563,MAGED2,563
564,MCTP2,564
565,CAVIN2,565
566,PDGFRB,566
567,ACAP1,567
568,IL7R,568
569,LY9,569
570,OBSCN,570
571,E430014B02RIK,571
572,GM20342,572
573,DNTT,573
574,ESR1,574
575,KIT,575
576,COX7B,576
577,GPR65,577
578,APOE,578
579,KAZALD1,579
580,GM10384,580
581,GNG2,581
582,ARID5A,582
583,TRPV2,583
584,GM15564,584
585,CSF3R,585
586,RBPMS,586
587,H1F0,587
588,DUSP5,588
589,PDCD4,589
590,ARHGEF28,590
591,MILR1,591
592,GCSAM,592
593,TSPAN3,593
594,DDX4,594
595,FAM110C,595
596,TEAD2,596
597,GP9,597
598,GUCY1A1,598
599,SHISA9,599
600,CCL9,600
601,NFIA,601
602,CTR9,602
603,WFDC17,603
604,KIF17,604
605,EBI3,605
606,LDHB,606
607,SLC44A2,607
608,FCGRT,608
609,F630028O10RIK,609
610,TMEM37,610
611,CTSW,611
612,IPCEF1,612
613,MAMDC2,613
614,FAM171A1,614
615,CDK6,615
616,CCR9,616
617,SDC2,617
618,CDT1,618
619,CDK18,619
620,H2-OB,620
621,P2RY14,621
622,MLPH,622
623,H2-Q6,623
624,VWF,624
625,DACH1,625
626,PIRB,626
627,ZMIZ1,627
628,PLD4,628
629,KCNK5,629
630,SERPINA3F,630
631,HSPE1,631
632,TRAF1,632
633,CD63-PS,633
634,DUSP6,634
635,TINAGL1,635
636,TLR7,636
637,SERPINA3N,637
638,GM5111,638
639,IL18RAP,639
640,MTUS1,640
641,CST7,641
642,ITGAL,642
643,MYC,643
644,CCR7,644
645,2810468N07RIK,645
646,RAG2,646
647,IGHV1-82,647
648,S100A6,648
649,RHOJ,649
650,TALDO1,650
651,PANX1,651
652,KBTBD11,652
653,FRMD6,653
654,FOXO1,654
655,LCP1,655
656,CLCA3A1,656
657,NEO1,657
658,XRCC6,658
659,EFNA1,659
660,GM4759,660
661,INSRR,661
662,LGMN,662
663,CERS4,663
664,PGRMC1,664
665,TGM2,665
666,PBLD2,666
667,FCHO2,667
668,MPDZ,668
669,FCRL1,669
670,FGFR3,670
671,P2RX1,671
672,GM19331,672
673,NOXA1,673
674,MCM4,674
675,CBX7,675
676,MSMO1,676
677,PLSCR4,677
678,RHOF,678
679,ANKRD44,679
680,ESAM,680
681,CDK17,681
682,FHL1,682
683,GM11346,683
684,ELOVL5,684
685,BGN,685
686,SGMS1,686
687,9030619P08RIK,687
688,PAQR5,688
689,MKI67,689
690,C030034L19RIK,690
691,PTGER2,691
