,Gene,index
359,ARNT2,359
360,POU2AF1,360
361,NLGN4X,361
362,ZBTB10,362
363,RFC3,363
364,HELZ,364
365,BAG3,365
366,COMMD10,366
367,C3orf14,367
368,U2AF1,368
369,TSPAN12,369
370,SHOX2,370
371,E2F7,371
372,POLR2D,372
373,SEMA6A,373
374,NOL11,374
375,ENO1,375
376,PURA,376
377,PSMD9,377
378,MAMLD1,378
379,ZNF142,379
380,GTF3C4,380
381,WWP1,381
382,BMPER,382
383,HOXB3,383
384,CCDC82,384
385,CUL1,385
386,PATZ1,386
387,ZNF587,387
388,HAS2,388
389,GLRX,389
390,SALL2,390
391,RBPJ,391
392,PRKACB,392
393,FOXN3,393
394,MBIP,394
395,BUB1B,395
396,SFPQ,396
397,TDP2,397
398,AR,398
399,ZEB1,399
400,ERCC-00004,400
401,HCFC1,401
402,RAX2,402
403,SMARCD3,403
404,POLB,404
405,MAML3,405
406,SRSF3,406
407,RXRG,407
408,BHLHE40,408
409,NUAK1,409
410,THY1,410
411,HOPX,411
412,SERPINE2,412
413,PHF17,413
414,FST,414
415,DLGAP5,415
416,ARID3A,416
417,ERCC-00130,417
418,RPL17-C18ORF32,418
419,GTF2H2,419
420,CNBP,420
421,SLC36A4,421
422,SIRT1,422
423,RIPPLY1,423
424,MEIS1,424
425,CHEK2,425
426,DPF2,426
427,RFPL2,427
428,LUM,428
429,ITGA6,429
430,TFAP2A,430
431,MCM4,431
432,SPPL2A,432
433,LEF1,433
434,CLDN11,434
435,ATF6,435
436,SPP1,436
437,TMEM47,437
438,FER,438
439,TCOF1,439
440,NUP35,440
441,TRUB1,441
442,NFE2L3,442
443,POLR3G,443
444,ASXL1,444
445,ZNF589,445
446,BAMBI,446
447,BLM,447
448,CTNNB1,448
449,CCDC141,449
450,TBX3,450
451,CLDN10,451
452,ANKRD13C,452
453,VWA5A,453
454,RGS5,454
455,EOMES,455
456,MCM6,456
457,GATA2,457
458,ATRX,458
459,HDGF,459
460,PGR,460
461,SAP18,461
462,PA2G4,462
463,NR2C1,463
464,SATB2,464
465,TRIP11,465
466,CD9,466
467,RGPD2,467
468,CCDC138,468
469,ZRANB2,469
470,RNPS1,470
471,PAM,471
472,GLIPR2,472
473,ARHGAP28,473
474,PPP1R9A,474
475,STK38L,475
476,PLAGL1,476
477,SLA2,477
478,VPS54,478
479,SCD5,479
480,ERCC-00022,480
481,RNF13,481
482,FBN1,482
483,ACTC1,483
484,RRN3,484
485,GYPB,485
486,VAMP7,486
487,ELAVL2,487
488,NFATC1,488
489,NAP1L3,489
490,SLC19A2,490
491,NFATC3,491
492,SF1,492
493,LMX1B,493
494,FZD5,494
495,SNX16,495
496,MYCT1,496
497,ERCC-00171,497
498,WWTR1,498
499,HLA-DQB1,499
500,SMAD6,500
501,KLF7,501
502,MBOAT1,502
503,MKI67IP,503
504,ZNF764,504
505,MYBBP1A,505
506,ATP11B,506
507,KLHL12,507
508,SNRPD1,508
509,VHL,509
510,ZNF146,510
511,CRX,511
512,TWIST1,512
513,ETV3,513
514,PLK1,514
515,CBFA2T2,515
516,ARID5B,516
517,SLC39A8,517
518,CLGN,518
519,NUCB2,519
520,NUSAP1,520
521,CDCA8,521
522,ZNF585B,522
523,AFF4,523
524,HIST1H1B,524
525,ANKRD26,525
526,ODC1,526
527,RHAG,527
528,HIF3A,528
529,XRCC5,529
530,WDR35,530
531,HPRT1,531
532,DDHD2,532
533,SMARCC1,533
534,MAN1A1,534
535,FUS,535
536,ROR2,536
537,TMOD1,537
538,KLF5,538
539,ECI2,539
540,CCND1,540
541,MIF,541
542,COBLL1,542
543,HRSP12,543
544,NCAM1,544
545,SUPT16H,545
546,POLR2G,546
547,PLK2,547
548,SPIB,548
549,POU2F1,549
550,TPD52,550
551,APOBEC3G,551
552,CSDE1,552
553,UTP15,553
554,FXR1,554
555,CBR1,555
556,KIF15,556
557,FAM46A,557
558,NKX3-1,558
559,KIAA0528,559
560,BTG2,560
561,MYCN,561
562,ST3GAL6,562
563,BMPR1A,563
564,KHDRBS2,564
565,RNF138,565
566,ZNF83,566
567,MLL3,567
568,FOXD3,568
569,POLR2F,569
570,TLR7,570
571,KDM6A,571
572,CPVL,572
573,UPF1,573
574,ZNF516,574
575,ZNF160,575
576,MAFG,576
577,TP53INP1,577
578,NFKBIB,578
579,CBX3,579
580,CEP55,580
581,DRAM2,581
582,NDC80,582
583,TAF1L,583
584,CD48,584
585,ZDHHC21,585
586,EGF,586
587,SNAPC4,587
588,GPR83,588
589,NRIP1,589
590,TGFB1,590
591,LRIG3,591
592,MCC,592
593,COLEC12,593
594,TRIM2,594
595,HSD17B11,595
596,MRPL1,596
597,CITED2,597
598,NFIC,598
599,KLHL4,599
600,PRMT6,600
601,MCM7,601
602,ARID3B,602
603,ILF3,603
604,NIPSNAP3A,604
605,MANEA,605
606,TJP2,606
607,AEBP1,607
608,RBM14,608
609,TMEM64,609
610,PDCD11,610
611,DCAF6,611
612,EWSR1,612
613,CDC7,613
614,DECR1,614
615,ARHGAP42,615
616,STK3,616
617,SOX2,617
618,TEAD4,618
619,CEP290,619
620,GCA,620
621,PDGFRA,621
622,ESRP1,622
623,KIAA1324L,623
624,PPM1H,624
625,NCAPG,625
626,MCM2,626
627,CA14,627
628,VIM,628
629,TGFB1I1,629
630,SULF2,630
631,DUSP10,631
632,RBBP4,632
633,CAMK2D,633
634,ISCA1,634
635,ZIC3,635
636,ZNF24,636
637,UNC5C,637
638,CCKBR,638
639,BCLAF1,639
640,WNT5A,640
641,RALB,641
642,SMARCD1,642
643,PALLD,643
644,LIPG,644
645,HNRNPD,645
646,ZNF518B,646
647,ASH2L,647
648,ALS2CR8,648
649,PRSS23,649
650,TRAF6,650
651,AMN1,651
652,PDGFA,652
653,MALT1,653
654,CCDC81,654
655,TRIM28,655
656,TDRD7,656
657,DLC1,657
658,ERCC-00025,658
659,ZNF488,659
660,ERCC-00062,660
661,E2F3,661
662,ERCC-00002,662
663,HOXB7,663
664,MLLT3,664
665,PCDH10,665
666,ERCC-00046,666
667,CDK6,667
668,POU5F1,668
669,RUVBL2,669
670,H1F0,670
671,PPAPDC1A,671
672,TLE1,672
673,ERCC-00113,673
674,GABRB2,674
675,ZNF471,675
676,SRSF6,676
677,KIF21A,677
678,PIK3R5,678
679,ALCAM,679
680,ARID4B,680
681,KLHL24,681
682,HLA-DRB1,682
683,ST8SIA4,683
684,KIAA1467,684
685,STK17B,685
686,GATA6,686
687,ISL1,687
688,CALCOCO1,688
689,ID1,689
690,WLS,690
691,CA2,691
692,SOX4,692
693,FOXF1,693
694,MATN3,694
695,BTF3,695
696,GAD1,696
697,NHLH2,697
698,DNAAF2,698
699,ANKRD6,699
700,AMIGO2,700
701,HOXB6,701
702,FLRT3,702
703,KIAA1109,703
704,SMAD5,704
705,TRIP6,705
706,GSC,706
707,TIPARP,707
708,USP44,708
709,PHF21A,709
710,RPP40,710
711,NT5DC3,711
712,DACH1,712
713,DDAH1,713
714,HNRNPAB,714
715,KDR,715
716,SH3RF1,716
717,PNPLA8,717
718,MDM4,718
719,PTPRZ1,719
720,IFI16,720
721,SFRP2,721
722,FOXK1,722
723,APOBEC3C,723
724,CER1,724
725,DTL,725
726,KLF8,726
727,LIFR,727
728,WDR3,728
729,KLF6,729
730,CYP26A1,730
731,CALB1,731
732,MEIS2,732
733,YAF2,733
734,ANKRD28,734
735,FAM69A,735
736,ALG6,736
737,STAT3,737
738,APBB1,738
739,C11orf82,739
740,MCM5,740
741,HLX,741
742,CDCA2,742
743,RSPO3,743
744,ERCC-00053,744
745,KHSRP,745
746,PRTG,746
747,QPCT,747
748,TCF4,748
749,PRDM14,749
750,PSIP1,750
751,GTF2H2D,751
752,BCL11B,752
753,SERTAD2,753
754,TMF1,754
755,CRHBP,755
756,TMSB15B,756
757,NEDD4,757
758,SH3BGRL2,758
759,STAT2,759
760,CNKSR3,760
761,BNIP3,761
762,JPH1,762
763,ARFGAP3,763
764,SKA3,764
765,LRRCC1,765
766,PLXNA2,766
767,MRPS35,767
768,WDR12,768
769,TGFBR3,769
770,ERCC-00112,770
771,KIF23,771
772,CREB3L4,772
773,XRCC6,773
774,GPC3,774
775,POLR2A,775
776,CTBP1,776
777,DKK1,777
778,TRIM22,778
779,DUSP4,779
780,TBX20,780
781,RAD51AP1,781
782,TIPIN,782
783,LIMD1,783
784,TNC,784
785,ELMOD2,785
786,ITGA5,786
787,ITPR2,787
788,CNTRL,788
789,MED14,789
790,ANKRD1,790
791,TRDN,791
792,ILF2,792
793,FN1,793
794,ANKZF1,794
795,ZNF521,795
796,CD200,796
797,RRAS2,797
798,MYBL2,798
799,DAXX,799
800,RIN2,800
801,OXTR,801
802,ERCC-00076,802
803,CASD1,803
804,MED16,804
805,ERCC-00043,805
806,ZFYVE16,806
807,ZNF239,807
808,PTGR1,808
809,ERCC-00131,809
810,ST8SIA1,810
811,CTSK,811
812,LGALSL,812
813,DEPDC1B,813
814,ERCC-00003,814
815,RPE,815
816,UPF2,816
817,FOXP1,817
818,BCAR3,818
819,ERCC-00074,819
820,KAT7,820
821,ESCO2,821
822,RARG,822
823,MYOCD,823
824,ERCC6L,824
825,DNA2,825
826,PMP22,826
827,MLLT6,827
828,INSIG2,828
829,KDELR3,829
830,PROM1,830
831,ARL4A,831
832,MSANTD3-TMEFF1,832
833,CEBPZ,833
834,TLE3,834
835,DNMT3B,835
836,LGR5,836
837,LEPREL1,837
838,CSRP2,838
839,PLSCR4,839
840,ITM2A,840
841,HOXB2,841
842,AGPAT5,842
843,DAAM1,843
844,PDCD4,844
845,B3GNT5,845
846,MRS2,846
847,KRCC1,847
848,MSX1,848
849,FLRT2,849
850,DAB2,850
851,MME,851
852,APEX1,852
853,NRP2,853
854,MITF,854
855,PREPL,855
856,PHB2,856
857,TCF19,857
858,ASS1,858
859,ELMO1,859
860,TMEM131,860
861,RFESD,861
862,POLR1A,862
863,CXXC1,863
864,FAM89A,864
865,LIMCH1,865
866,LMO2,866
867,AKAP2,867
868,KLHL6,868
869,SH3BGRL,869
870,CHL1,870
871,CUX1,871
872,C4orf46,872
873,EPB41L3,873
874,OTX2,874
875,PTMA,875
876,ERCC-00092,876
877,LHX1,877
878,APC,878
879,GATA4,879
880,RUNX1,880
881,HNRNPK,881
882,ALYREF,882
883,PRICKLE1,883
884,SLC39A11,884
885,NDUFC2-KCTD14,885
886,GINS2,886
887,APBB2,887
888,GLMN,888
889,TFPI,889
890,NANOG,890
891,ANKMY2,891
892,POLR3E,892
893,TNFRSF11B,893
894,CIITA,894
895,POLR2I,895
896,MLF1IP,896
897,LZTS1,897
898,NFIB,898
899,RNF14,899
900,TEAD1,900
901,UTP18,901
902,SKIL,902
903,SLCO2A1,903
904,FOXJ1,904
905,FAM135A,905
906,MXI1,906
907,AK4,907
908,ASNS,908
909,UHRF1,909
