	ARID1A	BAZ1A	BTAF1	CBX7	CBX8	CHD4	CHD7	CTCF	DAXX	DPPA2	DPPA4	DR1	E2F1	EHMT2	ELL2	ELL3	EP300	EP400	ESRRB	EZH2	GABBR1	GATA4	GLI1	GLI2	GTF3C1	HCFC1	HDAC1	HDAC2	HDAC3	HEXIM1	JARID2	JUN	KDM5B	KLF4	MAFK	MAPK8	MED12	MEN1	MPHOSPH8	MTF2	MYC	NANOG	NFYA	NFYB	NONO	NR0B1	NR4A1	NRF1	OTX2	PARP1	POU5F1	PRDM14	RARA	REST	RIF1	RNF2	RYBP	SALL4	SIN3A	SMAD2	SMAD3	SMARCA4	SMARCAD1	SMARCC1	SOX17	SOX2	SUZ12	TBX3	TCF12	TET1	TET2	TFE3	TGIF1	TRIM28	UTF1	YEATS4	ZFP281	ZFP42	ZFP57	ZIC3	CNOT3	E2F4	EED	KLF2	MYCN	NACC1	PHC1	SALL1
DPPA4	0.446092107855457	0.333490204295327	0.397841524316275	0.454227112660653	0.567821452077816	0.402469817007228	0.602409326010394	0.524381112926086	0.398313413713322	0.742514742666385	1	0.483277595735557	0.382294719522817	0.563240188377727	0.516584826750996	0.272773653545868	0.630063397681865	0.297845425949217	0.814012732135804	0.599078328174827	0.445129854685918	0.725324379725153	0.502747051469699	0.577535011096451	0.420342238840035	0.555313553038959	0.447800924251954	0.606341727500457	0.425921172675711	0.626451208935683	0.836755605013175	0.48961664629154	0.671614537762251	0.313243953333626	0.599524217243346	0.500880954797857	0.238473420458052	0.211083916687698	0.417448521997277	0.761279217404264	0.371395189496204	0.5483905681355	0.349487363099644	0.400533285273303	0.444364195051003	0.701940423979641	0.492050990378413	0.361282549274987	0.40861824685815	0.832509542229595	0.770451301861273	0.437002508568321	0.191136526597367	0.732050471974177	0.738196272317654	0.371157022221903	0.524547641611992	0.181286263631823	0.546350318443632	0.652916480328968	0.278040000421611	0.407162547923619	0.665541032084273	0.690417530583916	0.684293915591028	0.644497239559574	0.70655628908524	0.630186955228995	0.408056749403943	0.787644636197462	0.649997925358623	0.56071262519698	0.67823489575765	0.83805048945529	0.760784068574352	0.0902617638289565	0.482618085841226	0.694696930429558	0.689509260717688	0.585632307793057	0.536336946369982	0.681016640458989	0.779828549669703	0.574386392797019	0.578149275857959	0.455580533659649	0.593394443855346	0.252116067750206
DR1	0.128707174479066	0.0315635329121113	0.486563511570111	0.160219478203612	0.284631008700123	0.360302170590969	0.37868301221499	0.411800948997586	0.369285720503001	0.487413806623162	0.483277595735557	1	0.0396127744787885	0.224663087893978	0.4149049501041	0.0975541993243211	0.437908839836735	0.346917322924795	0.325897322565695	0.430942952570868	0.0965507835873648	0.292440375813665	0.129848362394951	0.155483979240187	0.177298985815888	0.483075730173213	0.315751521568854	0.442907046875267	0.306364010658029	0.367766605150999	0.447453488867566	0.395441085386681	0.383210782319519	0.291989706433892	0.347106136674576	0.17644371578469	0.140908670465212	0.0251429443242259	0.13100117561511	0.498021875396562	0.269548233552423	0.19823461489728	0.178760168841272	0.220784898188178	0.303480174798909	0.303840376108281	0.215000821672679	0.407791736473721	0.15485835550671	0.444765777807298	0.442479358449746	0.131882122988559	0.0308889914865141	0.421056710130558	0.402585488287659	0.276721929065424	0.435239753068545	0.130663362332829	0.28400513959444	0.286176981357827	0.196863837621891	0.304451659839769	0.351627652303982	0.400876877584088	0.27228562778991	0.217530844044728	0.41449059332969	0.452184024328026	0.133789281810921	0.325905089360311	0.421353477128164	0.245209044148526	0.314455858565225	0.538852889694617	0.38888585323779	0.0933828726471273	0.350950373356011	0.333979192878586	0.235748457051625	0.405878337172327	0.388942325342017	0.497354772216144	0.390815143609084	0.163928363912467	0.221319226588516	0.27781290541067	0.190372082173836	0.059203358475172
E2F1	0.328405865318057	0.1486143787087	0.0018418786789461	0.402791078808156	0.340504950893361	0.182638811901571	0.152183978379429	0.108127977224348	0.192143488896042	0.231416275864706	0.382294719522817	0.0396127744787885	1	0.450469056608462	0.228599698712628	0.305055625096588	0.298835244846676	0.109976088897376	0.514537489193771	0.402314531442923	0.445753150894384	0.583370051780833	0.475611581133462	0.515048328748649	0.330780828650441	0.125691980821088	0.350117038300077	0.394449037539699	0.181240202966724	0.327108962223889	0.389138990135813	0.198196590641243	0.411497912474204	0.0146616687988687	0.193712641348809	0.203904926446581	0.214583168994706	0.129187332814376	0.169659579576231	0.32875777141785	0.1658789839804	0.550980686280397	0.244604505561066	0.309273982428287	0.148447642262287	0.478362388284938	0.277355218457478	0.0425776126266453	0.349607252323968	0.461142448788551	0.328902891820652	0.44260719541651	0.322011249882205	0.466631014649568	0.475353462977465	0.180580974317498	0.120932269034281	0.39386086206513	0.421826376094534	0.483612273688319	0.0119554260918018	0.116429992231063	0.336262846298289	0.38690090936927	0.553605565355671	0.546013153203302	0.475811491909322	0.13704216819326	0.361320032776513	0.520199286898957	0.235210877909243	0.138926314007377	0.470579007343055	0.384934267831124	0.406752340952041	0.22177342736941	0.253895919803297	0.500679079171264	0.40693929677065	0.197342382544964	0.170403788455391	0.298115083894576	0.48472364527759	0.552112816058428	0.397422993533832	0.356301429115391	0.542269455139529	0.189718025688631
EHMT2	0.324805390768854	0.387285655852615	0.0772004520076129	0.368947643644513	0.563026538288237	0.105930432390298	0.300985718951011	0.194977259734014	0.289796168177615	0.26060956856805	0.563240188377727	0.224663087893978	0.450469056608462	1	0.336135326587924	0.316615229770931	0.390462559215956	0.0414696559205086	0.713331220284662	0.356487756696838	0.577799758672229	0.776027015087518	0.55882379215615	0.645214969878859	0.448453417447722	0.189017856535033	0.103572268537174	0.492123351640178	0.0561966950389311	0.531157427814067	0.57595872430453	0.211094172866016	0.60159226716121	0.0330460975279636	0.316348361353287	0.471239424376009	0.392733801128644	0.299666170100035	0.358613421936784	0.446266751609988	0.233394760153865	0.668368238997445	0.379659765046602	0.305249691760775	0.0874778192765223	0.679783503149831	0.436534451840145	0.043091991840327	0.414457854796417	0.556470002281489	0.316831355811747	0.527398271026497	0.367710913518683	0.601869734539576	0.611954076678104	0.218117876230128	0.301976390951071	0.477090123971054	0.296368963246789	0.670963860874742	0.215609238420952	0.0385204356264134	0.424813654259593	0.399156646187367	0.721983496049939	0.694800488443933	0.599557221917276	0.159158873983666	0.431100837936339	0.69323840616525	0.185128379597309	0.438370040513669	0.64644437132737	0.468142686033977	0.556580527744553	0.332892867351558	0.372454795523627	0.60059894736541	0.675744034765345	0.185002824443224	0.252150565109355	0.399539455114061	0.593630508087172	0.671074199325276	0.612449781786679	0.325322546012978	0.627767097885808	0.123746855993103
ELL2	0.359200114011328	0.167198058443447	0.270194173028417	0.321150308953787	0.297266070429641	0.305428275188317	0.275775473783326	0.349434583086325	0.313369364365354	0.458734500736212	0.516584826750996	0.4149049501041	0.228599698712628	0.336135326587924	1	0.149845049305261	0.454149988968154	0.270627686655286	0.493762053905786	0.392832842512055	0.316209780907801	0.465052790955379	0.337884578541299	0.384750279011173	0.277613576786555	0.358061133539218	0.327850079839796	0.510946442249439	0.255547088168253	0.415952545809598	0.581226074881802	0.339191140714914	0.533292194974744	0.0828039674163801	0.380998005851838	0.240848656364311	0.0785093951709482	0.157085451407413	0.21548335116658	0.521998321555976	0.161377719010427	0.418474711323205	0.22635226923023	0.220770607079528	0.218187995938082	0.469957210737092	0.26198494053556	0.175986884882677	0.273983753345327	0.535326818989016	0.502844210579535	0.35659302394971	0.218851984966369	0.550055597419204	0.530671778393697	0.318781655671852	0.276418961274766	0.067879299234733	0.363892486371491	0.390065385494668	0.145410936694262	0.21847729523085	0.440397208796483	0.428693031092692	0.402812196487312	0.446055617709651	0.504576539741752	0.405582393328964	0.206526517144421	0.527241328023443	0.464471695091032	0.274560293433286	0.513057879395127	0.539277017779602	0.380276155078849	0.0457516311482317	0.342275705104734	0.508467736501391	0.402792249893707	0.292266555280889	0.327281846014301	0.357073935946076	0.480372357595771	0.428233558376881	0.377642978549584	0.349615777186214	0.462513268393537	0.209762564278817
ELL3	0.239979099845935	0.179652938688366	0.080192789796768	0.376753831311062	0.231194830052803	0.0753161111813851	0.141992717639985	0.106449461347481	0.110156750128047	0.124709855208068	0.272773653545868	0.0975541993243211	0.305055625096588	0.316615229770931	0.149845049305261	1	0.248623961867798	0.038865062178354	0.407398079150045	0.195611999700665	0.418841484289467	0.427886526749162	0.393631383252223	0.430245930345125	0.187045279339815	0.0666027398506227	0.222741452469773	0.302218299072679	0.0468829733979527	0.314428160399117	0.321249474430165	0.105375942899213	0.391339362009531	0.014786215218946	0.225463594439786	0.11787957690332	0.102909251126496	0.0882630455741436	0.101003637036848	0.266914997687011	0.0602611304837042	0.472968880311936	0.225602465192587	0.284039238378336	0.0655107136041345	0.369689790496769	0.3066129004103	0.000803930187673504	0.235749886697897	0.289747867935545	0.238122857124777	0.428888785467251	0.249462734508065	0.358021091745116	0.351538416431697	0.176875791810859	0.0906713160944947	0.291430910140402	0.234989271656936	0.391756120241993	0.0191874064548665	0.0346646021636774	0.210723959687	0.290315417787854	0.399577840836124	0.476122288153704	0.325798660731732	0.12825619813647	0.222016657841433	0.390993270521285	0.208713490121104	0.137672958623622	0.407965652925986	0.216827432621148	0.263097655895626	0.102737156273838	0.144114869362577	0.452532906233526	0.310756836945965	0.148155015285615	0.116329940795027	0.15132574981471	0.380172127684653	0.474448971617107	0.288504847899991	0.200197312634945	0.444904047828708	0.146428255232662
EP300	0.412245536853815	0.212049354912579	0.305346868310587	0.429149676678133	0.422299191593355	0.351217076947572	0.375260774456052	0.428180817156209	0.324615200497796	0.49135004940883	0.630063397681865	0.437908839836735	0.298835244846676	0.390462559215956	0.454149988968154	0.248623961867798	1	0.333254835146526	0.591819233866279	0.475546146692047	0.446699627880424	0.562756550841691	0.428637616939684	0.461076673346612	0.261212766772635	0.415902713600087	0.375377560324554	0.513820505614393	0.325181296751883	0.517942974543866	0.620809942509899	0.364021342110149	0.577645516845924	0.149957735795908	0.405190435731626	0.287396936393072	0.142849752861739	0.0826450520651748	0.261236239952474	0.557410536480941	0.178601320847107	0.494784691021114	0.247159109884736	0.370769360293318	0.306609565210957	0.524142715704828	0.341270991198795	0.261919255175173	0.331400594875274	0.620410794370885	0.543138292951771	0.364863693678692	0.221367895334813	0.596077249183597	0.570287313263306	0.361010148816794	0.364076146956931	0.0845964260800118	0.484755914633209	0.460519705627066	0.157461776519027	0.327505858387135	0.532437215512516	0.530988074435718	0.534616678642109	0.543255618547449	0.584502479661153	0.457168958548242	0.256676479689923	0.631260758342776	0.4664628217401	0.357804472929269	0.571204480932943	0.583016473502231	0.516090028624919	0.00272672651703809	0.395180011289664	0.5649009620065	0.490851993465463	0.339881370359741	0.456956905654062	0.470498373467129	0.618657939231172	0.497669083173048	0.456074875279086	0.381127692812588	0.520323207188714	0.258837252948707
EP400	0.129141249117608	0.0189297039352938	0.324326343733607	0.120199256914156	0.155360573780529	0.289311814939203	0.208558522820702	0.293865612946021	0.23161949826348	0.351725922824689	0.297845425949217	0.346917322924795	0.109976088897376	0.0414696559205086	0.270627686655286	0.038865062178354	0.333254835146526	1	0.181946283603725	0.280720297615813	0.030501046129912	0.137875833034239	0.0453947779213877	0.0702236650419395	0.0896306351317586	0.289600737563883	0.266445517960278	0.184359421960398	0.239992606303188	0.23158054313264	0.274695693293143	0.18949333501312	0.190600441713837	0.117502915113491	0.160017474668091	0.0443693547731775	0.0138993459168614	0.0772718355858822	0.043309574423311	0.328203883901638	0.112951720593353	0.100606709266297	0.115379511413103	0.113216009259315	0.252300752565538	0.084358628931872	0.119182236205156	0.285323149658293	0.110758318969953	0.281404291372343	0.279067246641065	0.0495435301947325	0.0164454036781772	0.253681339251841	0.255483889036615	0.148922277465497	0.303490018577201	0.110065742220817	0.266288432519918	0.0466795673399678	0.0592196094668899	0.262848685248874	0.359135523977723	0.267581031263133	0.107416231339021	0.106895898869179	0.289991825530862	0.322538717818633	0.0793748732680278	0.20453972835389	0.329680914268785	0.0996680383579818	0.178704968261318	0.339136979929584	0.155463092271293	0.113146863078466	0.202421280987643	0.187005767652134	0.141881352262583	0.172925143668728	0.287223243191498	0.246734512325409	0.251914396867615	0.0674422163264388	0.11534852770661	0.0955092550083755	0.0974071315817037	0.0976876906496303
ESRRB	0.544599134650844	0.419663861927105	0.188328399902086	0.615890901082776	0.610519618764577	0.304676590436363	0.440387009347954	0.375571996064681	0.348455588970333	0.51101191856733	0.814012732135804	0.325897322565695	0.514537489193771	0.713331220284662	0.493762053905786	0.407398079150045	0.591819233866279	0.181946283603725	1	0.502003773159634	0.687604855505691	0.886200404740441	0.723861964300743	0.814160907194683	0.512427006750137	0.403002964265728	0.371477852528387	0.639383382506012	0.304003623479558	0.646485864293524	0.826065706801016	0.37390399352484	0.778056147459701	0.086929239818538	0.529466941415029	0.474390584909073	0.346636765643955	0.221014126763768	0.372050453409716	0.674018504563382	0.290252789452719	0.80316763311335	0.413294843344873	0.418506731013497	0.270082932342978	0.84837635076746	0.577209616623912	0.153791188895429	0.508025139134758	0.793871911607899	0.656050229318644	0.655444174869941	0.392402939784078	0.79325674135862	0.781097722324064	0.369443959670456	0.407905972231985	0.447484361277881	0.539374545186895	0.7667041363157	0.228134213914263	0.252390880586116	0.612283935076673	0.645111101676432	0.825902508204848	0.874337416001148	0.708913104743503	0.430587554183215	0.481781019495213	0.906363524803884	0.50924723324856	0.505576978607144	0.839624461616628	0.720217336426142	0.748539355502799	0.229963804087184	0.422789596599165	0.852942008590565	0.811074777505494	0.424010242149967	0.438501875340077	0.573420353942231	0.826388402823011	0.830333540717551	0.652433930758974	0.547727843840873	0.823351572271198	0.317341820701853
EZH2	0.341002682481285	0.0617423419845533	0.363186186533319	0.294532027733196	0.417886244090763	0.427996258208474	0.404622261818379	0.43465184514748	0.391720450985223	0.522619345091609	0.599078328174827	0.430942952570868	0.402314531442923	0.356487756696838	0.392832842512055	0.195611999700665	0.475546146692047	0.280720297615813	0.502003773159634	1	0.265674158856913	0.479312874183875	0.317033661186011	0.346724057238383	0.26457291510351	0.420909535507143	0.420044064861304	0.524044089515197	0.362387645929	0.391372892980997	0.560677839591771	0.435385142553177	0.44459774735395	0.229924896857999	0.393596913602819	0.221554293108113	0.204936355092757	0.14997706520625	0.149647635462512	0.551211601684123	0.310145040206786	0.373443128986581	0.20880024647012	0.308452895940597	0.40353048770887	0.455004417056598	0.296744524773893	0.365000749881232	0.313042333439581	0.622761869531148	0.53414597892408	0.308416737708137	0.107103423550138	0.545859643415934	0.601722127735508	0.347767695734076	0.406422266118484	0.0569191582499684	0.466555117300423	0.404463861047223	0.162248158217362	0.394623357466584	0.554759454515522	0.593731399401924	0.440188901600807	0.408105472187078	0.600901511207034	0.487596573233906	0.237151735643955	0.515822832409378	0.501150699673256	0.3201515041135	0.431371046862848	0.64840010859915	0.517814583802344	0.12082479206604	0.382597799051398	0.457530621015895	0.39934776373098	0.444123220127515	0.43349395232967	0.509188079065781	0.582844018688398	0.374161088564607	0.338443794540631	0.383705032818166	0.387714273059565	0.115995927184397
GABBR1	0.49870776471264	0.364317899004403	0.0940499342316739	0.574010900736501	0.41307574434025	0.153363724461039	0.123041621176124	0.179277523588875	0.246225350373625	0.0678387056050819	0.445129854685918	0.0965507835873648	0.445753150894384	0.577799758672229	0.316209780907801	0.418841484289467	0.446699627880424	0.030501046129912	0.687604855505691	0.265674158856913	1	0.750481082692178	0.695763906384274	0.794869641465284	0.4251134601929	0.158605393676089	0.23654892932143	0.479429346647009	0.154085188757388	0.492708844980291	0.54947349796931	0.127789048047839	0.661031793063744	0.0983244489938527	0.326657869209343	0.303394161929444	0.21976417693996	0.122321255705621	0.178416807382375	0.382303215361931	0.152337824431946	0.75509070188259	0.326865376425116	0.336775634041607	0.0352785511521417	0.706231479297641	0.542274238963606	0.0240082668913995	0.463860722777182	0.502238165935644	0.317593296642198	0.662636174357641	0.491915733511808	0.604944271280208	0.586322214198177	0.274276381054137	0.142757422090747	0.487283077749318	0.382136997290296	0.569961560881061	0.0636220228540275	0.0425122538280754	0.401944293579902	0.381276938444052	0.671515929166841	0.79465130148631	0.495467412722972	0.072861446588838	0.336223831020188	0.68923640377744	0.176479486189007	0.257934428410584	0.699790407940365	0.383386130220209	0.515122975295658	0.219785598253231	0.261562405856257	0.724723563142173	0.696044349898578	0.116051559044968	0.222574163587516	0.299744935034002	0.583998703489192	0.78001595894847	0.461014048045622	0.473239790599425	0.791000846378835	0.221827389543736
GATA4	0.491636808224093	0.38272189279289	0.123623438717881	0.624598233806793	0.625993014854798	0.291277180338508	0.397061232152029	0.313842455142759	0.410693770733632	0.39203021363286	0.725324379725153	0.292440375813665	0.583370051780833	0.776027015087518	0.465052790955379	0.427886526749162	0.562756550841691	0.137875833034239	0.886200404740441	0.479312874183875	0.750481082692178	1	0.747036084826296	0.852685153568095	0.548980298358648	0.324831813935584	0.396255229360253	0.648423973136806	0.257362659273226	0.646952806458701	0.780793421132564	0.347916906808969	0.818525216331639	0.105311743703983	0.522560186026395	0.485567411601852	0.366587452000698	0.243190032398727	0.364737632253009	0.639526430625569	0.296795301237723	0.876703431633654	0.452886628543026	0.438714318675767	0.207653867817028	0.843312638771752	0.588965562135401	0.159761889379566	0.525930595182948	0.770265516833877	0.601314077730802	0.711571721054941	0.433611664381963	0.788887392852705	0.794416712537143	0.371628044223583	0.321167596770186	0.515650998338832	0.533665249376882	0.805248479986194	0.212350072962837	0.18041925566975	0.567872146433606	0.591339548445891	0.911082147114857	0.917444643294127	0.729158254407588	0.329848106946945	0.566701996944323	0.887825429600873	0.382185988885862	0.434512861382717	0.833833908665937	0.695114282995157	0.762287052255878	0.322785726451074	0.434288059665923	0.855725923809401	0.807140477701659	0.322979262862923	0.386340183723237	0.555176120315359	0.808439959873727	0.894902399891206	0.636061586066228	0.558753320659782	0.859748207844078	0.264583562553544
GLI1	0.53154832876023	0.316860573187497	0.0111486209974836	0.588901850120801	0.433806727899702	0.250134297959659	0.17032188014514	0.196174345349968	0.243616110029811	0.137996754131343	0.502747051469699	0.129848362394951	0.475611581133462	0.55882379215615	0.337884578541299	0.393631383252223	0.428637616939684	0.0453947779213877	0.723861964300743	0.317033661186011	0.695763906384274	0.747036084826296	1	0.829460710609101	0.393915108452833	0.192072674584942	0.285003277345569	0.462934407347825	0.209942905464293	0.461918830993684	0.566890929488026	0.171414070785493	0.691020508735586	0.0761242837956604	0.3660791194218	0.325561610985883	0.261345120686066	0.136333398592634	0.201492179507626	0.453796240131379	0.137299829844882	0.789365748011815	0.293865991952091	0.3669649525493	0.0690544983682633	0.713259832070815	0.548770804484647	0.0381546063799367	0.391993840391687	0.563355684937308	0.410409836103777	0.698306800325235	0.470643068533647	0.622098685919577	0.582616180100253	0.301306862344426	0.137496834841641	0.421657874980036	0.404716011766303	0.603828019204993	0.0552491228876334	0.107832370019987	0.361074965466422	0.468289867126911	0.679011617954475	0.809895819883489	0.480855711667491	0.139561732774742	0.368128750567964	0.710830715969254	0.247065458222157	0.224659028679952	0.705602733874175	0.44325042663238	0.533032240673851	0.233439658873702	0.252258436117239	0.764499891131736	0.630371820798026	0.1966018905541	0.227226345023126	0.35546113767668	0.586725430983697	0.842013266224653	0.456414194723909	0.565678300042573	0.788161707679559	0.40010220026878
GLI2	0.575788958958703	0.380766215018181	0.000972426805079838	0.651118428834495	0.4906622450368	0.240853986332045	0.252865592184527	0.225961683216455	0.298894527122787	0.182284918507909	0.577535011096451	0.155483979240187	0.515048328748649	0.645214969878859	0.384750279011173	0.430245930345125	0.461076673346612	0.0702236650419395	0.814160907194683	0.346724057238383	0.794869641465284	0.852685153568095	0.829460710609101	1	0.466061820350097	0.258031453421654	0.33566801468929	0.519401067131571	0.199882246647774	0.55396630691194	0.64004001938618	0.200674114637099	0.777551564960056	0.0612292400426094	0.425915792749208	0.35828186670452	0.290320360659556	0.135484876211245	0.228201592077916	0.537175494958065	0.19215273285383	0.876389679531505	0.36178487238947	0.404640194790239	0.107286129800054	0.779303059238181	0.604925645775123	0.0336361422725848	0.51885534714713	0.630314901560894	0.459756982864145	0.791215904419959	0.47619383346839	0.713718370415656	0.689009433865561	0.341689120797762	0.188338429466488	0.493395263910405	0.459714284573459	0.695531409603194	0.110808675048353	0.148559480113527	0.463779605148402	0.485396412371902	0.780106961556581	0.900413292978766	0.572157960383643	0.186673850001784	0.417521431888324	0.810116676231587	0.304404591897896	0.281330267491712	0.796906919494138	0.527189117798661	0.61104744503435	0.274315112234502	0.318210775166519	0.851809051150271	0.743023389048017	0.227555379190267	0.296727635281216	0.412263836740397	0.683217765770139	0.897788724344873	0.509361453083258	0.592243717073088	0.880236276263254	0.348970537243426
GTF3C1	0.212967021206192	0.245668445605634	0.0128284722612719	0.301847269696778	0.351912055377523	0.102761341492235	0.29295852804085	0.172064578887481	0.203498850745332	0.251282820323914	0.420342238840035	0.177298985815888	0.330780828650441	0.448453417447722	0.277613576786555	0.187045279339815	0.261212766772635	0.0896306351317586	0.512427006750137	0.26457291510351	0.4251134601929	0.548980298358648	0.393915108452833	0.466061820350097	1	0.115530789714552	0.144517195305292	0.353259865373253	0.0908109048332229	0.378486529676816	0.466225514919232	0.229896952294642	0.399923138276601	0.138955037810034	0.331403384917083	0.414004770371136	0.297848658145145	0.176758582078532	0.31121544629592	0.302809333641084	0.205479716975865	0.46754417556254	0.234070456531819	0.121119726065914	0.0998406652396951	0.512571637126538	0.322300770394316	0.061256059894447	0.322669747366591	0.472679062428603	0.4236957488236	0.393209236994752	0.275712744102368	0.440851762901811	0.419978740753672	0.136927278162507	0.19634534590968	0.339520811818137	0.290982744128134	0.494354871157978	0.299155330746762	0.052363834420856	0.28309868144008	0.306471882469719	0.525413932141783	0.51875392563901	0.439321808093276	0.196443396671848	0.474458738527407	0.501187206324187	0.219413547941293	0.287348172475945	0.465927533987721	0.387011447057834	0.4780326391204	0.181673382293553	0.197760711410228	0.491414023919724	0.417260897126268	0.273008866911213	0.21085530752984	0.25219778703428	0.436487804710524	0.508573800749985	0.41514539254232	0.263744893323137	0.495922224819925	0.209839324701513
HCFC1	0.287249498178199	0.107285637928699	0.506859242904006	0.24809617211661	0.291963757959615	0.403860223633838	0.497489240341986	0.522063833838363	0.314850025121145	0.484662886272022	0.555313553038959	0.483075730173213	0.125691980821088	0.189017856535033	0.358061133539218	0.0666027398506227	0.415902713600087	0.289600737563883	0.403002964265728	0.420909535507143	0.158605393676089	0.324831813935584	0.192072674584942	0.258031453421654	0.115530789714552	1	0.385117928328238	0.388932636455998	0.418575104105562	0.409536056659115	0.483122376137525	0.38521221785124	0.408558503546642	0.318796266363664	0.431851746446071	0.229733638638319	0.0127230841157937	0.0451653395167784	0.127240143182707	0.556234314446927	0.233458560149039	0.225866571891297	0.0929903995069274	0.299985884490891	0.514891242340796	0.357947253944067	0.220278392762102	0.439295823874591	0.201525924338996	0.554864170275239	0.532240645272808	0.142298001173198	0.0431219984604496	0.398000345915578	0.433139782252592	0.308514667228996	0.437347132170986	0.104950239340457	0.360775066421988	0.252327822012475	0.149524774674013	0.475206622284986	0.440373029435564	0.478801110499341	0.291958128099316	0.266453457663687	0.437083802402343	0.537462432966995	0.204382499290314	0.421694728504596	0.46594518315364	0.239333571606755	0.315527577018841	0.641237082001303	0.448188548139646	0.134135830440622	0.313288151730298	0.378360005494627	0.368833063835565	0.468149921248083	0.413956121419406	0.546420081562862	0.470455029349934	0.225679950218179	0.287685032890477	0.310676685539107	0.255782865146012	0.128036254495782
HDAC1	0.34006949947159	0.0218242732190971	0.297320667292052	0.346605757125115	0.258154237589374	0.445584478431383	0.358309661365658	0.300130132274332	0.312901798157407	0.363901043823997	0.447800924251954	0.315751521568854	0.350117038300077	0.103572268537174	0.327850079839796	0.222741452469773	0.375377560324554	0.266445517960278	0.371477852528387	0.420044064861304	0.23654892932143	0.396255229360253	0.285003277345569	0.33566801468929	0.144517195305292	0.385117928328238	1	0.428294137278587	0.420166863954511	0.279376587352009	0.419616255277631	0.359556300476012	0.416262475707849	0.1774781161198	0.386212765785459	0.0854012141547338	0.120581104141085	0.0280940007849957	0.124618625367161	0.478593280420969	0.225330596187637	0.33447889168062	0.166883779413272	0.248073406894291	0.298264374528432	0.347339163421043	0.248592903872805	0.328841703839122	0.256080281769174	0.518237166796398	0.487156821257526	0.263737936005236	0.124409609583905	0.417643041331974	0.466588868471906	0.243834982125047	0.199738341089835	0.00623783758923819	0.470761895802402	0.274893408496364	0.0591092009656866	0.385485410276977	0.376135693234206	0.508698263105988	0.368407777685527	0.339570659941403	0.40745750016755	0.407460113617878	0.249466356181114	0.417332451734297	0.421996841939378	0.0962437213958507	0.362849871330694	0.54854487597349	0.393133154403969	0.0112791542883432	0.334634743180846	0.42435424256969	0.28825138627274	0.301585031495099	0.308532733554498	0.436629984254044	0.466001273386604	0.321621521017439	0.148518242074591	0.397881335663809	0.350176281057407	0.122953394954638
HDAC2	0.396448918990882	0.159357167189194	0.339066043801712	0.471075240437277	0.476450450405942	0.345435903793872	0.397435415091933	0.361260928239555	0.373587666612904	0.455996386550687	0.606341727500457	0.442907046875267	0.394449037539699	0.492123351640178	0.510946442249439	0.302218299072679	0.513820505614393	0.184359421960398	0.639383382506012	0.524044089515197	0.479429346647009	0.648423973136806	0.462934407347825	0.519401067131571	0.353259865373253	0.388932636455998	0.428294137278587	1	0.343855821317753	0.470100740751083	0.65881897032566	0.335043710662842	0.66110877777652	0.118489683910408	0.473905656773351	0.328050026447966	0.26109194391654	0.171392732535265	0.229873565840127	0.604257072462042	0.325034866361625	0.56682761678905	0.315108831104551	0.356146949879427	0.331869464784668	0.628306929819246	0.389724149690974	0.303963708224774	0.377429474176598	0.666739446598339	0.54569259540606	0.470842537376619	0.265356715077143	0.656330013249148	0.686274617087422	0.390813745624725	0.393378995378542	0.151898457416203	0.453966890448281	0.560989647503418	0.191694854251506	0.275652746491009	0.483257637129006	0.524445599741979	0.606913034668928	0.593634093003717	0.645500533285265	0.426620625443973	0.359823078530954	0.647722363747601	0.430067036191864	0.291192631884164	0.607135651161142	0.662314874270626	0.564057256822037	0.136066416883368	0.425794464220569	0.623716231998157	0.533928855827772	0.41154205181965	0.396850917370327	0.522965628395728	0.668446209761706	0.571101688430854	0.461030141232158	0.473201918120368	0.568356697166714	0.142010325877265
HDAC3	0.263216911596375	0.056163426782771	0.357911545144452	0.261083905105756	0.209973860596675	0.38147053481674	0.305110668028106	0.338338344404858	0.307115816944457	0.367157270941845	0.425921172675711	0.306364010658029	0.181240202966724	0.0561966950389311	0.255547088168253	0.0468829733979527	0.325181296751883	0.239992606303188	0.304003623479558	0.362387645929	0.154085188757388	0.257362659273226	0.209942905464293	0.199882246647774	0.0908109048332229	0.418575104105562	0.420166863954511	0.343855821317753	1	0.280377036147317	0.331918489437782	0.275925810985449	0.29482770370878	0.242369494707387	0.30992310834868	0.117297315365934	0.0014333602623538	0.0112813115282581	0.016685739387031	0.420315875363883	0.273608478114551	0.15676116816518	0.13831128900919	0.19984062747428	0.307765562060663	0.271305984854598	0.147133732341468	0.406770122319153	0.0989233842425823	0.429749733696534	0.378343766756964	0.122370529808636	0.0290433854316271	0.323728494828102	0.352536809414467	0.235964722057101	0.264436074002383	0.0233329930722938	0.321687230301724	0.160942481241007	0.0781396615457212	0.424095199666598	0.331799342277785	0.424663961410634	0.252664162724713	0.197851258447422	0.365525992867508	0.378537763050521	0.0668430144407543	0.322220140086199	0.357592225703917	0.148464435719158	0.26663929874999	0.521905477810652	0.391012966985715	0.0217620941229757	0.259972605459448	0.281113184360268	0.268469205137761	0.321722234816679	0.313683894525926	0.486540475780692	0.360841800110369	0.172581930658699	0.137197360029381	0.388232479053643	0.182382016625603	0.113923011238628
