	ARID1A	BAZ1A	BTAF1	CBX7	CBX8	CHD4	CHD7	CTCF	DAXX	DPPA2	DPPA4	DR1	E2F1	EHMT2	ELL2	ELL3	EP300	EP400	ESRRB	EZH2	GABBR1	GATA4	GLI1	GLI2	GTF3C1	HCFC1	HDAC1	HDAC2	HDAC3	HEXIM1	JARID2	JUN	KDM5B	KLF4	MAFK	MAPK8	MED12	MEN1	MPHOSPH8	MTF2	MYC	NANOG	NFYA	NFYB	NONO	NR0B1	NR4A1	NRF1	OTX2	PARP1	POU5F1	PRDM14	RARA	REST	RIF1	RNF2	RYBP	SALL4	SIN3A	SMAD2	SMAD3	SMARCA4	SMARCAD1	SMARCC1	SOX17	SOX2	SUZ12	TBX3	TCF12	TET1	TET2	TFE3	TGIF1	TRIM28	UTF1	YEATS4	ZFP281	ZFP42	ZFP57	ZIC3	CNOT3	E2F4	EED	KLF2	MYCN	NACC1	PHC1	SALL1
DPPA4	0.0681994339470473	0.115470053837925	0	0.216930457818656	0.210818510677892	0.139686059153916	0.110431526074847	0.139686059153916	0.0546358364708153	0.632455532033676	1	0.1	0.0608580619450184	0.0652328073053442	0.169030850945703	0.0845154254728516	0.0732743305447312	0.190692517849118	0.0645497224367903	0.0970142500145332	0	0.0868744485526139	0.197814142018736	0.135526185435788	0.149071198499986	0.145095250022002	0.101273936708367	0.0932504808240314	0.110940039245046	0.0975900072948533	0.233549683248457	0.0948090926279955	0.0803219328902499	0.0493864798324795	0.115470053837925	0.0474045463139977	0.153392997769474	0.0981761387347632	0.216930457818656	0.210818510677892	0.0420703161911671	0.193649167310371	0.1	0.0953462589245592	0.163299316185545	0.0755928946018454	0.0645497224367903	0.119522860933439	0.130465614610688	0.0852802865422442	0.166410058867569	0.0790569415042095	0.0908153218373	0.111803398874989	0.08304547985374	0.158113883008419	0.108465228909328	0.0894427190999916	0.131876094679157	0.0987729596649589	0.0778498944161523	0.0848952719956018	0.190692517849118	0.139686059153916	0.0546358364708153	0.147264208102145	0.147042924418762	0.102597835208515	0.153392997769474	0.1606438657805	0.0816496580927726	0.210389581422401	0.172132593164774	0.130465614610688	0.182574185835055	0.102597835208515	0.102597835208515	0.102597835208515	0.325395686727984	0.116444501947916	0.239045721866879	0.158113883008419	0.178885438199983	0.0816496580927726	0.0790569415042095	0.129099444873581	0.325395686727984	0.121716123890037
DR1	0.204598301841142	0.23094010767585	0.0912870929175277	0.216930457818656	0.210818510677892	0.209529088730873	0.104714894600585	0.244450603519352	0.136589591177038	0.158113883008419	0.1	1	0.273861278752583	0.163082018263361	0.169030850945703	0.126773138209277	0.146548661089462	0.190692517849118	0.193649167310371	0.1455213750218	0.0652328073053442	0.173748897105228	0.164845118348947	0.135526185435788	0.223606797749979	0.181369062527503	0.15191090506255	0.0932504808240314	0.166410058867569	0.195180014589707	0.194624736040381	0.21332045841299	0.200804832225625	0.148159439497438	0.404145188432738	0.0711068194709966	0.153392997769474	0.147264208102145	0.108465228909328	0.263523138347365	0.147246106669085	0.225924028528766	0.35	0.333711906235957	0.244948974278318	0.151185789203691	0.225924028528766	0.298807152333598	0.163082018263361	0.106600358177805	0.19414506867883	0.237170824512628	0.158926813215275	0.167705098312484	0.16609095970748	0.158113883008419	0.325395686727984	0.268328157299975	0.197814142018736	0.123466199581199	0.136237315228267	0.148566725992303	0.143019388386839	0.139686059153916	0.191225427647854	0.171808242785836	0.147042924418762	0.153896752812773	0.26843774609658	0.200804832225625	0.163299316185545	0.267709792564102	0.258198889747161	0.195698421916033	0.273861278752583	0.307793505625546	0.307793505625546	0.205195670417031	0.27116307227332	0.116444501947916	0.179284291400159	0.316227766016838	0.178885438199983	0.204124145231931	0.237170824512628	0.322748612183951	0.216930457818656	0.152145154862546
E2F1	0.20752426878823	0.175682092231577	0.111111111111111	0.165024590496112	0.160375074774896	0.276283242327447	0.521749194749951	0.318788356531669	0.182876711619733	0.0962250448649376	0.0608580619450184	0.273861278752583	1	0.138947977974263	0.154303349962092	0.12858612496841	0.22296668736355	0.145064713296415	0.314269680527354	0.177122977108019	0.0396994222783609	0.290785581429986	0.240771706171538	0.206196524710581	0.136082763487954	0.309057549981844	0.246533420544546	0.198626523843708	0.168789894513944	0.17817416127495	0.165822779387697	0.37504334608686	0.21997067253203	0.300556544889144	0.421637021355784	0.0865484644815831	0.163366009803268	0.253929405137325	0.13201967239689	0.192450089729875	0.32003973860107	0.314269680527354	0.426006433615129	0.435194139889245	0.173916398249984	0.138013111868471	0.353553390593274	0.363696483726654	0.317595378226887	0.181649753637689	0.371337767930678	0.144337567297406	0.276342224096559	0.323196563283892	0.176889543501744	0.120281306081172	0.330049180992225	0.32659863237109	0.200643088476282	0.255473063155772	0.260578653323524	0.180829660268163	0.0870388279778489	0.191273013919001	0.249377334026908	0.268866428968932	0.134231211042805	0.249756216421785	0.44342202660887	0.146647115021353	0.149071198499986	0.166924465222397	0.235702260395516	0.198497111391805	0.166666666666667	0.218536689369062	0.405853851685401	0.374634324632678	0.165024590496112	0.248030534944609	0.145478593490662	0.481125224324688	0.136082763487954	0.298142396999972	0.336787657027282	0.353553390593274	0.165024590496112	0.222222222222222
EHMT2	0.155709418655045	0.150648715430942	0.0595491334175414	0.247642198187029	0.240664957460385	0.15946199115053	0.202547873416733	0.205022560050682	0.124741714736345	0.103142124625879	0.0652328073053442	0.163082018263361	0.138947977974263	1	0.110263569283994	0.137829461604993	0.131446982833445	0.124394082714225	0.147376586186641	0.268961754775498	0.0212765957446809	0.127508943649291	0.129039718085802	0.147345892322685	0.097243327665263	0.118312131070075	0.165159579958763	0.121659812934495	0.126646278544089	0.127321402815846	0.177742850641659	0.0927699490529484	0.183386880971786	0.128864748896056	0.188310894288677	0.0463849745264742	0.100062558654852	0.128086102801351	0.141509827535445	0.240664957460385	0.0960527690280658	0.147376586186641	0.130465614610688	0.0932955620356684	0.106524728258261	0.123278418180384	0.147376586186641	0.15593623511709	0.0851063829787234	0.152984493721256	0.108553953037791	0.309426373877638	0.118482767795708	0.127631867560658	0.162518693546366	0.232069780408229	0.176887284419306	0.175037989797473	0.107533098404835	0.0966485616720421	0.139655096932732	0.138448922980597	0.124394082714225	0.136681706700454	0.0712809798493399	0.0960645771010132	0.239800568855584	0.0669274481410255	0.150093837982278	0.235783132678011	0.186418274451958	0.154475852363598	0.112286922808869	0.212765957446809	0.119098266835083	0.167318620352564	0.200782344423076	0.167318620352564	0.141509827535445	0.0949500219666901	0.077968117558545	0.154713186938819	0.233383986396631	0.159787092387392	0.103142124625879	0.168430384213304	0.176887284419306	0.0992485556959023
ELL2	0.115278083540847	0.0975900072948533	0.154303349962092	0.275009549108463	0.17817416127495	0.118056267220191	0.135595384411671	0.118056267220191	0.092351419307922	0.267261241912424	0.169030850945703	0.169030850945703	0.154303349962092	0.110263569283994	1	0.5	0.0928921683333949	0.080582296402538	0.163663417676994	0.0819920061690788	0	0.110133464732153	0.111455642515071	0.0763603548321213	0.251976315339485	0.122627867896993	0.0855920985021826	0.0788110406239101	0.0937614461876991	0.164957219768465	0.131590338991954	0.0801283080215004	0.135768846660426	0.0834783871129682	0.195180014589707	0.0400641540107502	0.129640744710433	0.0829739813645022	0.183339699405642	0.17817416127495	0.106667720180217	0.109108945117996	0.169030850945703	0.161164592805076	0.138013111868471	0.127775312999988	0.109108945117996	0.202030508910442	0.110263569283994	0.0720749970156447	0.140642169281549	0.133630620956212	0.0767529556453336	0.0944911182523068	0.140372481268719	0.133630620956212	0.183339699405642	0.151185789203691	0.111455642515071	0.0834783871129682	0.0986927542439653	0.0717496003334175	0.161164592805076	0.118056267220191	0.092351419307922	0.0829739813645022	0.12427395320024	0.043355498476206	0.129640744710433	0.135768846660426	0.138013111868471	0.0668900062090651	0.145478593490662	0.110263569283994	0.154303349962092	0.173421993904824	0.173421993904824	0.086710996952412	0.0916698497028211	0.0984135662610246	0.101015254455221	0.133630620956212	0.151185789203691	0.0690065559342354	0.133630620956212	0.218217890235992	0.183339699405642	0.102868899974728
ELL3	0.0864585626556352	0.0975900072948533	0.077151674981046	0.275009549108463	0.17817416127495	0.0885422004151433	0.136082763487954	0.147570334025239	0.138527128961883	0.200445931434318	0.0845154254728516	0.126773138209277	0.12858612496841	0.137829461604993	0.5	1	0.123856224444526	0.120873444603807	0.190940653956493	0.102490007711348	0.0275658923209986	0.091777887276794	0.139319553143838	0.171810798372273	0.188982236504614	0.122627867896993	0.106990123127728	0.0788110406239101	0.140642169281549	0.123717914826348	0.131590338991954	0.120192462032251	0.135768846660426	0.125217580669452	0.14638501094228	0.0600962310161253	0.129640744710433	0.145204467387879	0.229174624257053	0.17817416127495	0.124445673543586	0.163663417676994	0.169030850945703	0.120873444603807	0.138013111868471	0.127775312999988	0.163663417676994	0.252538136138053	0.110263569283994	0.144149994031289	0.210963253922323	0.100222965717159	0.115129433468	0.118113897815384	0.140372481268719	0.133630620956212	0.137504774554232	0.151185789203691	0.0835917318863029	0.0834783871129682	0.0986927542439653	0.0896870004167719	0.120873444603807	0.118056267220191	0.115439274134903	0.124460972046753	0.1553424415003	0.108388746190515	0.162050930888041	0.169711058325533	0.172516389835589	0.21629522817435	0.109108945117996	0.0826976769629957	0.231455024943138	0.130066495428618	0.173421993904824	0.130066495428618	0.0916698497028211	0.123016957826281	0.101015254455221	0.133630620956212	0.188982236504614	0.103509833901353	0.167038276195265	0.218217890235992	0.137504774554232	0.12858612496841
EP300	0.124931696649988	0.12691486339407	0.0668900062090651	0.139085048124961	0.135166370818148	0.204708049418698	0.432789211450548	0.179119543241361	0.160136173646016	0.0868926669545238	0.0732743305447312	0.146548661089462	0.22296668736355	0.131446982833445	0.0928921683333949	0.123856224444526	1	0.104796499389625	0.177368913690151	0.133287266683389	0.0238994514242627	0.198927095597983	0.169104819668205	0.165509841818141	0.0819231920519041	0.252504236126337	0.222623397418051	0.179362747078074	0.172742463508597	0.107262636785787	0.128348975167235	0.182360660786582	0.176566075817757	0.208078771741934	0.169219817858761	0.0694707279186978	0.182646249854374	0.152868055376699	0.0993464629464005	0.154475852363598	0.154133712735647	0.141895130952121	0.219822991634193	0.20959299877925	0.119656480719082	0.0969328280530513	0.236491884920201	0.197054046442997	0.167296159969839	0.164032467507452	0.213387749040032	0.130339000431786	0.182996877547893	0.20480798012976	0.106489283968353	0.144821111590873	0.238431511071361	0.213000299334951	0.157025903977619	0.199031868622719	0.235306454473265	0.194395131934081	0.087330416158021	0.140736783975355	0.160136173646016	0.17085253247984	0.134680898101553	0.112766815353639	0.224795384436153	0.132424556863317	0.119656480719082	0.212264741303167	0.126129005290774	0.203145337106233	0.13378001241813	0.150355753804852	0.187944692256065	0.187944692256065	0.139085048124961	0.149316876202344	0.0875795761968877	0.21723166738631	0.114692468872666	0.164527660988738	0.15930322274996	0.165544319444141	0.158954340714241	0.189521684259018
EP400	0.195076826628707	0.165144564768954	0	0.206835075998008	0.201007563051842	0.366259937016615	0.173762011714229	0.199778147463608	0.104186452214125	0.150755672288882	0.190692517849118	0.190692517849118	0.145064713296415	0.124394082714225	0.080582296402538	0.120873444603807	0.104796499389625	1	0.123091490979333	0.11562432251572	0.0310985206785561	0.103539420820323	0.157173653365483	0.129219147676184	0.14213381090374	0.172928615966519	0.168981592354844	0.133366267342316	0.158665765604384	0.0930484210398471	0.185567404756301	0.135595384411671	0.153167916213497	0.0941763218696022	0.165144564768954	0.0903969229411137	0.146254484825426	0.140410913160273	0.155126306998506	0.251259453814803	0.100281181515027	0.153864363724166	0.190692517849118	0.136363636363636	0.194624736040381	0.108112495523467	0.123091490979333	0.170940864689457	0.124394082714225	0.121967344227261	0.132221471336986	0.113066754216661	0.129883517853246	0.133250447722257	0.118771137369734	0.150755672288882	0.206835075998008	0.127920429813366	0.125738922692386	0.117720402337003	0.0927837023781507	0.222597281091997	0.454545454545455	0.166481789553007	0.104186452214125	0.117009094300227	0.140199927446556	0.0978231976089037	0.182818106031783	0.153167916213497	0.155699788832305	0.0309233163509828	0.164121987972444	0.217689644749893	0.174077655955698	0.489115988044518	0.195646395217807	0.146734796413356	0.206835075998008	0.111025476330674	0.113960576459638	0.188444590361102	0.170560573084488	0.155699788832305	0.150755672288882	0.184637236468999	0.206835075998008	0.145064713296415
ESRRB	0.176090181265125	0.186338998124983	0.117851130197758	0.175035010503501	0.136082763487954	0.202875667800172	0.18245011229994	0.338126113000287	0.193970044361115	0.153093108923949	0.0645497224367903	0.193649167310371	0.314269680527354	0.147376586186641	0.163663417676994	0.190940653956493	0.177368913690151	0.123091490979333	1	0.156556072771287	0.042107596053326	0.266366773193721	0.276658372496593	0.277025625671907	0.144337567297406	0.187317162316339	0.212459146399699	0.150482316357212	0.161125846658872	0.157485197087178	0.150755672288882	0.275395527612947	0.259237923682606	0.318788356531669	0.372677996249965	0.0764987576702631	0.198029508595335	0.190117275157343	0.210042012604201	0.272165526975909	0.217250178637427	0.416666666666667	0.419573195839137	0.369274472937998	0.184466196843155	0.14638501094228	0.395833333333333	0.424334212395753	0.294753172373282	0.165144564768954	0.375960308870702	0.204124145231931	0.249139412248233	0.306717330506989	0.187619693596614	0.17860862707794	0.280056016805602	0.346410161513776	0.191532719420718	0.255030685225335	0.251259453814803	0.178098902914137	0.123091490979333	0.180333926933486	0.264504605946974	0.285175912736015	0.1898315991505	0.298019780339635	0.321797951467419	0.259237923682606	0.210818510677892	0.199031868622719	0.222222222222222	0.189484182239967	0.176776695296637	0.198679853559757	0.397359707119513	0.430473016046139	0.175035010503501	0.281867260501061	0.154303349962092	0.331701736001889	0.173205080756888	0.316227766016838	0.35721725415588	0.375	0.245049014704902	0.255344115428476
EZH2	0.148867131055241	0.140028008402801	0.0885614885540095	0.236760138794095	0.255654996282457	0.220212496827421	0.161690416690889	0.254091342493178	0.159013640973985	0.115044748327106	0.0970142500145332	0.1455213750218	0.177122977108019	0.268961754775498	0.0819920061690788	0.102490007711348	0.133287266683389	0.11562432251572	0.156556072771287	1	0.0316425593853527	0.147491040755765	0.20790023182734	0.153392997769474	0.108465228909328	0.158358452192502	0.257906644164264	0.260090481993343	0.201801838198894	0.118345267082788	0.302101964819744	0.160962077777609	0.214290232174295	0.215603653581264	0.252050415125042	0.0804810388888046	0.111609799770649	0.214300900545206	0.157840092529397	0.230089496654211	0.142849706060612	0.219178501879802	0.2182820625327	0.161874051522008	0.217832459454868	0.146671759524514	0.12524485821703	0.173931310695735	0.0791063984633816	0.124101045598805	0.201801838198894	0.230089496654211	0.154181655912797	0.20337230420499	0.181273386264921	0.191741247211843	0.18414677461763	0.151851320473059	0.19190790630216	0.119779807545147	0.151050982409872	0.175016086776704	0.161874051522008	0.152454805495907	0.119260230730489	0.178584083787671	0.338799902020209	0.136859965493196	0.148813066360865	0.155847441581305	0.138620656016734	0.177122977108019	0.187867287325545	0.189855356312116	0.0885614885540095	0.149301780538032	0.298603561076064	0.149301780538032	0.131533410441164	0.0988467902169384	0.0579771035652448	0.191741247211843	0.303702640946119	0.138620656016734	0.13421887304829	0.25048971643406	0.18414677461763	0.118081984738679
GABBR1	0.0222442026650065	0.0376621788577355	0	0.0353774568838612	0.0343807082086265	0.0455605689001515	0.18414677461763	0.0455605689001515	0.0356404899246699	0	0	0.0652328073053442	0.0396994222783609	0.0212765957446809	0	0.0275658923209986	0.0238994514242627	0.0310985206785561	0.042107596053326	0.0316425593853527	1	0.0141676604054768	0.0860264787238681	0.0736729461613424	0	0.0709872786420452	0.0495478739876288	0.0304149532336237	0.0542769765188955	0.063660701407923	0.0253918358059513	0.0309233163509828	0.0261981258531123	0.048324280836021	0.0376621788577355	0.0618466327019656	0.025015639663713	0.0480322885505066	0.0707549137677225	0.0687614164172529	0.0137218241468665	0.021053798026663	0.0326164036526721	0.0310985206785561	0.0266311820645654	0.0739670509082307	0.0631613940799889	0.0389840587792725	0.0425531914893617	0.0278153624947738	0.036184651012597	0.0257855311564698	0.0592413838978541	0.0546993718117105	0.081259346773183	0.0515710623129397	0.0707549137677225	0.0583459965991578	0.021506619680967	0.048324280836021	0.0634795895148782	0.0138448922980597	0	0.0455605689001515	0.017820244962335	0.0480322885505066	0.0239800568855584	0.0167318620352564	0.075046918991139	0.0261981258531123	0.0266311820645654	0.278682025565977	0.0561434614044346	0.0212765957446809	0.0595491334175414	0.0334637240705127	0.0334637240705127	0.0669274481410255	0.0353774568838612	0.0379800087866761	0.077968117558545	0.0515710623129397	0.0291729982995789	0.0266311820645654	0.0257855311564698	0.0842151921066519	0.0353774568838612	0.0396994222783609
GATA4	0.133307734854378	0.12539246564388	0.0396525792859072	0.141342854229464	0.137360563948689	0.197196177091619	0.260643017571343	0.273040860588395	0.154259890349918	0.103020422961517	0.0868744485526139	0.173748897105228	0.290785581429986	0.127508943649291	0.110133464732153	0.091777887276794	0.198927095597983	0.103539420820323	0.266366773193721	0.147491040755765	0.0141676604054768	1	0.229133260050482	0.215852314776511	0.0971285862357264	0.173319710207395	0.175962348085833	0.141768971729942	0.132520502562507	0.105975975849824	0.152171249563855	0.257390238744712	0.174448090663013	0.225247218073576	0.300941917545311	0.0720692668485194	0.149916736046873	0.15991871088014	0.0706714271147318	0.183147418598252	0.21015304237365	0.280386077046022	0.325779182072302	0.310618262460968	0.141865380426382	0.131341820660624	0.25234746934142	0.259587065825582	0.198347245676675	0.129651862650911	0.301182960369334	0.154530634442275	0.256409757654167	0.23068039230985	0.0901816283385108	0.154530634442275	0.188457138972618	0.252534324212889	0.157529116284706	0.300329624098101	0.295888540818607	0.165942673635197	0.0828315366562582	0.121351493594842	0.284787489876772	0.234547442624205	0.14371057093999	0.267393910692952	0.283176056977427	0.13955847253041	0.124132207873084	0.130120009726471	0.205616456500416	0.170011924865721	0.118957737857722	0.133696955346476	0.31195956247511	0.267393910692952	0.164899996601041	0.20232103787418	0.0778761197476747	0.274721127897378	0.116554303482872	0.248264415746168	0.257551057403792	0.196270253932216	0.188457138972618	0.198262896429536
GLI1	0.134908125123986	0.19034674690672	0.0601929265428846	0.178799634963038	0.173762011714229	0.184212519623402	0.27050089040023	0.253292214482177	0.108077411149503	0.156385810542806	0.197814142018736	0.164845118348947	0.240771706171538	0.129039718085802	0.111455642515071	0.139319553143838	0.169104819668205	0.157173653365483	0.276658372496593	0.20790023182734	0.0860264787238681	0.229133260050482	1	0.491498261705962	0.147441956154897	0.191345949293976	0.250417711235317	0.16909075202287	0.146303391191891	0.128697890417557	0.179664450818771	0.234432241422272	0.158888142399713	0.244233603384689	0.342624144432096	0.093772896568909	0.202288694969669	0.194206286505296	0.178799634963038	0.278019218742766	0.152571897533232	0.319221199034531	0.362659260367683	0.314347306730966	0.134595475514541	0.124611196569807	0.276658372496593	0.354649682807595	0.258079436171604	0.126522350350995	0.274318858484796	0.18245011229994	0.239527399618678	0.25802342327107	0.109517135638679	0.156385810542806	0.250319488948253	0.294883912309794	0.108695652173913	0.211669122933397	0.243830326111189	0.153940282753191	0.125738922692386	0.207239084576327	0.234167724157256	0.291309429757944	0.193914466225488	0.202953027447522	0.328719129325713	0.185369499466332	0.16151457061745	0.230997151052705	0.198626523843708	0.150546337766769	0.180578779628654	0.169127522872935	0.372080550320456	0.338255045745869	0.214559561955645	0.307124923275015	0.15762208124782	0.260643017571343	0.176930347385877	0.242271855926174	0.260643017571343	0.383065438841437	0.250319488948253	0.240771706171538
GLI2	0.107832773203438	0.130410132739325	0.0412393049421161	0.146998787265008	0.166666666666667	0.14198339066766	0.277777777777778	0.2366389844461	0.111068797574746	0.142857142857143	0.135526185435788	0.135526185435788	0.206196524710581	0.147345892322685	0.0763603548321213	0.171810798372273	0.165509841818141	0.129219147676184	0.277025625671907	0.153392997769474	0.0736729461613424	0.215852314776511	0.491498261705962	1	0.134687005940295	0.163868381336116	0.228754505435839	0.179036661045232	0.150352803309776	0.132260014253222	0.158260488401999	0.224859506698758	0.145143002285932	0.245415911539238	0.286902292026516	0.0642455733425024	0.173239732168809	0.177405834447162	0.146998787265008	0.190476190476191	0.16154616841488	0.306186217847897	0.293640068444207	0.258438295352369	0.110656667034498	0.119522860933439	0.247865033495917	0.296972085935821	0.265222606180833	0.115577119279413	0.275646806067923	0.160714285714286	0.235900537831543	0.202030508910442	0.0937903091855161	0.160714285714286	0.19599838302001	0.282842712474619	0.134044980465262	0.22310537412658	0.263767480669999	0.162995041980549	0.0861460984507896	0.14198339066766	0.185114662624577	0.27719661632369	0.232495277487639	0.26650662042911	0.329155491120738	0.163285877571674	0.147542222712663	0.214290232174295	0.213844342623928	0.162080481554953	0.123717914826348	0.11587244366483	0.324442842261525	0.301268353528559	0.171498585142509	0.328776649249401	0.107989849431208	0.25	0.14142135623731	0.239756111908078	0.339285714285714	0.262445329583912	0.19599838302001	0.288675134594813
GTF3C1	0.152498570332605	0.172132593164774	0.136082763487954	0.161690416690889	0.157134840263677	0.156173761888606	0.178774235483549	0.208231682518141	0.0814462962375368	0.235702260395516	0.149071198499986	0.223606797749979	0.136082763487954	0.097243327665263	0.251976315339485	0.188982236504614	0.0819231920519041	0.14213381090374	0.144337567297406	0.108465228909328	0	0.0971285862357264	0.147441956154897	0.134687005940295	1	0.108147614087175	0.11322770341446	0.0695048046856916	0.124034734589208	0.145478593490662	0.174077655955698	0.105999788000636	0.179605302026775	0.110431526074847	0.258198889747161	0.0353332626668787	0.114332390095006	0.10976425998969	0.242535625036333	0.235702260395516	0.125429449117813	0.192450089729875	0.223606797749979	0.21320071635561	0.182574185835055	0.112687233963802	0.144337567297406	0.267261241912424	0.097243327665263	0.127128345232746	0.165379646118945	0.176776695296637	0.135379488684483	0.125	0.123796892118035	0.117851130197758	0.242535625036333	0.2	0.147441956154897	0.110431526074847	0.0870388279778489	0.0949157995752499	0.21320071635561	0.104115841259071	0.122169444356305	0.10976425998969	0.219198649740476	0.0764719112901872	0.171498585142509	0.179605302026775	0.182574185835055	0.248470933668405	0.192450089729875	0.145864991497895	0.136082763487954	0.152943822580374	0.229415733870562	0.152943822580374	0.161690416690889	0.130188910980824	0.0890870806374748	0.176776695296637	0.133333333333333	0.121716123890037	0.235702260395516	0.288675134594813	0.242535625036333	0.0907218423253029
HCFC1	0.173169743598353	0.209426954145848	0.0662266178532522	0.23606684260939	0.229415733870562	0.278682025565977	0.35721725415588	0.278682025565977	0.198185008822355	0.172061800402921	0.145095250022002	0.181369062527503	0.309057549981844	0.118312131070075	0.122627867896993	0.122627867896993	0.252504236126337	0.172928615966519	0.187317162316339	0.158358452192502	0.0709872786420452	0.173319710207395	0.191345949293976	0.163868381336116	0.108147614087175	1	0.257151425429726	0.236778532022108	0.201210909146383	0.212397697621437	0.225912997889962	0.206345234988273	0.203950791361823	0.179143590975005	0.251312344975017	0.103172617494136	0.222565953629863	0.284897827918305	0.157377895072927	0.267651689515655	0.198386599003518	0.234146452895424	0.253916687538504	0.242100062353126	0.177704663327728	0.13710212427677	0.210731807605881	0.21677749238103	0.18929940971212	0.139204850600193	0.261574181890298	0.143384833669101	0.230595256986704	0.283887486978834	0.180742569938633	0.258092700604382	0.314755790145853	0.25955427380922	0.167427705632229	0.232886668267506	0.211793435521839	0.200165886633176	0.172928615966519	0.228012566372163	0.178366507940119	0.213673370938729	0.213352298825066	0.130256512323838	0.250386697833596	0.203950791361823	0.177704663327728	0.233549683248457	0.218536689369062	0.212961835926135	0.264906471413009	0.260513024647675	0.223296878269436	0.223296878269436	0.196722368841158	0.19007487139298	0.173421993904824	0.258092700604382	0.25955427380922	0.177704663327728	0.229415733870562	0.234146452895424	0.196722368841158	0.176604314275339
HDAC1	0.189937691820242	0.116941069240937	0.0924500327042048	0.24715576637149	0.240192230707631	0.389030320629357	0.118056267220191	0.247564749491409	0.235160415402046	0.120096115353815	0.101273936708367	0.15191090506255	0.246533420544546	0.165159579958763	0.0855920985021826	0.106990123127728	0.222623397418051	0.168981592354844	0.212459146399699	0.257906644164264	0.0495478739876288	0.175962348085833	0.250417711235317	0.228754505435839	0.11322770341446	0.257151425429726	1	0.684678638742334	0.407280876093585	0.14824986333222	0.197104131996361	0.288050701385558	0.223699254565073	0.262582069722187	0.233882138481874	0.0960169004618528	0.174765518410639	0.223710391361165	0.192232262733381	0.21350420507345	0.213031326962262	0.212459146399699	0.253184841770917	0.265542502271897	0.186052101883813	0.153111800470191	0.196116135138184	0.272352389700961	0.198191495950515	0.172733406835012	0.280883362823162	0.140112134579451	0.241427160342392	0.325529647316571	0.126155140059354	0.180144173030723	0.24715576637149	0.271746488194703	0.367279309811798	0.212566437394151	0.226669751795815	0.257930352087664	0.193121819834107	0.229881553099166	0.179828552954506	0.236138746436785	0.204759717538733	0.181833516713146	0.271857473083216	0.264371846304177	0.124034734589208	0.206835075998008	0.196116135138184	0.247739369938144	0.138675049056307	0.181833516713146	0.285738383406372	0.233785950059759	0.164770510914327	0.147409914003882	0.0907841299003204	0.240192230707631	0.226455406828919	0.186052101883813	0.200160192256359	0.294174202707276	0.192232262733381	0.26194175932858
HDAC2	0.143091675168501	0.0807572853087248	0.0851256530758749	0.202288694969669	0.245736593591495	0.341927044738564	0.361587691764455	0.162822402256459	0.178318630739434	0.110581467116173	0.0932504808240314	0.0932504808240314	0.198626523843708	0.121659812934495	0.0788110406239101	0.0788110406239101	0.179362747078074	0.133366267342316	0.150482316357212	0.260090481993343	0.0304149532336237	0.141768971729942	0.16909075202287	0.179036661045232	0.0695048046856916	0.236778532022108	0.684678638742334	1	0.375013935081107	0.136504726557987	0.217786202592188	0.209973595008704	0.168526324411456	0.207239084576327	0.134595475514541	0.0884099347405071	0.125159744474127	0.18309944284927	0.151716521227252	0.196589274873196	0.127500009430474	0.150482316357212	0.163188341442055	0.155593978566035	0.133242722834704	0.140981475370048	0.13543408472149	0.167183463772606	0.136867289551307	0.13916748518532	0.206904240044749	0.110581467116173	0.190542879619141	0.221546564935642	0.135520541215914	0.184302445193621	0.177002608098461	0.208514414057075	0.307437730950673	0.172699237146939	0.181488502160157	0.188017467165324	0.155593978566035	0.211669122933397	0.11463340547535	0.18309944284927	0.222817130312095	0.143509461970482	0.178799634963038	0.224701765881942	0.0951733734533601	0.0954306414952784	0.140450161933397	0.197697196018554	0.127688479613812	0.167427705632229	0.167427705632229	0.167427705632229	0.126430434356043	0.122158190204528	0.0835917318863029	0.184302445193621	0.208514414057075	0.133242722834704	0.129011711635535	0.210675242900096	0.177002608098461	0.198626523843708
HDAC3	0.132405837875069	0.0960768922830523	0.101273936708367	0.240662735038475	0.20464687117164	0.290564566584772	0.199680765957718	0.174338739950863	0.19699230987339	0.131558702896054	0.110940039245046	0.166410058867569	0.168789894513944	0.126646278544089	0.0937614461876991	0.140642169281549	0.172742463508597	0.158665765604384	0.161125846658872	0.201801838198894	0.0542769765188955	0.132520502562507	0.146303391191891	0.150352803309776	0.124034734589208	0.201210909146383	0.407280876093585	0.375013935081107	1	0.16239958858823	0.215916758543765	0.197214833567569	0.245050255644762	0.232854865458572	0.160128153805087	0.131476555711713	0.127630688943455	0.204218712828032	0.210579893158665	0.233882138481874	0.116682063232489	0.179028718509858	0.166410058867569	0.132221471336986	0.181164325463135	0.188691270609945	0.161125846658872	0.198898063239539	0.0904616275314925	0.153741222957161	0.246153846153846	0.131558702896054	0.201501107373631	0.186052101883813	0.161228703896708	0.197338054344082	0.210579893158665	0.223262522260575	0.256030934585809	0.150670795296723	0.172733406835012	0.200138552146857	0.158665765604384	0.154967768845212	0.0909195276338723	0.176989551117627	0.183520662814392	0.113822078644894	0.191446033415183	0.15594107177394	0.135873244097351	0.147122471584125	0.143222974807887	0.217107906075582	0.15191090506255	0.113822078644894	0.170733117967342	0.170733117967342	0.150414209399047	0.113035629139752	0.132598708826359	0.175411603861406	0.198455575342734	0.181164325463135	0.109632252413379	0.21483446221183	0.180497051278856	0.15191090506255
