,Gene,index
250,NUPR1,250
251,LMO4,251
252,ACAA2,252
253,INTS13,253
254,SDF2L1,254
255,RGS2,255
256,GTF2F1,256
257,GTF2H1,257
258,TMEM50B,258
259,POLD1,259
260,ZFP24,260
261,EMID1,261
262,CD300A,262
263,PTDSS1,263
264,RORA,264
265,RPS6KA3,265
266,GNG11,266
267,SLC2A3,267
268,ANXA3,268
269,DHRS3,269
270,TK1,270
271,RNF4,271
272,SELENBP1,272
273,DNAJC11,273
274,GANAB,274
275,F11R,275
276,FTSJ3,276
277,RPS6KA5,277
278,FGFR1OP,278
279,BC005561,279
280,DPP8,280
281,GRK3,281
282,ARHGEF39,282
283,ZBTB38,283
284,NUP107,284
285,MYB,285
286,HACD3,286
287,CYBC1,287
288,MAD2L1,288
289,AGPS,289
290,PLD3,290
291,RB1,291
292,PSEN1,292
293,LONP2,293
294,IGSF6,294
295,VPS16,295
296,SNX30,296
297,IGTP,297
298,NFATC2,298
299,ATG12,299
300,PRKCH,300
301,RANGAP1,301
302,MCM2,302
303,1700017B05RIK,303
304,FAM91A1,304
305,GATA2,305
306,ITSN1,306
307,MFSD14B,307
308,MIS12,308
309,RANBP3,309
310,IPO9,310
311,TCN2,311
312,ZNRF2,312
313,TMEM173,313
314,E2F8,314
315,MARS,315
316,TLE2,316
317,FUT7,317
318,TMEM97,318
319,APOE,319
320,ZBTB16,320
321,G6PDX,321
322,GRINA,322
323,GRIA3,323
324,CCDC50,324
325,ZDHHC13,325
326,RORC,326
327,ARHGEF18,327
328,UAP1,328
329,MILR1,329
330,AKNA,330
331,NSD2,331
332,MTMR6,332
333,TRIM35,333
334,IRF8,334
335,NAP1L3,335
336,MYCT1,336
337,PA2G4,337
338,SETD2,338
339,MLKL,339
340,IL12A,340
341,GMCL1,341
342,SLCO3A1,342
343,FASTKD2,343
344,ABCG2,344
345,CDC6,345
346,ANXA1,346
347,GBP2,347
348,TPM4,348
349,PLAG1,349
350,COPB1,350
351,NCAPD2,351
352,SCARF1,352
353,MKI67,353
354,PLAA,354
355,TESPA1,355
356,RELB,356
357,FOXRED1,357
358,GM1966,358
359,ERLIN1,359
360,TNIP3,360
361,IL21R,361
362,EBI3,362
363,METTL27,363
364,ATP8B4,364
365,IKZF1,365
366,SLC44A2,366
367,TSC22D3,367
368,DENND2D,368
369,INO80D,369
370,TGM2,370
371,MIS18BP1,371
372,ITGAL,372
373,TOP2A,373
374,RARS,374
375,ELP2,375
376,FIGNL1,376
377,FLNB,377
378,CTSL,378
379,ITIH5,379
380,CSF2RB,380
381,ST6GALNAC4,381
382,TYROBP,382
383,TRIB3,383
384,NOP2,384
385,APLP2,385
386,ALAS1,386
387,MOB3C,387
388,PECAM1,388
389,ICAM1,389
390,PGLYRP2,390
391,CSGALNACT1,391
392,TLR4,392
393,RUNX1T1,393
394,MICU1,394
395,SNRPB,395
396,CASP4,396
397,TRPS1,397
398,JUN,398
399,SESN1,399
400,ABCB8,400
401,TMEM206,401
402,SNAP23,402
403,LZTS1,403
404,MCM6,404
405,NUDT19,405
406,ZFP945,406
407,BTG2,407
408,PTGR1,408
409,SOX18,409
410,IRGM2,410
411,CERK,411
412,NFAM1,412
413,NCF1,413
414,TRPC6,414
415,MSMO1,415
416,MECOM,416
417,EBF1,417
418,ZFP451,418
419,BC035044,419
420,TCF19,420
421,CTR9,421
422,RCC1,422
423,CISH,423
424,AHCYL1,424
425,2610035D17RIK,425
426,ACOX1,426
427,OTULINL,427
428,CERS4,428
429,PRMT7,429
430,ABL1,430
431,GIMAP6,431
432,TXNDC11,432
433,LCP2,433
434,DNAJC10,434
435,TIE1,435
436,RASA4,436
437,CNIH1,437
438,JPT2,438
439,HP,439
440,GOLPH3,440
441,CKAP5,441
442,INPP5B,442
443,CTLA2A,443
444,USP10,444
445,PBK,445
446,FAM111A,446
447,PARP8,447
448,DDX20,448
449,ARID3B,449
450,LDHB,450
451,NEURL3,451
452,SCARB1,452
453,FLOT2,453
454,CD53,454
455,REL,455
456,CDCA4,456
457,CPA3,457
458,IARS2,458
459,MORC3,459
460,HEXA,460
461,POLE3,461
462,PRIM2,462
463,GM4759,463
464,FAM76B,464
465,RARB,465
466,F630028O10RIK,466
467,EPAS1,467
468,IRF9,468
469,TUBGCP2,469
470,STARD7,470
471,TYMS,471
472,RUVBL2,472
473,CCDC137,473
474,DDX58,474
475,LAP3,475
476,HNRNPAB,476
477,CASP1,477
478,GOLT1B,478
479,TBC1D9B,479
480,BTAF1,480
481,CTLA2B,481
482,PLIN3,482
483,MYC,483
484,MYO5A,484
485,JARID2,485
486,DUSP1,486
487,CSRP3,487
488,PDZK1IP1,488
489,SHISA8,489
490,GIMAP5,490
491,RASSF4,491
492,ATP6AP2,492
493,TBC1D5,493
494,BACE1,494
495,PPAT,495
496,UBA7,496
497,CHORDC1,497
498,BCL2,498
499,CTSF,499
500,LY6C2,500
501,HMGB2,501
502,TAF12,502
503,FAR1,503
504,SLC18A2,504
505,IDH1,505
506,FEM1B,506
507,CLEC12A,507
508,LONP1,508
509,PRPS2,509
510,IL27RA,510
511,RAB31,511
512,CYB5R1,512
513,EIF1AD,513
514,S100A6,514
515,GSR,515
516,DLST,516
517,DNAJC5,517
518,NDE1,518
519,USP11,519
520,XAF1,520
521,SMARCA2,521
522,MCM4,522
523,GMFB,523
524,PPP1R15A,524
525,RPRD1B,525
526,GLIPR2,526
527,RFC4,527
528,SLA2,528
529,IGHM,529
530,DENND1C,530
531,VAV3,531
532,PRELID3B,532
533,PSTPIP1,533
534,GBP3,534
535,WDR55,535
536,NFAT5,536
537,AP3S1,537
538,FGL2,538
539,EZR,539
540,ESAM,540
541,UNC93B1,541
542,MEIS1,542
543,ZFP367,543
544,PREP,544
545,NCEH1,545
546,TIMM29,546
547,HLF,547
548,CTSG,548
549,HDAC11,549
550,ATP11C,550
551,CTSZ,551
552,CLPTM1L,552
553,UTP4,553
554,ANXA5,554
555,HDC,555
556,TCP11L2,556
557,CLN5,557
558,MFNG,558
559,CHRNB1,559
560,MAN2A2,560
561,MAML3,561
562,SPNS2,562
563,MSH6,563
564,NDN,564
565,XRCC3,565
566,COQ8A,566
567,OTUD6B,567
568,PFKP,568
569,PSAT1,569
570,EPB41L4B,570
571,TTF2,571
572,NFE2,572
573,TMEM229B,573
574,FCGR3,574
575,STXBP4,575
576,PBX1,576
577,PTGS1,577
578,SPNS3,578
579,GBP7,579
580,YBX1,580
581,GPR65,581
582,HELLS,582
583,UMPS,583
584,SLC30A5,584
585,VSIR,585
586,TCIRG1,586
587,LGALS1,587
588,POLR1B,588
589,SNAP47,589
590,XPNPEP1,590
591,PIM2,591
592,HDAC2,592
593,POLR2B,593
594,MAPKAPK3,594
595,PLXNC1,595
596,TM7SF3,596
597,PAK1,597
598,ZFP35,598
599,ZDHHC6,599
600,DHFR,600
601,APBB1,601
602,MTREX,602
603,PUS7,603
604,IIGP1,604
605,IARS,605
606,CUL3,606
607,ARL8B,607
608,PRPF4,608
609,NFKBIA,609
610,CD82,610
611,UHRF1,611
612,PRKCQ,612
613,TACC3,613
614,GPR160,614
615,ANXA2,615
616,ADA,616
617,CCL4,617
618,MAGED2,618
619,MYO1G,619
620,ISYNA1,620
621,IGKC,621
622,SPO11,622
623,SLC28A2,623
624,SGMS1,624
625,CYP2J9,625
626,4833439L19RIK,626
627,CDCA8,627
628,GM5111,628
629,ARL6IP6,629
630,LY6A,630
631,ZEB2,631
