	MCM6	MCM3	ORC2	MCM5	MCM4	MCM2	MCM7	RAD51	KLF6	JUN	BTG2	POLR2B	XRCC3	XRCC6	ERCC8	GTF2H1	TCF19	SPI1	GATA2	EBF1	IKZF1	TLR4	MYB	IRF8	RUNX1T1	GTF2F1	CTR9	SNRPB	TAF12	YBX1	MLLT3	PHB2	MYCN	XPC	POLR1B	E2F4	RB1	MYC	CBFB	GFI1B	PA2G4	MAPK1	MAPK12	REXO4	RARB	HDAC2	SMARCA2	JARID2	CBX7	MECOM	HDAC7	HDAC11	DDX20	EGR1	ZFP36	HMGB2	MIS18BP1	CENPK	NFKBIA	REL	RELB	SPO11	DEK	ABL1	H1F0	MED16	FOXO1	PHF10	EPAS1	HIF3A	TSC22D3	IRF7	DDX58	STAT2	IRF9	MEIS1	RORC	RORA	RUVBL2	PBX1	HCFC1	APBB1	FEM1B	ZBTB16	RNF4	CREB5	ATF7	RPS6KA5	NDN	ELF1	E2F8	NFATC2
BTG2	0.0869565217391304	0.0851256530758749	0.298142396999972	0.0889108448948774	0.0869565217391304	0.0833680772720258	0.120385853085769	0.104257207028537	0.095672974646988	0.132614902110761	1	0.0538381902058166	0.12267912301643	0.110473635333221	0.130434782608696	0.111455642515071	0.104257207028537	0.0785674201318386	0.205986873205428	0.107676380411633	0.120385853085769	0.036025803716501	0.0943041920192897	0.137118234038212	0.167183463772606	0.091003151038658	0.127688479613812	0.147441956154897	0.0869565217391304	0.16638958140993	0.133366267342316	0.113500870767833	0.0737209780774486	0.149801177254628	0.091003151038658	0.110581467116173	0.179877500165315	0.0980769303311342	0.139875721236047	0.147441956154897	0.231325972786496	0.0798882346525412	0.091003151038658	0.0538381902058166	0.158990750187223	0.130434782608696	0.0875935743710676	0.108893101296094	0.151716521227252	0.0976934413538754	0.187251471568285	0.188608384038579	0.184302445193621	0.103452120022374	0.128331750584836	0.110473635333221	0.15762208124782	0.131876094679157	0.0893633203101749	0.133366267342316	0.104257207028537	0.0788110406239101	0.0521286035142687	0.0998475714488415	0.045501575519329	0.0628694613461932	0.141876088459791	0.0817860820109531	0.117953564923918	0.127688479613812	0.186500961648063	0.108893101296094	0.0572833150126205	0.125108648434245	0.107676380411633	0.0774403092662366	0.095394450112334	0.0583957162473784	0.131351734373183	0.117953564923918	0.135302018298348	0.17025130615175	0.147441956154897	0.150482316357212	0.102838675528659	0.0538381902058166	0.125436301501064	0.120385853085769	0.187251471568285	0.0538381902058166	0.0774403092662366	0.157173653365483
POLR2B	0.16151457061745	0.158113883008419	0.456435464587638	0.165144564768954	0.16151457061745	0.132598708826359	0.149071198499986	0.161374306091976	0.236939551103637	0.164214165451192	0.0538381902058166	1	0.15191090506255	0.102597835208515	0.0538381902058166	0.345032779671177	0.129099444873581	0.246986191211649	0.170046060379541	0.266666666666667	0.149071198499986	0	0.116774841624228	0.127342907993403	0.276026223736942	0.169030850945703	0.105409255338946	0.0912870929175277	0.107676380411633	0.20056488422556	0.220192753025272	0.0351364184463153	0.136930639376292	0.13912166872805	0.563436169819011	0.182574185835055	0.111369209277941	0.121446541889315	0.173205080756888	0.243432247780074	0.0716114874039433	0.0989238733658996	0.225374467927604	0.133333333333333	0.157499846191632	0.107676380411633	0.144620305212437	0.179786629990198	0.187867287325545	0.161295567709102	0.13912166872805	0.0778498944161523	0.136930639376292	0.12810252304407	0.0953462589245592	0.102597835208515	0.195180014589707	0.0816496580927726	0.0368855556781659	0.110096376512636	0.129099444873581	0.243975018237133	0.193649167310371	0.103032573745655	0.169030850945703	0.233549683248457	0.105409255338946	0.15191090506255	0.109544511501033	0.210818510677892	0.115470053837925	0.134839972492648	0.0709326902131909	0.103279555898864	0.133333333333333	0.191785320594154	0.157499846191632	0.144620305212437	0.0650600048632355	0.109544511501033	0.125656172487509	0.0702728368926307	0.121716123890037	0.074535599249993	0.212238179989004	0.133333333333333	0.110512418425634	0.149071198499986	0.13912166872805	0.133333333333333	0.143838990445615	0.194624736040381
XRCC3	0.204465205027383	0.280224269158903	0.0599161759894059	0.250872603002127	0.204465205027383	0.134839972492648	0.264197974633739	0.392232270276368	0.224960635332924	0.0831530749926064	0.12267912301643	0.15191090506255	1	0.233785950059759	0.12267912301643	0.209656967344384	0.098058067569092	0.282912576057869	0.0861061697819235	0.15191090506255	0.141534629268074	0.0338837073785849	0.118262479197817	0.128965176043832	0.104828483672192	0.128388147753274	0.0800640769025436	0.138675049056307	0.0817860820109531	0.0778498944161523	0.167248402001418	0.0800640769025436	0.10400628679223	0.281787981470539	0.171184197004365	0.138675049056307	0.063443240165672	0.0922452704756137	0.131558702896054	0.138675049056307	0.108785658644084	0.150276151353069	0.256776295506548	0.15191090506255	0.119629720910916	0.0817860820109531	0.137308759095272	0.136557748399784	0.142695448246348	0.0918845837747533	0.105670493051452	0.118262479197817	0.242681335848538	0.097300851082104	0.0965609099170535	0.155857300039839	0.14824986333222	0.0620173672946042	0.0840497722020789	0.125436301501064	0.163430112615153	0.14824986333222	0.147087101353638	0.187821258343517	0.128388147753274	0.118262479197817	0.133440128170906	0.0769230769230769	0.0832050294337844	0.240192230707631	0.0877058019307029	0.17069718549973	0.134693114610091	0.156892908110547	0.15191090506255	0.109253556109384	0.0897222906831869	0.0823852554571635	0.22237479499833	0.110940039245046	0.0954427144463667	0.106752102536725	0.18490006540841	0.0566138517072298	0.128965176043832	0.101273936708367	0.0850102284084451	0.188712839024099	0.176117488419087	0.101273936708367	0.145671408145846	0.177393718796725
XRCC6	0.276184088333054	0.243332131696144	0.158113883008419	0.254152122626207	0.276184088333054	0.192450089729875	0.28039700806402	0.248349816949696	0.212707993911967	0.168480178858653	0.110473635333221	0.102597835208515	0.233785950059759	1	0.193328861833138	0.176998081351197	0.0662266178532522	0.242681335848538	0.101770419803951	0.205195670417031	0.229415733870562	0.0800955177350543	0.139776536170403	0.195976600339204	0.141598465080958	0.173421993904824	0.108147614087175	0.0936585811581694	0.138092044166527	0.161295567709102	0.169434748417471	0.0901230117393125	0.163902517026796	0.285471640841884	0.173421993904824	0.163902517026796	0.0999795980820074	0.137061675205444	0.177704663327728	0.156097635263616	0.146943671674129	0.126867190722283	0.14451832825402	0.205195670417031	0.161591432649355	0.138092044166527	0.241113116432351	0.115285743977679	0.128498513240647	0.144800040662221	0.118946517017452	0.159744612766174	0.234146452895423	0.147859217427043	0.0815193313407531	0.298245614035088	0.200250469728704	0.167541563316678	0.132453235706504	0.197673873153717	0.198679853559757	0.200250469728704	0.16556654463313	0.116280109244926	0.14451832825402	0.119808459574631	0.1441968187829	0.129881083366533	0.112390297389803	0.162221421130763	0.118469775551818	0.230571487955358	0.218326213841689	0.132453235706504	0.205195670417031	0.147575690382985	0.100994645405847	0.12983013961742	0.283688165448997	0.149853729853071	0.150407264907739	0.162221421130763	0.124878108210893	0.133825844757828	0.174201422523737	0.136797113611354	0.0952380952380952	0.203925096773833	0.166525123824432	0.136797113611354	0.147575690382985	0.199680765957718
ERCC8	0.0869565217391304	0.0425628265379374	0.279205395326019	0.0444554224474387	0.0869565217391304	0.276782919404274	0.120385853085769	0.130321508785672	0.047836487323494	0.0884099347405071	0.130434782608696	0.0538381902058166	0.12267912301643	0.193328861833138	1	0.167183463772606	0.104257207028537	0.0930484210398471	0.0457748607123174	0.107676380411633	0.0902893898143269	0.036025803716501	0.0628694613461932	0.0685591170191061	0.167183463772606	0.136504726557987	0.0851256530758749	0.0737209780774486	0.0869565217391304	0.24913643956122	0.0889108448948774	0.113500870767833	0.0737209780774486	0.224701765881942	0.091003151038658	0.0737209780774486	0.0449693750413288	0.0980769303311342	0.186500961648063	0.147441956154897	0.057831493196624	0.0998602933156765	0.045501575519329	0.107676380411633	0.095394450112334	0.0652173913043478	0.0583957162473784	0.0725954008640628	0.101144347484835	0.0651289609025836	0.0749005886273138	0.125738922692386	0.0737209780774486	0.0258630300055936	0.0769990503509018	0.0828552264999161	0.15762208124782	0.131876094679157	0.1191510937469	0.0889108448948774	0.104257207028537	0.0788110406239101	0.0521286035142687	0.0998475714488415	0.045501575519329	0.0628694613461932	0.0851256530758749	0.12267912301643	0.0884651736929383	0.0851256530758749	0.186500961648063	0.0725954008640628	0.0286416575063102	0.0834057656228299	0.107676380411633	0.0774403092662366	0.0635963000748893	0.0583957162473784	0.131351734373183	0.0589767824619589	0.101476513723761	0.17025130615175	0.147441956154897	0.0902893898143269	0.171397792547765	0.0538381902058166	0.0620173672946042	0.0802572353905128	0.112350882940971	0.0538381902058166	0.0387201546331183	0.0943041920192897
GTF2H1	0.111455642515071	0.109108945117996	0.120385853085769	0.113960576459638	0.111455642515071	0.231793162486383	0.154303349962092	0.167038276195265	0.122627867896993	0.169977809901022	0.111455642515071	0.345032779671177	0.209656967344384	0.176998081351197	0.167183463772606	1	0.133630620956212	0.0620621397951739	0.117342929769771	0.207019667802706	0.115727512471569	0	0.161164592805076	0.131812432549124	0.214285714285714	0.116642368703961	0.109108945117996	0.0944911182523068	0.111455642515071	0.155699788832305	0.227921152919276	0.0363696483726654	0.14173667737846	0.288009216442392	0.174963553055941	0.14173667737846	0.0864585626556352	0.150850936546281	0.119522860933439	0.125988157669742	0.0741249316661101	0.127994921262284	0.116642368703961	0.207019667802706	0.0815139145939222	0.111455642515071	0.149696237713024	0.186096842079694	0.194461117065649	0.0834783871129682	0.0960030721474639	0.080582296402538	0.0944911182523068	0.0994490316197694	0.0328975847479884	0.106198848810718	0.101015254455221	0.0845154254728517	0.0763603548321213	0.113960576459638	0.0890870806374748	0.101015254455221	0.133630620956212	0.0853190767587337	0.116642368703961	0.40291148201269	0.145478593490662	0.104828483672192	0.0755928946018454	0.163663417676994	0.119522860933439	0.139572631559771	0	0.0534522483824849	0.0690065559342354	0.14888750009564	0.122270871890883	0.112272178284768	0.168358757425368	0.0755928946018454	0.173421993904824	0.145478593490662	0.125988157669742	0.077151674981046	0.131812432549124	0.138013111868471	0.117851130197758	0.102868899974728	0.0960030721474639	0.138013111868471	0.099258333397093	0.241746889207614
TCF19	0.104257207028537	0.102062072615966	0.171245450561521	0.106600358177805	0.104257207028537	0.128623938856882	0.0962250448649376	0.0625	0.114707866935281	0.052999894000318	0.104257207028537	0.129099444873581	0.098058067569092	0.0662266178532522	0.104257207028537	0.133630620956212	1	0.161591432649355	0.0548821299948452	0.129099444873581	0.0721687836487032	0	0.226133508433323	0.0821994936526786	0.133630620956212	0.109108945117996	0.102062072615966	0.0883883476483184	0.104257207028537	0.456435464587638	0.106600358177805	0.0680413817439772	0.0883883476483184	0.0898026510133875	0.109108945117996	0.0883883476483184	0.107832773203438	0.14110813025754	0.111803398874989	0.117851130197758	0.138675049056307	0.0478913142610576	0.109108945117996	0.129099444873581	0.0762492851663023	0.0521286035142687	0.0700140042014005	0.174077655955698	0.121267812518166	0.078086880944303	0.0898026510133875	0.150755672288882	0.0883883476483184	0.0620173672946042	0.0615457454896664	0.0662266178532522	0.188982236504614	0.158113883008419	0.142857142857143	0.106600358177805	0.0833333333333333	0.0944911182523068	0.125	0.0399043442233811	0.109108945117996	0.150755672288882	0.0680413817439772	0.098058067569092	0.0707106781186548	0.102062072615966	0.223606797749979	0.174077655955698	0	0.1	0.129099444873581	0.0928476690885259	0.0762492851663023	0.0700140042014005	0.0629940788348712	0.0707106781186548	0.0811107105653813	0.0680413817439772	0.117851130197758	0.0721687836487032	0.0821994936526786	0.129099444873581	0.249485066394583	0.0962250448649376	0.0898026510133875	0.129099444873581	0.0928476690885259	0.0753778361444409
SPI1	0.215352760823266	0.139572631559771	0.248451997499977	0.128388147753274	0.115727512471569	0.149071198499986	0.0800640769025436	0.133333333333333	0.169030850945703	0.098058067569092	0.115518196451582	0.210558721903079	0.148704479128983	0.251259453814803	0.0911921505175107	0.288675134594813	0.176014394654657	1	0.0877058019307029	0.202259958738973	0.322329185610152	0.293294230042707	0.115662986393248	0.153619074528514	0.197814142018736	0.0899235973995271	0.144097604426059	0.169434748417471	0.116510345607093	0.0823231949922678	0.188608384038579	0.205195670417031	0.136797113611354	0.0444554224474387	0.188444590361102	0.200250469728704	0.136082763487954	0.15876322406928	0.128388147753274	0.0851256530758749	0.0744692296494995	0.156892908110547	0.158361516492979	0.604068696340896	0.0989904948940698	0.109985336266015	0.0900932384402329	0.111386479838528	0.106600358177805	0.114079161899069	0.134491097464321	0.0583211843519804	0.128965176043832	0.125988157669742	0.117851130197758	0.128388147753274	0.167984210226323	0.129099444873581	0.152498570332605	0.248349816949696	0.0916698497028211	0.0962250448649376	0.0807572853087248	0.224525104684854	0.134908125123986	0.604068696340896	0.250872603002127	0.161164592805076	0.11907241805196	0.0943202124376537	0.101180582314544	0.255344115428476	0.098058067569092	0.354374653931171	0.257247877713763	0.0716114874039433	0.0998475714488415	0.186096842079694	0.166759336491268	0.184302445193621	0.237232101047565	0.181025128880568	0.0944911182523068	0.102418311299838	0.629253204965693	0.229900244935851	0.163663417676994	0.138039407593558	0.39167472590032	0.158113883008419	0.156772360333924	0.091003151038658
GATA2	0.0915497214246348	0.0896221429896442	0.127994921262284	0.0936072754401818	0.0915497214246348	0.0608580619450185	0.084496566736597	0.0823231949922678	0.302179779099527	0.232699765779077	0.205986873205428	0.170046060379541	0.0861061697819235	0.101770419803951	0.0457748607123174	0.117342929769771	0.0548821299948452	0.14213381090374	1	0.368433130822338	0.237646593946679	0.0474109392311984	0.231666187312523	0.270676997769406	0.176014394654657	0.119762626191326	0.156838750231877	0.0776150525706333	0.137324582136952	0.115727512471569	0.140410913160273	0.0448110714948221	0.271652683997216	0.118285458403163	0.119762626191326	0.291056447139875	0.15387039919305	0.185863553954972	0.245440346836908	0.310460210282533	0.0608862565547983	0.0420540373583895	0.0958101009530607	0.0566820201265136	0.251083390830662	0.125880866958873	0.138330636481472	0.114645030520303	0.133108717016251	0.171422974035089	0.137999701470356	0.0992855088482243	0.11642257885595	0.245062455393638	0.121599417765367	0.174463576806774	0.124460972046753	0.104131520175093	0.0940836514197346	0.280821826320545	0.201234476647766	0.103717476705628	0.10976425998969	0.105121699537279	0.0718575757147955	0.0992855088482243	0.209118333642503	0.129159254672885	0.294937199768406	0.291271964716344	0.147264208102145	0.229290061040605	0.105540964575161	0.219528519979381	0.283410100632568	0.32612338205663	0.251083390830662	0.245921131522617	0.11063197515267	0.263891178740153	0.178061142448941	0.134433214484466	0.103486736760844	0.158431062631119	0.144361065477016	0.283410100632568	0.144620305212437	0.126744850104896	0.197142430671938	0.311751110695825	0.244592536542473	0.31440411135271
EBF1	0.215352760823266	0.158113883008419	0.150755672288882	0.165144564768954	0.215352760823266	0.17817416127495	0.198761597999981	0.129099444873581	0.592348877759092	0.328428330902384	0.107676380411633	0.266666666666667	0.15191090506255	0.205195670417031	0.107676380411633	0.207019667802706	0.129099444873581	0.502079011046402	0.368433130822338	1	0.447213595499958	0.0446099736745471	0.428174419288838	0.46692399597581	0.345032779671177	0.281718084909506	0.263523138347365	0.136930639376292	0.376867331440716	0.114373927749453	0.330289129537908	0.0702728368926307	0.547722557505166	0.231869447880084	0.281718084909506	0.502079011046402	0.167053813916911	0.291471700534356	0.346410161513775	0.547722557505166	0.0716114874039433	0.0989238733658996	0.169030850945703	0.133333333333333	0.354374653931171	0.16151457061745	0.289240610424875	0.224733287487747	0.187867287325545	0.443562811200031	0.13912166872805	0.155699788832305	0.182574185835055	0.384307569132209	0.190692517849118	0.239394948819869	0.29277002188456	0.244948974278318	0.147542222712663	0.55048188256318	0.430331482911935	0.243975018237133	0.258198889747161	0.103032573745655	0.169030850945703	0.233549683248457	0.421637021355784	0.3038218101251	0.401663208837122	0.579750904364203	0.346410161513775	0.494413232473044	0.141865380426382	0.46475800154489	0.6	0.527409631633923	0.472499538574895	0.470015991940422	0.260240019452942	0.438178046004133	0.293197735804187	0.175682092231577	0.182574185835055	0.335410196624968	0.297133451984606	0.6	0.137890050665338	0.248451997499977	0.278243337456101	0.666666666666667	0.431516971336846	0.467099366496914
IKZF1	0.180578779628654	0.147313912747197	0.104381375587932	0.153864363724166	0.150482316357212	0.128564869306645	0.166666666666667	0.144337567297406	0.331133089266261	0.290695279147	0.120385853085769	0.149071198499986	0.141534629268074	0.229415733870562	0.0902893898143269	0.115727512471569	0.0721687836487032	0.469097093716571	0.237646593946679	0.447213595499958	1	0.0623443335067271	0.326395604916933	0.355934248407187	0.270030862433661	0.251976315339485	0.176776695296637	0.127577590769957	0.210675242900096	0.0774403092662366	0.215410109213832	0.117851130197758	0.280670699693906	0.181466546577824	0.188982236504614	0.331701736001889	0.202336162068524	0.203672042472588	0.322748612183951	0.340206908719886	0.120096115353815	0.138250315902333	0.157485197087178	0.074535599249993	0.264135271897687	0.180578779628654	0.222324322949972	0.226133508433323	0.245049014704902	0.315584372133601	0.233314131314346	0.174077655955698	0.229639663385923	0.304348821466759	0.159900537266708	0.267651689515655	0.218217890235992	0.136930639376292	0.164957219768465	0.307728727448332	0.336787657027282	0.136386181397495	0.180421959121758	0.115193919396023	0.0944911182523068	0.174077655955698	0.255344115428476	0.198148480975304	0.32659863237109	0.383016173142713	0.193649167310371	0.326637289959244	0.158610317143629	0.317542648054294	0.372677996249965	0.321633760451339	0.35218036253025	0.282958229209055	0.218217890235992	0.347011046894284	0.327805034053593	0.176776695296637	0.170103454359943	0.3125	0.213560549044312	0.298142396999972	0.214285714285714	0.194444444444444	0.259237923682606	0.335410196624968	0.375239387193228	0.39167472590032
TLR4	0.036025803716501	0.0352672807929299	0.101079739143854	0.0184177367170939	0.0180129018582505	0.181025128880568	0.0166251556017939	0.043193421279068	0.0396370017644709	0.0640989089804472	0.036025803716501	0	0.0338837073785849	0.0800955177350543	0.036025803716501	0	0	0.155643201591173	0.0474109392311984	0.0446099736745471	0.0623443335067271	1	0.0390699195802967	0.198826732062909	0.046175709653961	0.0377023090543706	0.0529009211893949	0.0305423610890763	0.0540387055747515	0.188025358272589	0.0368354734341879	0.1175576026431	0.0458135416336145	0.0465466048463804	0.0188511545271853	0.0458135416336145	0.0372613312053305	0.0650127244385654	0.0386333704643128	0.0407231481187684	0.023959399259138	0.0744692296494995	0.0188511545271853	0	0.0658693499283178	0.0540387055747515	0.0241931550312442	0.0150380190579342	0.0209518868547528	0.0674567908999142	0.0465466048463804	0.0781398391605935	0.0458135416336145	0.075004783620887	0.0425339410059113	0.137306601831522	0.032651157422417	0.0546358364708153	0.148091730099662	0.128924157019658	0.100784649651159	0.0163255787112085	0.021596710639534	0.11720515026157	0	0	0.0705345615858598	0.0338837073785849	0.0733016666137831	0.0705345615858598	0.0386333704643128	0.10526613340554	0.201724471996047	0.103664211069763	0.0669149605118206	0.0320832678857616	0.0263477399713271	0.0362897325468663	0.0544185957040283	0.0366508333068916	0.0700689818339013	0.0940460821144798	0.0407231481187684	0.0374066001040362	0.0568076377322596	0.0446099736745471	0.136398867894095	0.0831257780089694	0.0620621397951739	0.0223049868372735	0.0320832678857616	0.0781398391605935
MYB	0.125738922692386	0.0923186182344996	0.179374000833544	0.0964236519799837	0.125738922692386	0.130051217752471	0.145064713296415	0.0942222951805511	0.311271508739734	0.287641247445267	0.0943041920192897	0.116774841624228	0.118262479197817	0.139776536170403	0.0628694613461932	0.161164592805076	0.226133508433323	0.0662266178532522	0.231666187312523	0.428174419288838	0.326395604916933	0.0390699195802967	1	0.297408958257966	0.201455741006345	0.164487923739942	0.184637236468999	0.106600358177805	0.188608384038579	0.160128153805087	0.224988521286629	0.0615457454896664	0.293150984988964	0.162459108322165	0.164487923739942	0.293150984988964	0.130051217752471	0.241092311813895	0.235969951862135	0.248734169081546	0.0836242010007091	0.0866386473386862	0.0657951694959769	0.0778498944161523	0.229900244935851	0.125738922692386	0.1688801323683	0.262431940540739	0.182818106031783	0.235440804674006	0.162459108322165	0.0909090909090909	0.186550626811159	0.261785157202368	0.111340442853781	0.159744612766174	0.170940864689457	0.143019388386839	0.129219147676184	0.321412173266612	0.301511344577764	0.113960576459638	0.150755672288882	0.0962528998502844	0.0986927542439654	0.136363636363636	0.22566773346211	0.147828098997271	0.234520787991171	0.307728727448332	0.134839972492648	0.314918328648887	0.0828315366562582	0.271360210119987	0.350324524872685	0.251951629930134	0.229900244935851	0.211100165460375	0.151947435279517	0.277160931262294	0.195646395217807	0.123091490979333	0.14213381090374	0.217597069944622	0.148704479128983	0.311399577664609	0.18394180184549	0.174077655955698	0.216612144429553	0.350324524872685	0.30794088102572	0.295454545454545
IRF8	0.137118234038212	0.134231211042805	0.328428330902384	0.140199927446556	0.137118234038212	0.0815139145939222	0.126554399433667	0.102749367065848	0.377157143202357	0.278820124830194	0.137118234038212	0.127342907993403	0.128965176043832	0.195976600339204	0.0685591170191061	0.131812432549124	0.0821994936526786	0.0912870929175277	0.270676997769406	0.46692399597581	0.355934248407187	0.198826732062909	0.297408958257966	1	0.175749910065499	0.179374000833544	0.234904619324909	0.116247638743819	0.239956909566871	0.447213595499958	0.210299891169834	0.0671156055214024	0.348742916231458	0.177161578607248	0.143499200666835	0.348742916231458	0.141820789703788	0.201049625529064	0.294085848837523	0.309993703316851	0.0911921505175107	0.0787328356524048	0.107624400500126	0.0848952719956018	0.30084732633834	0.137118234038212	0.207184164982259	0.143090951758036	0.15949044456578	0.282422891279703	0.118107719071499	0.148704479128983	0.203433367801684	0.30586777135732	0.161888931703271	0.239526955970138	0.18641092980036	0.155962573473011	0.117427848075255	0.38554980047803	0.273998312175596	0.12427395320024	0.164398987305357	0.157445610705798	0.107624400500126	0.148704479128983	0.335578027607012	0.16120647005479	0.278994332985166	0.402693633128415	0.220564386628142	0.429272855274107	0.112909688044286	0.328797974610715	0.509371631973611	0.274753129892699	0.325917936866535	0.276245553309678	0.18641092980036	0.325493388482694	0.240021336178199	0.178974948057073	0.154996851658426	0.28474739872575	0.189189189189189	0.382028723980208	0.0615457454896664	0.1898315991505	0.236215438142997	0.424476359978009	0.366337506523598	0.396545277677288
RUNX1T1	0.222911285030141	0.109108945117996	0.172825282455071	0.113960576459638	0.167183463772606	0.302641915143014	0.154303349962092	0.133630620956212	0.18394180184549	0.198307444884526	0.167183463772606	0.276026223736942	0.104828483672192	0.141598465080958	0.167183463772606	0.214285714285714	0.133630620956212	0.346410161513775	0.176014394654657	0.345032779671177	0.270030862433661	0.046175709653961	0.201455741006345	0.175749910065499	1	0.174963553055941	0.218217890235992	0.14173667737846	0.222911285030141	0.268133222179948	0.227921152919276	0.181848241863327	0.188982236504614	0.144004608221196	0.291605921759902	0.188982236504614	0.17291712531127	0.150850936546281	0.179284291400159	0.314970394174356	0.22237479499833	0.127994921262284	0.174963553055941	0.138013111868471	0.203784786484806	0.139319553143838	0.18712029714128	0.186096842079694	0.194461117065649	0.166956774225936	0.288009216442392	0.241746889207614	0.236227795630767	0.132598708826359	0.0986927542439653	0.176998081351197	0.202030508910442	0.169030850945703	0.114540532248182	0.170940864689457	0.267261241912424	0.202030508910442	0.133630620956212	0.0853190767587337	0.116642368703961	0.161164592805076	0.181848241863327	0.314485451016575	0.113389341902768	0.218217890235992	0.239045721866879	0.186096842079694	0.110133464732153	0.213808993529939	0.207019667802706	0.198516666794186	0.203784786484806	0.224544356569536	0.202030508910442	0.188982236504614	0.260132990857236	0.145478593490662	0.188982236504614	0.192879187452615	0.219687387581873	0.276026223736942	0.111455642515071	0.25717224993682	0.192006144294928	0.138013111868471	0.198516666794186	0.161164592805076
GTF2F1	0.182006302077316	0.133630620956212	0.0538381902058166	0.139572631559771	0.182006302077316	0.156983501655645	0.167984210226323	0.136386181397495	0.250313087160879	0.138786300617768	0.091003151038658	0.169030850945703	0.128388147753274	0.173421993904824	0.136504726557987	0.116642368703961	0.109108945117996	0.23816275411477	0.119762626191326	0.281718084909506	0.251976315339485	0.0377023090543706	0.164487923739942	0.179374000833544	0.174963553055941	1	0.222717701593687	0.115727512471569	0.318511028635303	0.156385810542806	0.186096842079694	0.0890870806374748	0.192879187452615	0.195965450417405	0.19047619047619	0.270030862433661	0.117655201333753	0.143697486239747	0.29277002188456	0.205737799949456	0.0605227532668802	0.083605932469415	0.0952380952380952	0.112687233963802	0.16638958140993	0.136504726557987	0.183339699405642	0.151947435279517	0.211702449609985	0.136319635318199	0.0783861801669621	0.131590338991954	0.192879187452615	0.135332990490192	0.080582296402538	0.202325659555628	0.247435829652697	0.207019667802706	0.12469593727771	0.186096842079694	0.218217890235992	0.164957219768465	0.218217890235992	0.104494101692124	0.142857142857143	0.197385508487931	0.17817416127495	0.171184197004365	0.123442679969674	0.222717701593687	0.195180014589707	0.189934294099397	0.0899235973995271	0.174574312188794	0.225374467927604	0.202610224618277	0.133111665127944	0.152783082838035	0.109971479845643	0.154303349962092	0.176998081351197	0.1187827741833	0.154303349962092	0.157485197087178	0.179374000833544	0.169030850945703	0.117309283050866	0.167984210226323	0.274351630584367	0.169030850945703	0.162088179694622	0.164487923739942
CTR9	0.127688479613812	0.0833333333333333	0.186771841909407	0.0870388279778489	0.127688479613812	0.0669149605118206	0.117851130197758	0.0765465544619743	0.140487871737254	0.15145981284277	0.127688479613812	0.105409255338946	0.0800640769025436	0.108147614087175	0.0851256530758749	0.109108945117996	0.102062072615966	0.13912166872805	0.156838750231877	0.263523138347365	0.176776695296637	0.0529009211893949	0.184637236468999	0.234904619324909	0.218217890235992	0.222717701593687	1	0.108253175473055	0.17025130615175	0.509371631973611	0.174077655955698	0.0555555555555556	0.180421959121758	0.109985336266015	0.133630620956212	0.180421959121758	0.110056363290703	0.153619074528514	0.228217732293819	0.192450089729875	0.0566138517072298	0.0586546415254331	0.0890870806374748	0.105409255338946	0.186771841909407	0.106407066344844	0.142915487618757	0.14213381090374	0.198029508595335	0.0956365069595008	0.109985336266015	0.123091490979333	0.144337567297406	0.126592420885458	0.125629726907402	0.135184517608969	0.154303349962092	0.193649167310371	0.116642368703961	0.174077655955698	0.170103454359943	0.115727512471569	0.153093108923949	0.0814544015563843	0.133630620956212	0.123091490979333	0.138888888888889	0.160128153805087	0.144337567297406	0.208333333333333	0.182574185835055	0.177667263629675	0.0560772154092044	0.204124145231932	0.210818510677892	0.227429413073671	0.155643201591173	0.142915487618757	0.154303349962092	0.144337567297406	0.231793162486383	0.138888888888889	0.144337567297406	0.147313912747197	0.134231211042805	0.158113883008419	0.0660098361984449	0.196418550329597	0.21997067253203	0.158113883008419	0.189524510894726	0.184637236468999
SNRPB	0.110581467116173	0.108253175473055	0.415028678319645	0.113066754216661	0.110581467116173	0.133407469193014	0.136082763487954	0.110485434560398	0.162221421130763	0.0749531688995861	0.147441956154897	0.0912870929175277	0.138675049056307	0.0936585811581694	0.0737209780774486	0.0944911182523068	0.0883883476483184	0.118107719071499	0.0776150525706333	0.136930639376292	0.127577590769957	0.0305423610890763	0.106600358177805	0.116247638743819	0.14173667737846	0.115727512471569	0.108253175473055	1	0.0737209780774486	0.139572631559771	0.150755672288882	0.0721687836487032	0.09375	0.158750158750238	0.154303349962092	0.125	0.0571869638747267	0.0498892578928304	0.118585412256314	0.125	0.196116135138184	0.0846606826848245	0.115727512471569	0.0912870929175277	0.107832773203438	0.0737209780774486	0.0742610657232506	0.0923186182344995	0.214373231428136	0.0828236445561349	0.127000127000191	0.159900537266708	0.3125	0.0657793514480272	0.108798534972311	0.0936585811581694	0.133630620956212	0.111803398874989	0.101015254455221	0.113066754216661	0.147313912747197	0.100222965717159	0.0883883476483184	0.0705415809978875	0.077151674981046	0.106600358177805	0.0962250448649376	0.10400628679223	0.075	0.180421959121758	0.158113883008419	0.153864363724166	0.121410732794658	0.14142135623731	0.136930639376292	0.0984798246447919	0.0808745799025788	0.0742610657232506	0.133630620956212	0.1	0.114707866935281	0.0721687836487032	0.208333333333333	0.0510310363079829	0.116247638743819	0.0456435464587638	0.202610224618277	0.136082763487954	0.158750158750238	0.0456435464587638	0.0984798246447919	0.159900537266708
