	MCM6	MCM3	ORC2	MCM5	MCM4	MCM2	MCM7	RAD51	KLF6	JUN	BTG2	POLR2B	XRCC3	XRCC6	ERCC8	GTF2H1	TCF19	SPI1	GATA2	EBF1	IKZF1	TLR4	MYB	IRF8	RUNX1T1	GTF2F1	CTR9	SNRPB	TAF12	YBX1	MLLT3	RORC	PLAG1	PHB2	MYC	MYCN	XPC	CENPK	RNF4	HMGB2	ZBTB16	MIS18BP1	POLR1B	E2F4	RB1	HCFC1	PA2G4	MAPK1	CBFB	GFI1B	MAPK12	FEM1B	REXO4	RARB	EPAS1	REL	RELB	NFKBIA	HIF3A	HDAC2	SMARCA2	JARID2	CBX7	MECOM	HDAC7	HDAC11	DDX20	H1F0	FOXO1	TOPORS	EGR1	ZFP36	SPO11	DEK	ABL1	MED16	PHF10	TSC22D3	ELP2	NR3C2	STAT2	IRF7	DDX58	IRF9	MEIS1	E2F8	RORA	RUVBL2	PBX1	APBB1	CSRP3	CREB5	ATF7	RPS6KA5	BTAF1	NDN	ELF1	EYA2	NFATC2	LZTS1
CTR9	0.153511125865591	0.130264328037244	0.0629649145209066	0.206675349171795	0.169404280289056	0.175305681513259	0.227088258446324	0.181787628858558	0.102281132555824	0.0593856096703618	0.083309460508346	0.0155854653110169	0.0848712243585311	0.169182584787134	0.036217924788893	0.042418717210732	0.149942141519763	0.118812627417888	0.0727447265028371	0.05494081513874	0.0795809585167232	0.0443160573852502	0.103874916693704	0.224965616983557	0.10489701073614	0.124317743816809	1	0.0118551256692767	0.104787837245052	0.230697017474541	0.139391680525056	0.0382489257330324	0.0532800289782747	0.130302671387826	0.142779732945089	0.157938873906129	0.0925514877417266	0.185064046542898	0.0451401267929826	0.232614435819715	0.0397836056980126	0.224566634261456	0.0786099630918231	0.093027309366692	0.114914327127657	0.150925604202695	0.141737077794769	0.125264286228001	0.140400079034357	0.0803727493654159	0.0479573562185814	0.0597534132029313	0.0845443302989613	0.0257490215242588	0.0468549401756984	0.00296974694896567	0.0489013011654751	0.0683547119754633	0.0181967631303942	0.0948172016718002	0.111367718622449	0.073870321101391	0.0493908844153132	0.190168146274249	0.0952038570553324	0.0121406291074268	0.0381917337494814	0.0997008659249378	0.0751272982141119	0.0374367319008951	0.0218825077348223	0.00834670369273952	0.0669249378550313	0.125455735537186	0.0685418410163499	0.0670585519940252	0.120832099316111	0.121870262110156	0.0291495513764793	0.071295988722518	0.0210699793636512	0.0596720856205323	0.0713035307585067	0.0110575267538721	0.143736478016812	0.179083738453288	0.0545429945204805	0.123607007141888	0.0905487237368396	0.0849841744839019	0.0412548524166643	0.0379849541664203	0.0421729501876458	0.079841955383811	0.0783708171572407	0.16654811007817	0.0970637749412019	0.122797755376901	0.0347184417415628	0.0553634800378388
SNRPB	0.313100481580201	0.330656886427413	0.145745166203079	0.316694396557292	0.27944001558759	0.359668013370082	0.271305035720699	0.210775430676349	0.0895742558264651	0.0687111837047166	0.019197489796217	0.103886129578218	0.130761311704677	0.223838354693515	0.111567081403441	0.0712086370750067	0.203926073762747	0.195993984836691	0.0581185675041106	0.177474487876841	0.0859332224949714	0.074886185398883	0.129474662977946	0.193135264462611	0.0685436424523867	0.184996500283484	0.0118551256692767	1	0.17386924608625	0.309360389300126	0.161273834030833	0.00759897448712503	0.101275504101523	0.282817988942483	0.256385055224811	0.0750057915609735	0.0467464846339785	0.241980230196065	0.13305172042968	0.225908347541874	0.0625272850310583	0.161645925804638	0.200704710045804	0.164733357945403	0.0466225731349938	0.0554046250882343	0.287788695843731	0.133216462830686	0.16375499497468	0.0162445544352511	0.0271413503140943	0.0401552216312044	0.0771136926327882	0.0943746084556469	0.0607218353326273	0.0116640877080924	0.0704276484171784	0.0359856153566932	0.149604983838176	0.151814307258332	0.071176316911323	0.0437669452149578	0.0487990016594257	0.186830128599798	0.00711814899571047	0.127109314836092	0.165357620408969	0.0679487654890856	0.164798992677844	0.07382944631015	0.0751293563244924	0.111209875676991	0.0216675196658032	0.24337689774695	0.0914509431915468	0.0550566012974002	0.128560023939916	0.0149715285370596	0.152576156565557	0.131540329998634	0.0278183178593702	0.0581818607926351	0.114638687136352	0.0258502165801994	0.0915798238870065	0.149190031395239	0.153440608752466	0.257043471851549	0.0654994778454712	0.0461468559964304	0.0528388834825547	0.0920415848789436	0.0341921112409369	0.0951793775130678	0.100434675258867	0.0592613388787232	0.17930282061971	0.049182124034359	0.0914919074364304	0.099243030143259
TAF12	0.173718140582084	0.176839188001526	0.0819677657592201	0.207675723963745	0.162263239224893	0.193779262035202	0.21016650101215	0.173897012682524	0.0606204455097313	0.0476010509578014	0.0590637555216447	0.138920985430834	0.086976476713814	0.139047957503863	0.0458573840019533	0.126515628626857	0.150485574560785	0.103601709028614	0.0437188683925374	0.0502284124010737	0.0733220088205747	0.103816369929659	0.12065854598617	0.146718200285736	0.0727960349321787	0.172717003062036	0.104787837245052	0.17386924608625	1	0.169995997066451	0.182065671196873	0.025107377540401	0.0924944913150861	0.149980046794408	0.110358551135567	0.106127969415552	0.0820757841203089	0.209523547090383	0.058419235674418	0.254712383601582	0.0231385743334547	0.184625341996177	0.095266125455883	0.0867312249582936	0.0714205680389121	0.142493566464723	0.176390439337074	0.0765991383163875	0.0804276511797381	0.0520197273950319	0.0204596144178138	0.0517187206154937	0.0751209075881881	0.0718977501500446	0.0815542990083117	0.0678058706180614	0.05523019357446	0.00637349024384926	0.0587144684672047	0.143312807805103	0.0583521468340918	0.110782545256611	0.0978597358925918	0.145649861974795	0.0269460716863311	0.0478806400655644	0.0682848675695739	0.0526869525415791	0.0525503889315106	0.0983765481058157	0.0389617825243407	0.072894174450257	0.020654210528006	0.162846090910548	0.0349910611607989	0.000176480370407956	0.119717493760536	0.0645564200258741	0.0815773372886826	0.0502982687869593	0.0124416255928829	0.0560983824428253	0.0929452027150431	0.0514602340405423	0.156395056117958	0.19709026478333	0.124187619815758	0.15275419623173	0.0786287152376646	0.0174754372998457	0.0232908285902194	0.0396321429951818	0.0270130193180665	0.0182866198355031	0.0938953043626414	0.152222482385683	0.0931842835707104	0.0403769144559712	0.0454511215748979	0.000305257119718404
YBX1	0.425298844368238	0.418512379078299	0.202767991175168	0.549355038907299	0.447930352487972	0.463173076864301	0.543869735847487	0.410680424526021	0.254042442297621	0.193559979144504	0.0868923404338694	0.190156813337416	0.175299336019827	0.2630781417295	0.158606479189116	0.174383501058961	0.298517658890755	0.288684771415729	0.201696676011492	0.203440548524721	0.134347454212805	0.10087721844585	0.332613600435537	0.363232455454335	0.210806765293116	0.283281356720248	0.230697017474541	0.309360389300126	0.169995997066451	1	0.401467543727589	0.0856589865222635	0.12950991111858	0.359766827658169	0.406202997967537	0.304361859859444	0.163651398227965	0.407811595665495	0.202798269066557	0.480069443030095	0.0921209385904523	0.351141352856803	0.271663353269713	0.268031147469484	0.156819407224408	0.271046922808563	0.45229566165223	0.18255182378168	0.268832769502943	0.0781484806674785	0.113339869391004	0.158455199174399	0.209579280564567	0.131268653528981	0.0852213575321882	0.0790953831006642	0.157098802194298	0.116803196530379	0.14335200603851	0.255525505573807	0.17506107723084	0.167721043736805	0.182753226449548	0.39524242781028	0.120733553642638	0.163431036655761	0.198971514862927	0.191288714812997	0.179975460408461	0.144795798933825	0.104433542584908	0.238358573772057	0.15809655105784	0.408897166370897	0.168217397961532	0.122905694426277	0.22910001479511	0.247558953090365	0.182491905871827	0.144243565740185	0.0858675905550289	0.184337222721732	0.15415457656706	0.149129871025297	0.322745931873722	0.406774905722963	0.294411935755088	0.325211020041694	0.227176986437043	0.144696635419215	0.0939033620777799	0.124886385722915	0.143499905185532	0.129862191650107	0.200971058396887	0.278759020366505	0.190824221196014	0.260878523320483	0.204778381312962	0.232897739377104
MLLT3	0.276290654049427	0.262353496020359	0.10433903292991	0.362704588536117	0.293985728103674	0.323206319965367	0.356782652707592	0.253671459387376	0.205712463534176	0.183228733070307	0.14152077220905	0.137593700302483	0.0644998734455959	0.165989267830583	0.096514183859598	0.0749505134010207	0.169603924388815	0.258244771254286	0.256061540371621	0.107056995510091	0.217224638131586	0.149468261069215	0.272294747454299	0.320415144450599	0.29942053123944	0.215208320765265	0.139391680525056	0.161273834030833	0.182065671196873	0.401467543727589	1	0.121129583558103	0.125399580783896	0.279067537135644	0.308192701918087	0.335545056733265	0.198106277428638	0.305676523351752	0.127393470370466	0.433104173071113	0.0229157163431009	0.25437635234378	0.215764099990885	0.180625038288727	0.11357567057904	0.207560524694485	0.244267544422605	0.109131588658621	0.221447842544166	0.151871891051814	0.104500448060472	0.0711248754340477	0.101512151674123	0.181492717127455	0.14579648235356	0.164238683399268	0.107416570394771	0.155445706625242	0.222491785756072	0.166275626080071	0.120108244222058	0.146242585920594	0.220036736096509	0.457048396202314	0.0947945008442928	0.236649388883131	0.100875639500017	0.153306487915483	0.15576981272758	0.10057087418555	0.169658777313056	0.16592025150931	0.128843509058661	0.212625004361403	0.0923979215352939	0.1088144962439	0.134738143174351	0.220912048368384	0.138448348664995	0.139781175948878	0.145092863966483	0.180995967383736	0.142611657867747	0.180987971098076	0.356603191786822	0.282676055593881	0.177289613979234	0.210880691075847	0.260837421271142	0.155044661219182	0.10425661590526	0.16708533325476	0.0640099632464026	0.102435463419645	0.150881584639861	0.356225415944899	0.185438864649987	0.287254396218882	0.162092357284226	0.200046491449442
RORC	0.0654595712790032	0.00789866022254982	0.0430597845998676	0.0929799489519852	0.0527543678375242	0.0625863636949487	0.0861848257619262	0.0725565055336748	0.129606381162615	0.077910822434122	0.0226692714555188	0.0852241870296164	0.0203147978470477	0.0295845507039897	0.0528097214995543	0.0888308031336448	0.074395506061879	0.1078757551266	0.0850751097253271	0.00137421885335511	0.0780640732358692	0.0138319420495411	0.0831795727875542	0.060159460210271	0.11901237841179	0.0437250590754065	0.0382489257330324	0.00759897448712503	0.025107377540401	0.0856589865222635	0.121129583558103	1	0.00178137033143032	0.0138918356995893	0.104453913028291	0.10756312923402	0.0781339047367337	0.108863693756329	0.0176831549659489	0.116859758305982	0.0546360076244901	0.0925585378581048	0.0859043023885806	0.0920919409180058	0.0499827965892945	0.117778317828088	0.00877633210865014	0.0243203315561268	0.0400739656327804	0.00318909968320904	0.0119565941490148	0.108943833358001	0.0241240506105357	0.0515769608439167	0.0445167203968907	0.0318245897954897	0.0476753584890513	0.0520550870267232	0.0527620791236911	0.09057243710671	0.00430339525165171	0.0477138541870857	0.0194905678031984	0.0784976289998243	0.0527369247103214	0.0215257464763843	0.0415624373322409	0.030936148360718	0.0357898026355221	0.00701255810521718	0.106385992761475	0.0860500140344504	0.0392205915116863	0.094945126460677	0.067419309639365	0.0446512205162769	0.0583141629422878	0.089269151355267	0.037144534422877	0.0171630487232277	0.043703525820143	0.0819738880303795	0.0530642800608593	0.0306030342756812	0.0824124088361925	0.0617343776598831	0.0634813969997178	0.0803348423309536	0.0544570650833147	0.0663473824016366	0.0461005096389092	0.0307941451267212	0.0212318993304898	0.0133182850989286	0.0472181897288682	0.151415211152158	0.029371825592681	0.102335238252636	0.0967740343445496	0.0233623701167184
PLAG1	0.0888632277185486	0.093727452383167	0.0223374906677863	0.0782082163600301	0.0577957031084245	0.09453391635232	0.0704634773451393	0.0732382225171625	0.0236787489403584	0.0014965781160194	0.0645642072193856	0.0799008568378077	0.0620124565684063	0.0792101173933811	0.0392490834112504	0.0525808463587346	0.0419720628139098	0.0723443501403013	0.0467954696731474	0.0798425761722688	0.038159039830107	0.0963457884405883	0.0505557886517893	0.101732315834445	0.0510710111785498	0.0967771061610884	0.0532800289782747	0.101275504101523	0.0924944913150861	0.12950991111858	0.125399580783896	0.00178137033143032	1	0.0957746420144705	0.0461052080608094	0.12871173093083	0.0821534198299228	0.0921963881079852	0.0980499471832382	0.121702774570005	0.00809950817890086	0.0636104531144878	0.107894609857044	0.0225190934236129	0.0133327857894234	0.100542495854423	0.0722743694010419	0.0371833797482792	0.0588517777444626	0.0536553812068632	0.0413635751587806	0.0762126752662383	0.00145517756880292	0.0017052631375977	0.00538212370256086	0.00609330877578135	0.0362494819174572	0.0625375527208943	0.0302380780897477	0.0222998259064447	0.0462232164768454	0.0205071176316483	0.128938674825182	0.130450356936252	0.0197264730281716	0.00592978236700166	0.0778071973201043	0.0248821334085517	0.0550301624031255	0.00558088073739646	0.0324659807118521	0.0209732554908256	0.0373227431601725	0.043915515219395	0.0720885065893741	0.0188787675152901	0.0108054979452612	0.0253164231610437	0.0422579246997624	0.00540996315182953	0.112893245048934	0.00994994206284931	0.00430366034931285	0.0224785220870435	0.104857010716657	0.057909294891067	0.0326174052179632	0.041035392926152	0.117400555708659	0.0784930415590939	0.0163628325653057	0.0140953188300145	0.0469102035282135	0.0404310147859095	0.0612152301535604	0.100286943791151	0.0891309118157429	0.135156122259789	0.0441712749264067	0.0102432106358296
PHB2	0.334171384670408	0.290905669296565	0.113373526098621	0.318454507469299	0.285837465106804	0.344968251881169	0.323069280698047	0.233788010933534	0.166281780661637	0.103388401656588	0.000802877679872133	0.184978423563065	0.104589524620372	0.177251919619654	0.117807073419618	0.0505210451149877	0.137361283347308	0.232965564584506	0.0728399708147266	0.235378939558029	0.0459426827890625	0.0523381848173964	0.157746950360682	0.217678314691266	0.160019929940971	0.250181969574649	0.130302671387826	0.282817988942483	0.149980046794408	0.359766827658169	0.279067537135644	0.0138918356995893	0.0957746420144705	1	0.276384765544561	0.151232713415571	0.0792631106904901	0.201625654917335	0.134608685545059	0.251660544279418	0.0673368918988099	0.130024470392259	0.171020926596907	0.186529063747565	0.0479125617771593	0.150493999091963	0.325994676496358	0.148855939180736	0.179485300950679	0.0107036656792293	0.00100307499505444	0.020921272189364	0.125758681072549	0.0650110700235029	0.0933515631645831	0.0366519983273545	0.0437525185017884	0.0978707635038271	0.105511960579625	0.229656251854692	0.0981648531463707	0.0377762706647747	0.1088518855555	0.263031291855751	0.0476685626006731	0.138283167594918	0.173423510073036	0.109820925557002	0.11497451919945	0.136460498783161	0.0754211885806808	0.126430575351668	0.127187521289835	0.290164116338303	0.104714044181369	0.0620126372167907	0.123937927250266	0.138650910050089	0.19606420167082	0.0843074988052363	0.0312866709445828	0.120468060168269	0.0726447657929376	0.0894023516701608	0.213722414125367	0.17120553812411	0.119244062913475	0.254210068903183	0.101894338827507	0.116710939935644	0.0348864547539664	0.174491271774012	0.0644492448484154	0.110943218468907	0.0995327226651513	0.143327033225399	0.186362108402353	0.123441397765056	0.132557040257732	0.0967078425376567
MYC	0.317760630912927	0.316732697085405	0.115347430394959	0.335441943977392	0.275859050262487	0.333380799550586	0.323625025227768	0.183832410739456	0.178962312112793	0.119702149069517	0.0181380712059193	0.0574286328796042	0.0670665632840583	0.220522648877548	0.0912947712314295	0.0968601704453099	0.121295802095044	0.234939571814731	0.0858559971447782	0.258007292065528	0.0916319498519832	0.0684245479732252	0.284719187756382	0.193026965736762	0.201253113731625	0.189523107437794	0.142779732945089	0.256385055224811	0.110358551135567	0.406202997967537	0.308192701918087	0.104453913028291	0.0461052080608094	0.276384765544561	1	0.125000168455232	0.176174478268214	0.160019783527856	0.153039042017743	0.236727335205105	0.00404196968717726	0.0686899338705622	0.219349062526188	0.210593671311774	0.0859391581880779	0.0687977301499597	0.327848686799991	0.145811156221694	0.177067690735056	0.0297486305423652	0.0400793439053882	0.0971861985366651	0.0890108738178667	0.126803042632826	0.0970372841748317	0.0755567751616078	0.0838169303211657	0.124038481655227	0.0515074606876774	0.183676450502545	0.026589332597675	0.130030907469718	0.0896630949494859	0.24297731030903	0.0953231543165263	0.0762900620644081	0.120211073466721	0.141557001972814	0.177336099513678	0.0167890909665864	0.0635762914330205	0.158148482193657	0.0657787393846016	0.150328518296804	0.0879624849486361	0.0642251843381164	0.0943981134075302	0.0655036264195181	0.207277027222817	0.146953256090085	0.0443172455191105	0.102766519196674	0.0875221827190015	0.0798960287169962	0.0790313793190389	0.134500477160756	0.177303829811474	0.2479414634907	0.124656574115748	0.141877376463921	0.0413673643261301	0.0629549134374861	0.00817026257104342	0.0825339083685474	0.114606034788378	0.196965897131679	0.174845918492285	0.10894217029666	0.102445111482941	0.108031042066489
MYCN	0.20622087450769	0.182793701737805	0.124425014625803	0.280711671980543	0.245251356957863	0.205914837796416	0.24832964327526	0.194904520965039	0.203355161721423	0.153820438620142	0.100580022856123	0.10278777770873	0.0608136520437303	0.0756790541029238	0.139321595966473	0.0658483434817545	0.135618609044196	0.189091916711063	0.155310552837556	0.0441226504259953	0.125610424185017	0.0839622867304878	0.180072800472777	0.316262060393403	0.215240145467383	0.141416641356431	0.157938873906129	0.0750057915609735	0.106127969415552	0.304361859859444	0.335545056733265	0.10756312923402	0.12871173093083	0.151232713415571	0.125000168455232	1	0.10489597956342	0.242797882818441	0.106088504270525	0.363659572614429	0.0955297638635216	0.194716409901146	0.110072391879481	0.108185781932487	0.119006042305503	0.172493828819387	0.141675812668828	0.131061531965971	0.156621298549545	0.129774647642878	0.0908236200109098	0.102604893389195	0.0681230674074778	0.0841677555663176	0.0803503910944601	0.107968568502003	0.106927301518849	0.0821127290734923	0.162061802251876	0.0895515963185066	0.070637865675457	0.112579363733647	0.154343301331885	0.363278934282067	0.0825853541416798	0.177253175284601	0.11096555099386	0.145620915032417	0.131828569025001	0.0836709822826738	0.139670592499113	0.17036238448863	0.111346150357518	0.173385254431215	0.0673234882983998	0.100823443288939	0.0580121600426599	0.214745065491928	0.100485444053311	0.0260434817472666	0.129255594349959	0.17542434068928	0.192370095359824	0.0658472826594859	0.317970103091153	0.271300363094577	0.0934174536834723	0.171405465184669	0.227182913693079	0.131287284820089	0.11522818751227	0.099403182670528	0.113716450571316	0.0944797770646529	0.126817451135837	0.249389078686411	0.0790490207513761	0.255008718523352	0.153344959685382	0.103836956951474
XPC	0.07568617167727	0.103300875206399	0.0636108794388506	0.118218841080934	0.102193767608042	0.0777094025412488	0.128112894638733	0.059476018098858	0.0396410295392381	0.0153493020319435	0.0682594977652905	0.00588303537769345	0.0562983406113909	0.110180534912764	0.0887034246390943	0.0748996348391106	0.0140169387300514	0.154085758425919	0.0866440012914598	0.0943731767418202	0.0584332863017796	0.0244762424208391	0.143975486308069	0.157358175442875	0.10081881451874	0.104722085237005	0.0925514877417266	0.0467464846339785	0.0820757841203089	0.163651398227965	0.198106277428638	0.0781339047367337	0.0821534198299228	0.0792631106904901	0.176174478268214	0.10489597956342	1	0.0690848571466933	0.0674066712869969	0.120550243018394	0.0132888975206312	0.0939896499856494	0.0746994066470732	0.0691335790929156	0.0130510840037475	0.0713234167220557	0.143653868683334	0.0924446024265209	0.067740399351261	0.0256899390446133	0.0818082157065432	0.0846361810758941	0.0429077837107307	0.0612170348246125	0.0341616985456359	0.0501082892043439	0.0114096788339182	0.0608192712276814	0.0550927405359889	0.06858710780427	0.0561188390724174	0.10847125603376	0.0151084227415915	0.216613164067318	0.00924934837778111	3.95177486180915e-05	0.0526484946419044	0.0092224490037748	0.0773366907414099	0.00197567714636004	0.059500010759749	0.0334511060548448	0.0507764248131098	0.0923115377675019	0.0879903755476529	0.0196175458571086	0.00335062817963118	0.0750032785499974	0.0823087721833491	0.0414453569291463	0.0359301125913396	0.0489333869672469	0.0269003239331698	0.0111696997987069	0.061351648165079	0.0411552092307781	0.0704869740780666	0.120880572907541	0.139403174831987	0.0571356278472791	0.0150106094463731	0.0948257024917825	0.0403630952507147	0.0163379620006811	0.136192277059935	0.111525589497082	0.144756259330297	0.110933294460167	0.0273203920366035	0.00665587220167575
CENPK	0.375635594173648	0.412375323453826	0.188405213123105	0.518131387097675	0.411807278214041	0.424169962062495	0.447697316505215	0.555128069288613	0.160723849447781	0.152658710096278	0.0655154271954451	0.188223109563827	0.236840979372996	0.198552090931016	0.100095240411404	0.128665138153417	0.471800990079247	0.129894116540613	0.193608334948038	0.120557224418931	0.222551128021868	0.0557689265208742	0.185168980820898	0.265630307645554	0.189821110984536	0.213576411541002	0.185064046542898	0.241980230196065	0.209523547090383	0.407811595665495	0.305676523351752	0.108863693756329	0.0921963881079852	0.201625654917335	0.160019783527856	0.242797882818441	0.0690848571466933	1	0.155326579820291	0.542847915742584	0.00876835156298393	0.468416648847885	0.138338689967812	0.213229491803926	0.12699911446721	0.273435060334291	0.30203159164029	0.167180642159788	0.273112772303728	0.0408474650283195	0.0458905245725055	0.102667850898629	0.141566251790812	0.0826793404428792	0.0693164839607614	0.0708159585590537	0.133081484417209	0.122592735747391	0.0980127575744408	0.182750455034633	0.13525385480038	0.0508960434508472	0.143699479053955	0.255519223595168	0.146114006179134	0.145652925441403	0.196443662237633	0.1674728676708	0.0795287905695296	0.116307961621704	0.10351926235019	0.175555296062982	0.13557018927125	0.39976251064692	0.152212837759858	0.0883651639758249	0.205814807991004	0.188394035223552	0.177556427188927	0.110413768746694	0.108205594001415	0.156911893229507	0.148525839818224	0.135338617285562	0.265080150133565	0.457310738797984	0.120856753100607	0.260316510136189	0.132726989718487	0.0873143273156365	0.0340060377952155	0.144184798052488	0.0389618857656847	0.110919354082956	0.188784343085077	0.207524999998742	0.126810457571595	0.184449481157289	0.131355874219877	0.159631250461434
RNF4	0.210910110955324	0.17041597528319	0.160868962077484	0.178698406122469	0.103353631874052	0.154758504366176	0.203074382614782	0.174153107588162	0.0974374243454389	0.0519403225192242	0.000353792384150729	0.0845175129807873	0.0584243052759735	0.120254859791909	0.101595740090332	0.117740753353207	0.152305226067528	0.0897340337883644	0.0773312797997624	0.138285557960917	0.127803130958015	0.00458936595489627	0.134212815130671	0.172078215229607	0.125133090489652	0.171627849607777	0.0451401267929826	0.13305172042968	0.058419235674418	0.202798269066557	0.127393470370466	0.0176831549659489	0.0980499471832382	0.134608685545059	0.153039042017743	0.106088504270525	0.0674066712869969	0.155326579820291	1	0.172346324940987	0.00153633758363603	0.107850769721563	0.15640678336347	0.124564313992225	0.0571791529813582	0.0756763457366612	0.209893387954263	0.118388776260855	0.102789554631845	0.0157797210082592	0.0645802413980245	0.0445494383696135	0.0518809139576542	0.0486413497154263	0.0643861249658653	0.0309301080799914	0.0529301910971828	0.0548434567212699	0.0326714594047848	0.109318766177577	0.0524133357778832	0.0650846834385318	0.0282620563819053	0.0851553927229824	0.0406531793510871	0.0468614045853403	0.0540177686495032	0.0768692266961803	0.132098265912892	0.0229467779188551	0.137438679854818	0.0960305023597299	0.0387252111781524	0.162159688794206	0.0442932215162614	0.0255514677589902	0.0574898890305853	0.0191687990700979	0.124268095055217	0.046719170290554	0.0131312228237345	0.0707325865287919	0.0637395582183956	0.0233479891164538	0.0972046578347865	0.130072791158321	0.10236979507886	0.191148001595945	0.056378129491826	0.0770963563355469	0.0185421103719224	0.0338675834204044	0.0766525231952726	0.0130882571840198	0.131666406429249	0.064515162500765	0.100926225865437	0.0674958679230968	0.0784589132523947	0.116910431653771
HMGB2	0.317084742168718	0.363564326835359	0.177227173119213	0.467535912496703	0.397095480781346	0.403356526003444	0.483164794399309	0.436050063940155	0.189414232915472	0.159818492364853	0.159880629786975	0.165561359442687	0.165935669357035	0.227347849095919	0.0771421602680477	0.132880006005094	0.352856442725471	0.230891784940394	0.174188814523704	0.114196848134889	0.260275184719651	0.0879576000273304	0.286503031924848	0.351782048133584	0.223724462930929	0.249199663407096	0.232614435819715	0.225908347541874	0.254712383601582	0.480069443030095	0.433104173071113	0.116859758305982	0.121702774570005	0.251660544279418	0.236727335205105	0.363659572614429	0.120550243018394	0.542847915742584	0.172346324940987	1	0.0818650697033687	0.495752663866303	0.140091412006971	0.216555732217489	0.143429277501995	0.329612960755326	0.292617380375049	0.205509484814531	0.271110479714841	0.0209476202493601	0.0871851547946413	0.125140485542779	0.123002497701809	0.152158676082447	0.103304709010371	0.10276567435373	0.123253949826656	0.112913163798865	0.143638986502069	0.239781116242858	0.164354051780777	0.0878818332758096	0.196070132108572	0.356601218360622	0.14159072992164	0.176420839212193	0.170779286322772	0.0734568849547985	0.139089925514896	0.17030715535138	0.114638579341304	0.165301872807732	0.12527454024606	0.439379807013482	0.150740329746616	0.113687370591729	0.191848356320983	0.206629247199458	0.136912712031028	0.107633903915184	0.111328783980858	0.17426380239676	0.13929411342368	0.134157367937585	0.379080681694863	0.48536000107145	0.224245652893472	0.290190448868371	0.195099643718437	0.139040814110421	0.127497098262668	0.165028989206558	0.0661478264504805	0.0958288495528592	0.136418282005944	0.31625476239686	0.235196772486127	0.259751623987899	0.18765249774052	0.152961730744544
ZBTB16	0.0182489822059415	0.0415190344766358	0.0352760565219426	0.068085404906476	0.0558884627254105	0.0653462595365821	0.0556074287914237	0.0123937220159156	0.054229610490696	0.0333138228685138	0.0527221605835036	0.0596674106179968	0.0232125586489626	0.0405529390664812	0.0563904002349162	0.0959185167662888	0.013996071581971	0.00145894002929962	0.0475729740376505	0.0259234105167067	0.0243972539234063	0.0203303255368328	0.122985458635817	0.0166710126299338	0.0381898675036981	0.0730858514989302	0.0397836056980126	0.0625272850310583	0.0231385743334547	0.0921209385904523	0.0229157163431009	0.0546360076244901	0.00809950817890086	0.0673368918988099	0.00404196968717726	0.0955297638635216	0.0132888975206312	0.00876835156298393	0.00153633758363603	0.0818650697033687	1	0.0292131950162143	0.0243455931027625	0.00842834498123535	0.0246483720103922	0.0583986046489589	0.0225025567003515	0.0149241126498914	0.0277617732601727	0.0345591394134213	0.0848017204518293	0.0618046349869352	0.00956933169475558	0.0209367712714317	0.0183106882775728	0.00543413139768561	0.0149607646494748	0.0293914402232601	0.0626903521383352	0.0486235668287138	0.0778518212416316	0.0702813598597047	0.0346649804549041	0.128637151291551	0.0734931130935334	0.0763275447740661	0.0107129470809367	0.0154190288415088	0.00467322551044237	0.00177787566378802	0.0330526486617786	0.143391309170734	0.0441475374779891	0.0151213599104361	0.0560939339415265	0.0236100422522661	0.00877417442976453	0.148532110390891	0.03741439802372	0.0147703272313442	0.0325351927771754	0.0908778920536391	0.0265236948698702	0.0998619869624002	0.109907149903633	0.172699247054462	0.0258291610777238	0.0102111597956656	6.05503823004041e-05	0.0146626660507402	0.321724899718651	0.0570900067224832	0.0730209760319295	0.0165423501699554	0.0419920457764962	0.0834076352175503	0.0127814457871402	0.0663378895233196	0.0503064862511308	0.00964920850214954
