,Gene,index
139,UBE2L6,139
140,RPL35A,140
141,ILF3,141
142,HSPE1,142
143,LMO4,143
144,1110004F10RIK,144
145,KRTCAP2,145
146,NAAA,146
147,SOD1,147
148,TSPAN3,148
149,TTC35,149
150,FAM120A,150
151,CYB5,151
152,NFE2L2,152
153,VPS25,153
154,EMB,154
155,SUZ12,155
156,XBP1,156
157,CD74,157
158,ATF3,158
159,CCL6,159
160,RNASET2A,160
161,RAB8B,161
162,EIF1AX,162
163,COX17,163
164,1100001G20RIK,164
165,SRSF6,165
166,NDUFS7,166
167,SUCLG1,167
168,CD300LF,168
169,RPL22L1,169
170,ARID1A,170
171,PSENEN,171
172,ATP6V1C1,172
173,HDGF,173
174,CTCF,174
175,A130040M12RIK,175
176,COX7A2,176
177,NSD1,177
178,TFEC,178
179,CORO1B,179
180,SEC61A1,180
181,ATP5B,181
182,AP2S1,182
183,HAX1,183
184,SIRPA,184
185,TCEB2,185
186,PARL,186
187,CCT3,187
188,SHFM1,188
189,SMARCE1,189
190,TMSB10,190
191,SON,191
192,NR4A1,192
193,NDUFC2,193
194,PDCD6,194
195,MT1,195
196,CHCHD1,196
197,SUPT5H,197
198,GUK1,198
199,CALR,199
200,PLD3,200
201,MORF4L2,201
202,ERP29,202
203,RPS7,203
204,TGIF1,204
205,TRIM30A,205
206,TMED2,206
207,UBP1,207
208,BTG1,208
209,CAPZB,209
210,GNG5,210
211,N6AMT2,211
212,NDUFB3,212
213,ATP6V0D2,213
214,ACOT9,214
215,AK2,215
216,TAGLN2,216
217,PCBD2,217
218,SNX10,218
219,MARCKS,219
220,CXXC1,220
221,ZWINT,221
222,ATF4,222
223,PSAP,223
224,NDUFB8,224
225,ASAH1,225
226,MYL6,226
227,MRPL54,227
228,STAT6,228
229,LGALS3,229
230,ARL6IP1,230
231,HMG20A,231
232,BOLA2,232
233,ARF4,233
234,GOLT1B,234
235,ELOVL1,235
236,SIDT2,236
237,SLC39A1,237
238,CHI3L3,238
239,RPS20,239
240,TSPAN31,240
241,AIF1,241
242,TLR4,242
243,DNAJC8,243
244,BCLAF1,244
245,IQGAP1,245
246,POLR2E,246
247,SLC2A6,247
248,LSM7,248
249,TUBA1A,249
250,PPP2R5C,250
251,STMN1,251
252,NHP2L1,252
253,FLI1,253
254,CAPZA2,254
255,BC056474,255
256,NDUFA13,256
257,GBP6,257
258,SRP19,258
259,EMP3,259
260,TMEM37,260
261,NPTN,261
262,CD68,262
263,SUPT16H,263
264,HIGD2A,264
265,MALAT1,265
266,TOB1,266
267,SNRPD2,267
268,MGST1,268
269,SRI,269
270,SLC25A3,270
271,RPL38,271
272,EHMT1,272
273,SOD2,273
274,SAT1,274
275,CNOT6,275
276,MRPL23,276
277,FTL1,277
278,TMEM50A,278
279,MKIAA4114,279
280,CCRL2,280
281,FXR1,281
282,CD164,282
283,H2-K1,283
284,GNGT2,284
285,AGAP3,285
286,GRCC10,286
287,0610031J06RIK,287
288,CFL1,288
289,ZYX,289
290,AK185681,290
291,2700060E02RIK,291
292,UPF1,292
293,SKP1A,293
294,FOXN2,294
295,GLIPR1,295
296,LGALS9,296
297,CTNNA1,297
298,GAS5,298
299,ANXA3,299
300,TCF7L2,300
301,CLEC7A,301
302,HCLS1,302
303,RPS26,303
304,TAF9,304
305,TRERF1,305
306,STRA13,306
307,CD9,307
308,PECI,308
309,RPL13A-PS1,309
310,DUSP1,310
311,B3GNT2,311
312,SQRDL,312
313,CBX3,313
314,NPC2,314
315,SH3BGRL,315
316,NSMCE2,316
317,MKL2,317
318,RAB32,318
319,RILPL2,319
320,STXBP3A,320
321,DERP6,321
322,DAZAP2,322
323,ATP5F1,323
324,CD14,324
325,NDUFS5,325
326,FABP4,326
327,MAFF,327
328,KDM6B,328
329,RNH1,329
330,SLFN2,330
331,ACTG1,331
332,TWF1,332
333,RPS18,333
334,COMMD4,334
335,TIMM8B,335
336,PDZD11,336
337,MAP1LC3B,337
338,SEC61B,338
339,SNX3,339
340,EAR11,340
341,CNOT2,341
342,SUMO2,342
343,SSR2,343
344,AHR,344
345,GNB2L1,345
346,TMEM208,346
347,ELF1,347
348,MED8,348
349,2810417H13RIK,349
350,CREB3,350
351,CASP1,351
352,ATP5G1,352
353,RPLP0,353
354,ALDOA,354
355,ISCA2,355
356,RPL21,356
357,H2-AA,357
358,CSNK2B,358
359,TBPL1,359
360,NCOR2,360
361,CTSB,361
362,0610009D07RIK,362
363,MYST2,363
364,RPL10,364
365,STARD3NL,365
366,2310016M24RIK,366
367,RPS16,367
368,NRAS,368
369,ETS2,369
370,ECE2,370
371,1810058I24RIK,371
372,GATAD2A,372
373,H3F3B,373
374,NAP1L4,374
375,FKBP2,375
376,RAD51,376
377,SDC4,377
378,NCF4,378
379,SC4MOL,379
380,EWSR1,380
381,6720456B07RIK,381
382,APLP2,382
383,SDCBP,383
384,STAT3,384
385,VPS28,385
386,CNOT8,386
387,BIN1,387
388,YEATS4,388
389,SNRPD1,389
390,MED27,390
391,TAX1BP3,391
392,COX5B,392
393,CD274,393
394,MCA32,394
395,LIPA,395
396,D8ERTD738E,396
397,LXN,397
398,PSMB1,398
399,KLF6,399
400,VAMP8,400
401,CDKN1A,401
402,TMEM14C,402
403,BRP44L,403
404,ATP6V0E,404
405,CYBB,405
406,CREM,406
407,ZFP148,407
408,TUBA1C,408
409,IRF5,409
410,COPS2,410
411,CCL4,411
412,FCF1,412
413,ZBTB7A,413
414,TAF12,414
415,IDH3G,415
416,ALOX5AP,416
417,EIF3H,417
418,TPM4,418
419,ACTR3,419
420,RPS15,420
421,RPS10,421
422,CCNL1,422
423,KLF10,423
424,RBM39,424
425,SUGT1,425
426,RPL18A,426
427,NDUFA4,427
428,FCRLS,428
429,NONO,429
430,NDUFB10,430
431,CFP,431
432,PSME1,432
433,BUB3,433
434,MRPS21,434
435,ELF2,435
436,RPL36A,436
437,DPY30,437
438,RFC1,438
439,DPF2,439
440,ATP5G3,440
441,ATP6V1B2,441
442,CLEC4D,442
443,NCOA3,443
444,OSTF1,444
445,RBL2,445
446,P2RY14,446
447,CDK2AP2,447
448,CCT2,448
449,1500032L24RIK,449
450,COX7A2L,450
451,RPL26,451
452,CCDC12,452
453,PSMA5,453
454,2400001E08RIK,454
455,GGH,455
456,SEC11A,456
457,HCFC1,457
458,NDUFC1,458
459,KLF4,459
460,EIF3E,460
461,PSMA3,461
462,PRELID1,462
463,RPL9,463
464,ARID1B,464
465,SRSF2,465
466,PTP4A1,466
467,SEC11C,467
468,MCM6,468
469,SNX2,469
470,NDUFV2,470
471,CTCFL,471
472,RPS19,472
473,GUSB,473
474,MBNL1,474
475,TMEM219,475
476,CCR2,476
477,CLAST2,477
478,SPP1,478
479,CD52,479
480,SRRT,480
481,UQCR10,481
482,GTF2E2,482
483,ARL8B,483
484,TOX4,484
485,MSR1,485
486,CTSD,486
487,SNAPC5,487
488,DNAJC2,488
489,MTHFS,489
490,UBE2K,490
491,UBL3,491
492,RAP1B,492
493,FAM162A,493
494,RPS27A,494
495,IMPACT,495
496,MLL2,496
497,SNRNP25,497
498,KLF13,498
499,BLOC1S1,499
500,SRSF3,500
501,COPZ1,501
502,POLR2A,502
503,GSTP1,503
504,TREX1,504
505,MAPK14,505
506,YWHAZ,506
507,ZMYM2,507
508,RPL4,508
509,CTSH,509
510,FIS1,510
511,NDUFB9,511
512,COX7C,512
513,DAD1,513
514,NCF1,514
515,RANBP1,515
516,CNBP,516
517,IFITM2,517
518,1810027O10RIK,518
519,CST3,519
520,TIMM23,520
521,ACTB,521
522,ATP5E,522
523,IL1B,523
524,1810037I17RIK,524
525,PPIA,525
526,BCL2A1D,526
527,CHD4,527
528,NFKB1,528
529,LAMP1,529
530,KDM2B,530
531,MYL12B,531
532,MRPL52,532
533,GLT25D1,533
534,SRRM1,534
535,DAB2,535
536,BC028528,536
537,GPR171,537
538,TCF25,538
539,SP1,539
540,IL2RG,540
541,SLC38A6,541
542,TMEM179B,542
543,RPS29,543
544,CREG1,544
545,SDHC,545
546,SMARCC2,546
547,MED21,547
548,1810022K09RIK,548
549,AK172428,549
550,PSMB7,550
551,PIN4,551
552,SMARCB1,552
553,RPL23A,553
554,H3F3A,554
555,BLVRA,555
556,PSMD6,556
557,TNFAIP2,557
558,H2AFV,558
559,HTATIP2,559
560,RPS3A,560
561,MCM3,561
562,PDHB,562
563,RPL7,563
564,CETN3,564
565,MLL3,565
566,COX5A,566
567,KDM5A,567
568,EGR1,568
569,LILRB3,569
570,TMBIM6,570
571,UQCRQ,571
572,ATP5J,572
573,NEDD8,573
574,EIF4E,574
575,TAF7,575
576,1500003O03RIK,576
577,SFPI1,577
578,MED15,578
579,TUBA1B,579
580,NACA,580
581,RLIM,581
582,SERPINB6A,582
583,EEF1B2,583
584,TIAL1,584
585,YWHAE,585
586,TAPBP,586
587,GSTM1,587
588,DNMT1,588
589,ATPIF1,589
590,CHD1,590
591,RPL27,591
592,RPS24,592
593,GM15450,593
594,MAPKSP1,594
595,SERF2,595
596,CALM1,596
597,RPL10A,597
598,SSR1,598
599,HSP90AB1,599
600,PNP,600
601,TNIP3,601
602,EIF3K,602
603,TCERG1,603
604,CALM2,604
605,SAMHD1,605
606,KPNA2,606
607,SNAP23,607
608,MRPL18,608
609,IRF1,609
610,PTP4A2,610
611,H2-DMB1,611
612,PSME2,612
613,JUP,613
614,ATP5D,614
615,TREM2,615
616,CLEC4A2,616
617,4933434E20RIK,617
618,TXNDC17,618
619,COMMD6,619
620,GM11428,620
621,LY86,621
622,RASGEF1B,622
623,COX7B,623
624,RPS6,624
625,PARK7,625
626,PDCD10,626
627,RNF149,627
628,ID3,628
629,DQ539915,629
630,GOLGA7,630
631,S100A1,631
632,SARNP,632
633,MSN,633
634,PTPRC,634
635,MORF4L1,635
636,SEPT2,636
637,ING1,637
638,PSMB8,638
639,PRDX6,639
640,CTSC,640
641,TBCB,641
642,NDUFB6,642
643,PLEK,643
644,1110002B05RIK,644
645,RPL7A,645
646,HMG20B,646
647,BATF3,647
648,MT2,648
649,POLR2K,649
650,DYNLRB1,650
651,CISH,651
652,ATP6V0C,652
653,CACYBP,653
654,PREB,654
655,MRPL20,655
656,POLR2B,656
657,SLIRP,657
658,TYROBP,658
659,RPS3,659
660,NFX1,660
661,ALDOC,661
662,MALT1,662
663,SPAG7,663
664,RUVBL2,664
665,GM10653,665
666,NDUFB2,666
667,5033414D02RIK,667
668,NAPSA,668
669,TOMM22,669
670,APOA1BP,670
671,WDR1,671
672,RENBP,672
673,RASSF4,673
674,1810033B17RIK,674
675,TRPS1,675
676,SERP1,676
677,RPS27L,677
678,TCEB3,678
679,SUPT6H,679
680,CCL17,680
681,CLIC4,681
682,MGST3,682
683,ATP6V0D1,683
684,APEX1,684
685,LASS2,685
686,POLR2F,686
687,FKBP1A,687
688,AK042010,688
689,PSMA1,689
690,EIF3I,690
691,AF251705,691
692,BIRC6,692
693,RNF7,693
694,MYD88,694
695,EEF1G,695
696,ATP5C1,696
697,CSF2RB,697
698,POLDIP3,698
699,ZEB2,699
700,TCIRG1,700
701,PSMB6,701
702,IL1R2,702
703,PRR13,703
704,GABARAPL2,704
705,CLEC4B1,705
706,ITGB2,706
707,PSMA4,707
708,TRAPPC2L,708
709,SLC25A4,709
710,RAN,710
711,NFIL3,711
712,ATP6V1E1,712
713,EGR2,713
714,NAMPT,714
715,UBA52,715
716,SUPT4H1,716
717,RPL35,717
718,FOXJ3,718
719,RPS11,719
720,CCL3,720
721,MIF,721
722,AFF4,722
723,PSMD8,723
724,VPS29,724
725,TMEM147,725
726,CLDND1,726
727,GHITM,727
728,CD200R4,728
729,SH3BGRL3,729
730,NAGA,730
731,HSPA8,731
732,TSG101,732
733,RNASEK,733
734,3110003A17RIK,734
735,PSMB9,735
736,NCOR1,736
737,DBI,737
738,TRIM28,738
739,EHMT2,739
740,PSMC1,740
741,CRIPT,741
742,ACTN1,742
743,TNFAIP3,743
744,APRT,744
745,FAM96A,745
746,LGALS1,746
747,RPL36,747
748,ITM2B,748
749,CFLAR,749
750,IDH3B,750
751,UCP2,751
752,RAC2,752
753,NOP10,753
754,PYCARD,754
755,RPL14,755
756,MRPS33,756
757,NFKBIA,757
758,HAT1,758
759,SKIL,759
760,POLR2C,760
761,CD200R1,761
762,ANXA4,762
763,2310003F16RIK,763
764,CNOT6L,764
765,CNIH,765
766,SERINC1,766
767,CFDP1,767
768,RPL28,768
769,FCER1G,769
770,SEC61G,770
771,TES,771
772,SGK1,772
773,TFG,773
774,SKI,774
775,H1F0,775
776,S100A13,776
777,TSC22D4,777
778,SEPW1,778
779,ATP6V1D,779
780,RPL34,780
781,GNG10,781
782,IGSF6,782
783,SNRPE,783
784,ATP5H,784
785,RPL13,785
786,LDHA,786
787,MCM4,787
788,ZFAND6,788
789,EIF3M,789
790,ZFP410,790
791,NME1,791
792,RPL15,792
793,S100A11,793
794,PEBP1,794
795,ATP6V1F,795
796,RNPS1,796
797,2410015M20RIK,797
798,MMP12,798
799,TUBB5,799
800,NAA20,800
801,1810013D10RIK,801
802,MED1,802
803,RPL36AL,803
804,DYNLT1B,804
805,ENO1,805
806,NDUFS8,806
807,JUNB,807
808,BTF3,808
809,CD24A,809
810,RHOG,810
811,MYEOV2,811
812,ATP5A1,812
813,TMSB4X,813
814,ASS1,814
815,HBP1,815
816,IAH1,816
817,CD53,817
818,CKS1B,818
819,CHD7,819
820,BACH1,820
821,LITAF,821
822,TRAPPC4,822
823,LGALS3BP,823
824,DYNLL1,824
825,NFKBIB,825
826,CLTA,826
827,2010107E04RIK,827
828,2900010M23RIK,828
829,POLR2D,829
830,LPL,830
831,OST4,831
832,CCT5,832
833,SQSTM1,833
834,CCT8,834
835,TCEB1,835
836,CLEC4N,836
837,PARP1,837
838,ITGAX,838
839,UBE2D3,839
840,SLC7A11,840
841,1810046J19RIK,841
842,NDUFA6,842
843,CTSA,843
844,CLIC1,844
845,ACLY,845
846,SSB,846
847,NDUFA2,847
848,GTF2B,848
849,SRP14,849
850,ZFHX3,850
851,RPS21,851
852,PLK2,852
853,SRSF1,853
854,HINT1,854
855,VIM,855
856,TALDO1,856
857,D17WSU104E,857
858,POLR2I,858
859,SHISA5,859
860,CBFA2T3,860
861,HPCAL1,861
862,CSDE1,862
863,ELL2,863
864,AK008866,864
865,DPYSL2,865
866,H2-T23,866
867,GABARAP,867
868,CD48,868
869,PRDX4,869
870,CCRN4L,870
871,SLC15A3,871
872,VDAC3,872
873,AES,873
874,FCGR3,874
875,C1QB,875
876,AK204443,876
877,SLC35B1,877
878,SMARCA4,878
879,TNFRSF1B,879
880,NAP1L1,880
881,RAB7,881
882,OAZ1,882
883,CCDC56,883
884,MRPL36,884
885,PER1,885
886,PSMD14,886
887,PLIN2,887
888,MRPS18A,888
889,LSMD1,889
890,MRFAP1,890
891,FTH1,891
892,RAC1,892
893,NFKBIZ,893
894,CYBA,894
895,EIF5B,895
896,NDUFA5,896
897,IFI27L2A,897
898,LRPAP1,898
899,ATP6AP1,899
900,SIRT2,900
901,HMOX2,901
902,AK202494,902
903,NINJ1,903
904,ANXA2,904
905,RPLP1,905
906,CTNNB1,906
907,ATP6V1G1,907
908,MEA1,908
909,DNAJB6,909
910,CENPB,910
911,THRAP3,911
912,COMMD1,912
913,PTPN2,913
914,TARDBP,914
915,CIC,915
916,MRPS36,916
917,DPEP2,917
918,RPL19,918
919,RPS12,919
920,CD81,920
921,2900064A13RIK,921
922,PDCD5,922
923,RPL30,923
924,ATP5L,924
925,AEBP2,925
926,MED10,926
927,NR3C1,927
928,RELA,928
929,S100A10,929
930,DPM2,930
931,TXN2,931
932,CAPG,932
933,CLEC4E,933
934,RAB11A,934
935,CXCL2,935
936,BST2,936
937,RPS9,937
938,RPS8,938
939,IFI30,939
940,MDH1,940
941,DNMT3A,941
942,BTG2,942
943,IER3,943
944,SDHD,944
945,HIST1H2BC,945
946,NDUFA9,946
947,DAP,947
948,DNASE1L1,948
949,SERTAD2,949
950,HBXIP,950
951,CD36,951
952,SKAP2,952
953,SUB1,953
954,NXF1,954
955,SAR1B,955
956,IMMT,956
957,AK177731,957
958,ATP5O,958
959,PSMB10,959
960,PGK1,960
961,HDAC1,961
962,KLK1B11,962
963,LSM3,963
964,RNASE6,964
965,PTMA,965
966,S100A6,966
967,NCOA4,967
968,SLAMF7,968
969,QDPR,969
970,PLD4,970
971,RPL37A,971
972,DEGS1,972
973,RHOA,973
974,TRAM1,974
975,PPP1CA,975
976,HPRT,976
977,DDX5,977
978,COX6B1,978
979,JMJD1C,979
980,VDAC2,980
981,BAZ1A,981
982,FAM32A,982
983,RPS5,983
984,TOP2B,984
985,GDI2,985
986,PSMC5,986
987,RPL41,987
988,PDIA3,988
989,B2M,989
990,SEPT7,990
991,EIF1,991
992,VAPA,992
993,HSPA5,993
994,MRPL55,994
995,POLR2H,995
996,SEPT11,996
997,MYEF2,997
998,VTA1,998
999,ARL6IP5,999
1000,GM6635,1000
1001,PRDX5,1001
1002,P4HB,1002
1003,LY6E,1003
1004,GPNMB,1004
1005,RPLP2,1005
1006,CD63,1006
1007,MTA2,1007
1008,DOT1L,1008
1009,FAM195B,1009
1010,TRAPPC1,1010
1011,PLA2G7,1011
1012,PSMB3,1012
1013,TECR,1013
1014,NDUFA8,1014
1015,1600029D21RIK,1015
1016,PDIA6,1016
1017,M6PR,1017
1018,WHSC1L1,1018
1019,FOSL2,1019
1020,H2-EB1,1020
1021,PRPF40A,1021
1022,HNRNPAB,1022
1023,HIF1A,1023
1024,MTCH2,1024
1025,DSTN,1025
1026,HNRNPA2B1,1026
1027,SSR4,1027
1028,SSR3,1028
1029,TUBB6,1029
1030,ABCG1,1030
1031,TPD52,1031
1032,LILRB4,1032
1033,TMEM59,1033
1034,SND1,1034
1035,RGS1,1035
1036,HERPUD1,1036
1037,RDBP,1037
1038,PLAUR,1038
1039,CDC5L,1039
1040,AKT1,1040
1041,TIMM10,1041
1042,CNN2,1042
1043,EVI2A,1043
1044,EAR2,1044
1045,RPL6,1045
1046,LCP1,1046
1047,EDF1,1047
1048,PTS,1048
1049,SDHB,1049
1050,DYNC1LI1,1050
1051,PSMA7,1051
1052,GADD45B,1052
1053,NDUFA10,1053
1054,GPR137B-PS,1054
1055,IRF4,1055
1056,TNF,1056
1057,F10,1057
1058,SRSF9,1058
1059,TPT1P,1059
1060,DNAJC19,1060
1061,2310016C08RIK,1061
1062,LASS5,1062
1063,MRPL27,1063
1064,RPL11,1064
1065,CANX,1065
1066,CIITA,1066
1067,UQCRFS1,1067
1068,CTSL,1068
1069,CKLF,1069
1070,PGD,1070
1071,COX4I1,1071
1072,RBM7,1072
1073,UQCR11,1073
1074,POLR3K,1074
1075,RBPJ,1075
1076,SF3B5,1076
1077,ESD,1077
1078,UQCRC1,1078
1079,IL1A,1079
1080,OSTC,1080
1081,PSMA6,1081
1082,GTF2F1,1082
1083,MITF,1083
1084,CKS2,1084
1085,IL7R,1085
1086,FUBP3,1086
1087,RPL24,1087
1088,PBRM1,1088
1089,TARBP2,1089
1090,HSBP1,1090
1091,HEXA,1091
1092,RSU1,1092
1093,PHB2,1093
1094,ZMYND11,1094
1095,PDPN,1095
1096,FOS,1096
1097,GSTO1,1097
1098,CSTB,1098
1099,HN1,1099
1100,ATP1B3,1100
1101,HSP90B1,1101
1102,RPL27A,1102
1103,TRF,1103
1104,YWHAQ,1104
1105,ZFX,1105
1106,ARHGDIB,1106
1107,PSMC4,1107
1108,SEP15,1108
1109,TCF12,1109
1110,ATF2,1110
1111,SPCS1,1111
1112,RPL37,1112
1113,POLD4,1113
1114,SSNA1,1114
1115,H2-AB1,1115
1116,SIN3B,1116
1117,TOMM5,1117
1118,HSP90AA1,1118
1119,H2-DMA,1119
1120,PLBD1,1120
1121,SBDS,1121
1122,ZFP91,1122
1123,CCT4,1123
1124,BANF1,1124
1125,CCR1,1125
1126,TCP1,1126
1127,POLR1D,1127
1128,PCNA,1128
1129,RAB1,1129
1130,ATP6V0B,1130
1131,FOSB,1131
1132,INSL6,1132
1133,PGAP2,1133
1134,NDUFB7,1134
1135,ATP5J2,1135
1136,CCDC72,1136
1137,SELK,1137
1138,ATP5G2,1138
1139,NDUFS3,1139
1140,ETV3,1140
1141,GPX4,1141
1142,MPEG1,1142
1143,PSMC3,1143
1144,MTPN,1144
1145,GM2382,1145
1146,MCTS1,1146
1147,LYZ2,1147
1148,USF2,1148
1149,SDF2,1149
1150,AKR1B3,1150
1151,PLP2,1151
1152,REL,1152
1153,BHLHE40,1153
1154,TFDP1,1154
1155,STAT1,1155
1156,RBBP7,1156
1157,PKM2,1157
1158,CTBP1,1158
1159,RPL17,1159
1160,BLVRB,1160
1161,BUD31,1161
1162,ROMO1,1162
1163,NFAT5,1163
1164,BC031181,1164
1165,UBB,1165
1166,PRDX3,1166
1167,1810006K21RIK,1167
1168,ZFP36L1,1168
1169,NOTCH2,1169
1170,ERGIC3,1170
1171,IL1RN,1171
1172,UQCRB,1172
1173,NDUFB5,1173
1174,FABP5,1174
1175,TSPO,1175
1176,CREBBP,1176
1177,CXCL16,1177
1178,TBRG1,1178
1179,PRKCD,1179
1180,TXN1,1180
1181,RPS13,1181
1182,AP2M1,1182
1183,CHURC1,1183
1184,RPS17,1184
1185,HSD17B10,1185
1186,CAPNS1,1186
1187,COMMD3,1187
1188,PTTG1IP,1188
1189,RBM3,1189
1190,PMP22,1190
1191,LRRC33,1191
1192,TBXAS1,1192
1193,MGL2,1193
1194,COPS6,1194
1195,POLR2J,1195
1196,CSDA,1196
1197,ZNRD1,1197
1198,TLR2,1198
1199,ASH1L,1199
1200,ZFP36,1200
1201,COX6A1,1201
1202,RNF4,1202
1203,MRPS18C,1203
1204,GTF2I,1204
1205,MRPL30,1205
1206,ETFA,1206
1207,CD47,1207
1208,ECH1,1208
1209,SLC25A5,1209
1210,UBC,1210
1211,TM7SF4,1211
1212,ANXA1,1212
1213,TPT1,1213
1214,GMFG,1214
1215,RPL3,1215
1216,MCM5,1216
1217,SNX6,1217
1218,LYZ1,1218
1219,3230401D17RIK,1219
1220,BCL2A1C,1220
1221,PSMB2,1221
1222,MRPL33,1222
1223,CORO1A,1223
1224,SRGN,1224
1225,1110007C09RIK,1225
1226,MATR3,1226
1227,RPL5,1227
1228,HNRNPF,1228
1229,TMEM49,1229
1230,COX8A,1230
1231,EEF1A1,1231
1232,TMED3,1232
1233,DEK,1233
1234,SRSF5,1234
1235,MRC1,1235
1236,RPS25,1236
1237,EZH2,1237
1238,TCEA1,1238
1239,RGS10,1239
1240,HSD17B12,1240
1241,RPL12,1241
1242,PSMD7,1242
1243,CTSS,1243
1244,TPI1,1244
1245,SMAD4,1245
1246,HMGN2,1246
1247,BCAP31,1247
1248,PPIB,1248
1249,MAPK3,1249
1250,ARPC5,1250
1251,MEF2A,1251
1252,TRP53,1252
1253,FDPS,1253
1254,IRF2,1254
1255,TANK,1255
1256,TMEM128,1256
1257,WBP11,1257
1258,CD84,1258
1259,CUTA,1259
1260,HMGB1,1260
1261,LEPROT,1261
1262,MCM7,1262
1263,RBBP4,1263
1264,CCDC53,1264
1265,CD44,1265
1266,CTSZ,1266
1267,AIP,1267
1268,PCNP,1268
1269,ACTR2,1269
1270,PABPC1,1270
1271,KHDRBS1,1271
1272,TNFSF9,1272
1273,ROBLD3,1273
1274,CHCHD2,1274
1275,CCL9,1275
1276,MBD2,1276
1277,SFPQ,1277
1278,PSMB4,1278
1279,LSP1,1279
1280,CLK1,1280
1281,BZW1,1281
1282,ACOT7,1282
1283,ATF6,1283
1284,RPS27,1284
1285,LGMN,1285
1286,SLAMF9,1286
1287,CRIP1,1287
1288,2510006D16RIK,1288
1289,S100A4,1289
1290,YWHAH,1290
1291,GNB1,1291
1292,GLRX,1292
1293,MRPL14,1293
1294,ATP6AP2,1294
1295,ZBTB8OS,1295
1296,FAU,1296
1297,GM2A,1297
1298,ID2,1298
1299,NDUFV3,1299
1300,H2-D1,1300
1301,SP100,1301
1302,DENR,1302
1303,GRN,1303
1304,UBTF,1304
1305,RPL39,1305
1306,PSMA2,1306
1307,HNRNPD,1307
1308,PGAM1,1308
1309,NCK1,1309
1310,IVNS1ABP,1310
1311,RPS14,1311
1312,SIRPB1B,1312
1313,ANXA5,1313
1314,YBX1,1314
1315,GLTP,1315
1316,PSMB5,1316
1317,RNF181,1317
1318,PRDX1,1318
1319,ODC1,1319
1320,SMAD2,1320
